chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	4577006	4623333	Plat	15.104615	21.226648	424	-1.129444	-0.408248	-0.408248	14.720000	0.063671	0.008052	0.009625	-0.536529	-0.341258	-0.341258
chr10	4577006	4623333	Pmex	9.384211	10.429176	424	-0.405042	-0.155289	-0.155289	10.421053	-0.343019	-0.053722	-0.053722	-0.001278	-0.000881	-0.000881
chr10	4623453	4627632	Plat	1.156923	2.620574	28	-1.899945	-0.790589	-0.790589	3.040000	-2.008594	-0.582857	-0.582857	0.255588	0.170459	0.304058
chr10	4623453	4627632	Pmex	0.336842	0.281870	28	0.414529	0.302263	0.224886	0.210526	0.598756	0.140351	0.266667	-0.256864	-0.311219	-0.311219
chr10	8592794	8598207	Plat	3.067692	2.882631	45	0.221220	0.090873	0.065223	2.520000	0.541502	0.089000	0.100679	-0.202659	-0.139333	-0.139333
chr10	8592794	8598207	Pmex	0.557895	0.845609	45	-1.018433	-0.527327	-0.527327	1.000000	-1.081023	-0.260062	-0.260062	0.243919	0.208539	0.133743
chr10	8598417	8600709	Plat	0.443077	0.786172	34	-1.154561	-0.617741	-0.617741	0.240000	0.513453	0.073333	0.141026	-0.922537	-0.819866	-0.819866
chr10	8598417	8600709	Pmex	1.168421	1.409348	34	-0.570891	-0.264945	-0.264945	0.631579	0.927534	0.214737	0.217021	-0.798082	-0.621493	-0.621493
chr10	8600904	8612372	Plat	4.156923	3.930861	88	0.205455	0.081405	0.058427	4.000000	0.120304	0.014468	0.021438	0.029028	0.020035	0.008568
chr10	8600904	8612372	Pmex	4.515789	4.228044	88	0.261527	0.105477	0.078475	5.368421	-0.627132	-0.089751	-0.089751	0.428598	0.312509	0.168397
chr10	8612497	8618368	Plat	1.867692	2.358516	49	-0.697163	-0.294575	-0.294575	1.360000	0.588169	0.153488	0.112321	-0.669010	-0.454177	-0.454177
chr10	8612497	8618368	Pmex	2.315789	2.818696	49	-0.659429	-0.276520	-0.276520	4.947368	-2.698328	-0.375940	-0.375940	1.170104	0.887819	0.410837
chr10	9721040	9726996	Plat	2.221538	2.620574	63	-0.517982	-0.215538	-0.215538	1.840000	0.406970	0.072941	0.076923	-0.475662	-0.327893	-0.327893
chr10	9721040	9726996	Pmex	3.305263	2.818696	63	0.638004	0.267536	0.199049	3.421053	-0.118726	-0.014474	-0.014474	0.331108	0.256867	0.097448
chr10	9727082	9730021	Plat	1.150769	1.834402	38	-1.197896	-0.527519	-0.527519	1.360000	-0.293558	-0.046897	-0.046897	-0.397036	-0.290260	-0.290260
chr10	9727082	9730021	Pmex	0.931579	1.409348	38	-1.132102	-0.525397	-0.525397	0.421053	0.882067	0.340351	0.202083	-1.014107	-0.757846	-0.757846
chr10	9730096	9731877	Plat	2.729231	3.668803	49	-0.908263	-0.362506	-0.362506	2.440000	0.234869	0.032414	0.042039	-0.550096	-0.375918	-0.375918
chr10	9730096	9731877	Pmex	1.342105	1.127478	49	0.608404	0.295028	0.219503	1.000000	0.690452	0.095029	0.180556	-0.158485	-0.139024	-0.139024
chr10	24343597	24344483	Plat	0.076923	0.262057	2	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	24345331	24346225	Plat	0.812308	0.524115	15	1.284663	0.778335	0.558638	0.960000	-0.481534	-0.080000	-0.080000	0.999705	0.981470	0.295338
chr10	24345331	24346225	Pmex	1.042105	0.563739	15	2.275614	1.315135	0.978469	0.947368	0.299199	0.052632	0.100000	0.835776	0.836749	0.267103
chr10	24346561	24346646	Plat	0.520000	0.262057	5	1.784660	1.393273	1.000000	0.520000	0.000000	0.000000	0.000000	0.952904	1.161603	0.349543
chr10	24346732	24347263	Plat	0.470769	0.524115	7	-0.237796	-0.144073	-0.144073	0.280000	0.621981	0.103333	0.198718	-0.559879	-0.549666	-0.549666
chr10	24346732	24347263	Pmex	0.336842	0.281870	7	0.414529	0.302263	0.224886	0.210526	0.598756	0.140351	0.266667	-0.256864	-0.311219	-0.311219
chr11	1673246	1682997	Plat	0.572308	1.048230	32	-1.296090	-0.642671	-0.642671	0.240000	0.694419	0.196364	0.166154	-1.085426	-0.834750	-0.834750
chr11	1673246	1682997	Pmex	0.478947	0.281870	32	1.486095	1.083621	0.806221	0.684211	-0.972978	-0.228070	-0.228070	1.448584	1.755123	0.560262
chr11	14091090	14094046	Plat	1.163077	2.358516	35	-1.697993	-0.717461	-0.717461	1.320000	-0.181798	-0.047442	-0.047442	-0.695810	-0.472371	-0.472371
chr11	14091090	14094046	Pmex	0.678947	1.409348	35	-1.730728	-0.803214	-0.803214	3.105263	-4.192092	-0.693233	-0.693233	1.740208	1.414652	0.654629
chr11	14094149	14096124	Plat	0.076923	0.262057	12	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr11	14094149	14096124	Pmex	1.005263	1.127478	12	-0.346445	-0.167999	-0.167999	1.578947	-1.157836	-0.220648	-0.220648	0.561280	0.465632	0.241102
chr11	14096234	14108047	Plat	2.557492	3.144689	92	-0.650554	-0.265076	-0.265076	2.130435	0.393592	0.052916	0.072650	-0.523460	-0.364681	-0.364681
chr11	14096234	14108047	Pmex	4.847368	4.228044	92	0.562893	0.227021	0.168905	5.210526	-0.267112	-0.031579	-0.031579	0.369255	0.277237	0.112003
