chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	6335725	6359291	Plat	6.015385	7.861721	212	-0.885847	-0.332432	-0.332432	4.280000	0.726809	0.098087	0.117256	-0.778873	-0.507202	-0.507202
chr10	6335725	6359291	Pmex	9.898684	9.583567	212	0.132497	0.051167	0.037883	11.578947	-0.600771	-0.074430	-0.074430	0.340881	0.242890	0.121548
chr10	16117921	16118453	Pmex	1.515789	0.845609	8	2.372265	1.228317	0.913876	1.684211	-0.411818	-0.062378	-0.062378	1.324889	1.219405	0.389252
chr10	16120614	16121117	Plat	1.230769	1.572344	9	-0.678382	-0.307502	-0.307502	0.680000	0.865679	0.216970	0.183590	-0.853517	-0.614416	-0.614416
chr10	16120614	16121117	Pmex	0.189474	0.281870	9	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr11	9252403	9260280	Plat	3.633846	4.454975	80	-0.666602	-0.260901	-0.260901	2.080000	1.071769	0.160317	0.184982	-0.886958	-0.591529	-0.591529
chr11	9252403	9260280	Pmex	0.778947	0.563739	80	1.023757	0.591655	0.440195	0.526316	0.797864	0.140351	0.266667	-0.081531	-0.081626	-0.081626
chr11	9260334	9261127	Pmex	0.578947	1.127478	12	-1.554925	-0.754017	-0.754017	1.052632	-0.956011	-0.296053	-0.296053	-0.093052	-0.073220	-0.073220
chr11	9262500	9264342	Plat	0.224615	0.524115	13	-1.335063	-0.808871	-0.808871	NA	NA	NA	NA	NA	NA	NA
chr11	9262500	9264342	Pmex	0.921053	1.409348	13	-1.157045	-0.536973	-0.536973	1.473684	-0.954815	-0.368421	-0.368421	0.066016	0.049334	0.108924
chr11	9265406	9266084	Plat	1.316923	1.572344	16	-0.507277	-0.229942	-0.229942	0.880000	0.686740	0.284000	0.143725	-0.662219	-0.463931	-0.463931
chr11	9265406	9266084	Pmex	1.147368	1.127478	16	0.056382	0.027341	0.020342	1.947368	-1.614596	-0.307692	-0.307692	1.019312	0.845610	0.437853
chr12	34090247	34090437	Plat	0.153846	0.524115	6	-1.650527	-1.000000	-1.000000	1.000000	-2.758787	-1.000000	-1.000000	1.091446	0.983001	1.000000
chr12	34090247	34090437	Pmex	0.189474	0.281870	6	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr12	34090571	34094670	Plat	0.369231	0.262057	10	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr12	34090571	34094670	Pmex	1.543262	1.127478	10	1.178625	0.607319	0.420013	0.777328	1.545843	0.299527	0.395786	-0.435318	-0.370415	-0.370415
chr13	26593038	26593110	Plat	0.596923	0.524115	2	0.324554	0.196636	0.141133	0.520000	0.250799	0.090909	0.076923	-0.009437	-0.008500	-0.008500
chr13	26593514	26593802	Plat	0.076923	0.262057	9	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr13	26593514	26593802	Pmex	0.336842	0.281870	9	0.414529	0.302263	0.224886	0.842105	-2.395023	-0.561404	-0.561404	2.017067	2.443904	0.780131
chr13	26593897	26594070	Plat	0.153846	0.524115	4	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr13	26595606	26603665	Plat	3.406154	3.406746	51	-0.000611	-0.000246	-0.000246	3.240000	0.143440	0.016615	0.026290	-0.079946	-0.056205	-0.056205
chr13	26595606	26603665	Pmex	0.436842	0.563739	51	-0.603657	-0.348868	-0.348868	0.210526	0.714753	0.282895	0.226316	-0.769511	-0.691073	-0.691073
chr13	26604463	26605061	Plat	0.212308	0.262057	8	-0.344209	-0.268722	-0.268722	0.120000	0.450796	0.100000	0.192308	-0.524795	-0.639733	-0.639733
chr13	26604463	26605061	Pmex	0.189474	0.281870	8	-0.696726	-0.508034	-0.508034	0.947368	-3.592534	-0.842105	-0.842105	2.396056	2.903091	0.926710
chr13	26606057	26606888	Plat	0.323077	0.262057	9	0.422184	0.329596	0.236562	0.200000	0.601061	0.133333	0.256410	-0.229255	-0.279466	-0.279466
