chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	8583204	8587056	Plat	2.027692	2.096459	56	-0.107870	-0.046430	-0.046430	1.720000	0.390321	0.057143	0.078493	-0.280138	-0.202783	-0.202783
chr10	8583204	8587056	Pmex	0.668421	1.127478	56	-1.301293	-0.631025	-0.631025	0.315789	0.711697	0.135628	0.181081	-1.009116	-0.837152	-0.837152
chr10	8587163	8589968	Plat	1.781538	1.834402	30	-0.092630	-0.040791	-0.040791	2.680000	-1.260572	-0.139048	-0.139048	0.707697	0.544002	0.163698
chr10	8587163	8589968	Pmex	0.100000	0.281870	30	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	8590058	8590605	Pmex	0.536842	0.563739	14	-0.127951	-0.073946	-0.073946	1.789474	-3.956075	-0.695906	-0.695906	2.670389	2.673497	0.853421
chr10	8592794	8598207	Plat	3.067692	2.882631	45	0.221220	0.090873	0.065223	2.520000	0.541502	0.089000	0.100679	-0.202659	-0.139333	-0.139333
chr10	8592794	8598207	Pmex	0.557895	0.845609	45	-1.018433	-0.527327	-0.527327	1.000000	-1.081023	-0.260062	-0.260062	0.243919	0.208539	0.133743
chr10	8598417	8600709	Plat	0.443077	0.786172	34	-1.154561	-0.617741	-0.617741	0.240000	0.513453	0.073333	0.141026	-0.922537	-0.819866	-0.819866
chr10	8598417	8600709	Pmex	1.168421	1.409348	34	-0.570891	-0.264945	-0.264945	0.631579	0.927534	0.214737	0.217021	-0.798082	-0.621493	-0.621493
chr10	8600904	8612372	Plat	4.156923	3.930861	88	0.205455	0.081405	0.058427	4.000000	0.120304	0.014468	0.021438	0.029028	0.020035	0.008568
chr10	8600904	8612372	Pmex	4.515789	4.228044	88	0.261527	0.105477	0.078475	5.368421	-0.627132	-0.089751	-0.089751	0.428598	0.312509	0.168397
chr10	8612497	8628969	Plat	4.636923	5.503205	147	-0.579674	-0.222819	-0.222819	3.200000	0.826109	0.138370	0.137636	-0.704556	-0.458513	-0.458513
chr10	8612497	8628969	Pmex	5.257895	6.764871	147	-0.883299	-0.345251	-0.345251	8.578947	-1.625918	-0.212888	-0.212888	0.434660	0.311831	0.161465
chr10	8629006	8638158	Plat	3.310769	4.454975	108	-0.928880	-0.363554	-0.363554	3.880000	-0.392628	-0.044848	-0.044848	-0.214730	-0.147620	-0.147620
chr10	8629006	8638158	Pmex	4.863158	5.919262	108	-0.702070	-0.276520	-0.276520	5.789474	-0.510204	-0.084983	-0.084983	-0.035370	-0.024792	-0.024792
