chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	1921331	1943354	Plat	0.609231	1.834402	66	-2.146808	-0.945392	-0.945392	2.080000	-2.063540	-0.597500	-0.597500	0.205546	0.143256	0.210706
chr10	1921331	1943354	Pmex	1.047368	1.409348	66	-0.857732	-0.398065	-0.398065	2.526316	-2.555267	-0.422556	-0.422556	1.146140	0.931721	0.431153
chr10	1944886	1946473	Plat	0.369231	0.262057	9	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr10	1944886	1946473	Pmex	0.100000	0.281870	9	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	1946607	1946752	Pmex	0.478947	0.281870	1	1.486095	1.083621	0.806221	0.368421	0.523911	0.122807	0.233333	0.311619	0.377561	0.120523
chr10	1948914	1955736	Plat	2.944615	1.834402	50	1.945374	0.856686	0.614873	3.320000	-0.526677	-0.058095	-0.058095	1.243325	0.955736	0.287595
chr10	1948914	1955736	Pmex	0.100000	0.281870	50	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3146078	3147136	Plat	0.076923	0.262057	10	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3146078	3147136	Pmex	0.468421	0.845609	10	-1.335147	-0.691315	-0.691315	0.157895	0.759290	0.443609	0.203448	-1.086505	-0.867256	-0.867256
chr10	3147200	3148921	Plat	0.520000	0.262057	14	1.784660	1.393273	1.000000	0.520000	0.000000	0.000000	0.000000	0.952904	1.161603	0.349543
chr10	3147200	3148921	Pmex	0.873684	0.563739	14	1.474426	0.852108	0.633974	1.157895	-0.897597	-0.157895	-0.157895	1.294429	1.295936	0.413682
chr10	3148987	3149589	Plat	0.470769	0.262057	7	1.444041	1.127354	0.809141	0.360000	0.540955	0.120000	0.230769	0.361824	0.441069	0.132724
chr10	3148987	3149589	Pmex	0.436842	0.563739	7	-0.603657	-0.348868	-0.348868	0.210526	0.714753	0.282895	0.226316	-0.769511	-0.691073	-0.691073
chr10	3149707	3152587	Plat	1.510769	2.096459	36	-0.918733	-0.395449	-0.395449	0.800000	0.901641	0.162105	0.179487	-0.964748	-0.683621	-0.683621
chr10	3149707	3152587	Pmex	1.021053	1.127478	36	-0.301686	-0.146294	-0.146294	1.105263	-0.169958	-0.032389	-0.032389	-0.027619	-0.022912	-0.022912
chr10	3152667	3152760	Plat	0.153846	0.524115	3	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3152667	3152760	Pmex	0.394737	0.281870	3	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	3152872	3155473	Plat	1.510769	2.096459	41	-0.918733	-0.395449	-0.395449	0.760000	0.952382	0.221818	0.187692	-0.994513	-0.690156	-0.690156
chr10	3152872	3155473	Pmex	0.626316	0.845609	41	-0.776240	-0.401924	-0.401924	1.315789	-1.685881	-0.255361	-0.255361	0.742828	0.683686	0.218243
chr10	3155924	3162053	Plat	0.076923	0.262057	23	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3155924	3162053	Pmex	0.268421	0.281870	23	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr10	3162129	3164303	Plat	0.756923	0.786172	10	-0.098427	-0.052663	-0.052663	0.440000	0.801298	0.179130	0.214137	-0.584718	-0.490209	-0.490209
chr10	3162129	3164303	Pmex	0.394737	0.281870	10	0.851093	0.620594	0.461726	0.789474	-1.871112	-0.438596	-0.438596	1.827573	2.214310	0.706841
chr10	3164647	3168089	Plat	0.486154	0.524115	12	-0.169216	-0.102523	-0.102523	0.280000	0.672141	0.243636	0.206154	-0.559879	-0.504250	-0.504250
chr10	3168161	3186881	Plat	1.892308	1.834402	62	0.101466	0.044683	0.032070	0.920000	1.364181	0.280889	0.279399	-0.765280	-0.546107	-0.546107
chr10	3168161	3186881	Pmex	1.226316	0.845609	62	1.347604	0.697765	0.519142	0.894737	0.810767	0.122807	0.233333	0.077616	0.071437	0.022804
chr10	4600325	4614525	Plat	5.541538	6.813492	135	-0.698018	-0.264248	-0.264248	6.080000	-0.256418	-0.028340	-0.028340	-0.183017	-0.122791	-0.122791
chr10	4600325	4614525	Pmex	4.194737	3.664305	135	0.549462	0.224350	0.166918	3.684211	0.423127	0.058681	0.080833	0.008564	0.006343	0.003142
chr10	11510885	11553656	Plat	20.628227	24.371336	307	-0.603241	-0.217483	-0.217483	23.980870	-0.485966	-0.054215	-0.054215	-0.028094	-0.018071	-0.018071
chr10	11510885	11553656	Pmex	13.800000	14.939089	307	-0.311674	-0.118174	-0.118174	21.736842	-1.878254	-0.222321	-0.222321	0.751552	0.531856	0.260841
chr10	15513301	15514124	Pmex	0.626316	0.563739	12	0.297680	0.172037	0.127997	0.526316	0.315821	0.125000	0.100000	-0.081531	-0.073220	-0.073220
chr10	15514657	15521053	Plat	2.021538	2.620574	52	-0.777599	-0.323568	-0.323568	2.120000	-0.105025	-0.013617	-0.013617	-0.305037	-0.217586	-0.217586
chr10	15514657	15521053	Pmex	1.136842	1.409348	52	-0.645719	-0.299672	-0.299672	1.578947	-0.763852	-0.176842	-0.176842	0.174029	0.135522	0.106623
chr10	15521140	15524171	Plat	1.483077	1.310287	40	0.396504	0.186665	0.133976	1.640000	-0.281033	-0.043404	-0.043404	0.368176	0.286636	0.122583
