chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	5298440	5302969	Plat	0.929231	1.048230	32	-0.324072	-0.160692	-0.160692	0.520000	0.855164	0.152000	0.208791	-0.709395	-0.569072	-0.569072
chr10	5298440	5302969	Pmex	0.657895	1.127478	32	-1.331132	-0.645495	-0.645495	1.000000	-0.690452	-0.213816	-0.213816	-0.158485	-0.124708	-0.124708
chr11	6316096	6335091	Plat	10.553846	9.958180	250	0.228401	0.084671	0.060771	10.400000	0.051939	0.005479	0.008307	0.076440	0.050678	0.020997
chr11	6316096	6335091	Pmex	11.198624	8.737958	250	1.130464	0.437308	0.324586	12.328173	-0.439371	-0.043631	-0.043631	0.671114	0.498264	0.177189
chr11	6335174	6338542	Plat	1.609231	1.834402	38	-0.394556	-0.173751	-0.173751	1.080000	0.742529	0.152889	0.152078	-0.631373	-0.450550	-0.450550
chr11	6335174	6338542	Pmex	1.836842	1.973087	38	-0.243739	-0.107020	-0.107020	2.052632	-0.291578	-0.093822	-0.093822	0.060574	0.043821	0.077460
chr11	6338553	6339528	Plat	0.076923	0.262057	3	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr11	6339980	6340560	Plat	0.230769	0.786172	11	-1.869004	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr11	6339980	6340560	Pmex	0.200000	0.563739	11	-1.730328	-1.000000	-1.000000	1.000000	-2.526569	-1.000000	-1.000000	0.950439	0.853559	1.000000
chr11	6340987	6341070	Plat	0.270769	0.262057	4	0.060276	0.047057	0.033774	0.880000	-2.975251	-0.660000	-0.660000	2.282833	2.782806	0.837386
chr11	6341274	6341828	Plat	1.027692	1.048230	8	-0.055929	-0.027733	-0.027733	1.320000	-0.610831	-0.108571	-0.108571	0.364979	0.292784	0.139243
chr11	6341274	6341828	Pmex	0.100000	0.281870	8	-1.371416	-1.000000	-1.000000	1.000000	-4.266135	-1.000000	-1.000000	2.585550	3.132684	1.000000
