chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	326896	327754	Plat	0.618462	0.786172	11	-0.564368	-0.301962	-0.301962	0.320000	0.754621	0.168696	0.201663	-0.787409	-0.660140	-0.660140
chr10	329360	329794	Pmex	0.442105	0.281870	4	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
chr10	329922	360349	Plat	1.904615	1.310287	54	1.363814	0.642051	0.460822	1.840000	0.115720	0.017872	0.026482	0.591508	0.460505	0.196940
chr10	329922	360349	Pmex	1.584211	1.409348	54	0.414347	0.192294	0.143068	1.052632	0.918441	0.151880	0.219565	-0.366033	-0.297556	-0.297556
chr10	360689	365014	Plat	1.166154	1.048230	11	0.321146	0.159242	0.114293	0.800000	0.765147	0.136000	0.186813	-0.333364	-0.267423	-0.267423
chr10	360689	365014	Pmex	0.494737	0.563739	11	-0.328248	-0.189703	-0.189703	1.263158	-2.426836	-0.426901	-0.426901	1.523756	1.525529	0.486972
chr10	365846	365958	Plat	0.147692	0.262057	2	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr10	367202	373766	Plat	0.076923	0.262057	9	-1.280912	-1.000000	-1.000000	1.000000	-4.507956	-1.000000	-1.000000	2.726143	3.323207	1.000000
chr10	374588	375713	Plat	0.076923	0.262057	11	-1.280912	-1.000000	-1.000000	1.000000	-4.507956	-1.000000	-1.000000	2.726143	3.323207	1.000000
chr10	374588	375713	Pmex	0.189474	0.281870	11	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	378588	394382	Plat	0.584615	0.524115	10	0.269690	0.163397	0.117275	0.440000	0.471502	0.170909	0.144615	-0.192918	-0.173750	-0.173750
chr10	395647	395716	Pmex	0.394737	0.281870	3	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	396145	397743	Plat	0.378462	1.048230	13	-1.823996	-0.904435	-0.904435	1.080000	-1.465996	-0.414545	-0.414545	0.042667	0.032813	0.033380
chr10	398292	400547	Plat	0.076923	0.262057	7	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	11117016	11120239	Plat	1.181538	1.834402	35	-1.143981	-0.503776	-0.503776	1.680000	-0.699359	-0.111724	-0.111724	-0.129222	-0.094470	-0.094470
chr10	11117016	11120239	Pmex	0.878947	0.845609	35	0.118010	0.061103	0.045461	0.210526	1.634404	0.954887	0.437931	-1.003353	-0.800884	-0.800884
chr10	11120385	11122670	Plat	1.193846	1.310287	25	-0.267198	-0.125791	-0.125791	1.760000	-1.013925	-0.216471	-0.216471	0.502175	0.377819	0.266148
chr10	11120385	11122670	Pmex	1.168421	1.127478	25	0.116060	0.056280	0.041873	0.315789	1.720820	1.421053	0.415385	-1.009116	-0.755167	-0.755167
chr10	11122928	11123856	Plat	0.516923	0.262057	10	1.763371	1.376653	0.988071	0.480000	0.180318	0.040000	0.076923	0.805134	0.981470	0.295338
chr10	11124106	11127212	Plat	0.347692	0.524115	21	-0.786429	-0.476472	-0.476472	0.160000	0.611949	0.221818	0.187692	-0.835099	-0.752125	-0.752125
chr10	11124106	11127212	Pmex	1.410526	1.409348	21	0.002792	0.001296	0.000964	0.947368	0.800226	0.102924	0.195556	-0.474045	-0.403057	-0.403057
chr10	12896020	12950807	Plat	17.566154	21.488705	386	-0.715040	-0.258385	-0.258385	18.520000	-0.156056	-0.017440	-0.017440	-0.241852	-0.155848	-0.155848
chr10	12896020	12950807	Pmex	16.136842	14.939089	386	0.327726	0.124260	0.092450	18.842105	-0.640201	-0.077961	-0.077961	0.431513	0.304119	0.155741
chr10	22614773	22626271	Plat	1.243077	2.096459	63	-1.338644	-0.576191	-0.576191	1.560000	-0.402030	-0.072281	-0.072281	-0.399201	-0.282874	-0.282874
chr10	22614773	22626271	Pmex	2.215789	1.973087	63	0.434188	0.190641	0.141838	3.473684	-1.699686	-0.237339	-0.237339	1.142715	0.905448	0.372642
chr11	3480494	3537166	Plat	15.815385	18.868131	499	-0.631790	-0.229019	-0.229019	18.640000	-0.523382	-0.071579	-0.071579	-0.021125	-0.013366	-0.013366
chr11	3480494	3537166	Pmex	16.926316	16.066568	499	0.219133	0.082935	0.061704	18.684211	-0.388389	-0.043620	-0.043620	0.269395	0.191832	0.087449
chr11	3537339	3539134	Plat	1.098462	1.048230	25	0.136798	0.067832	0.048685	0.680000	0.874453	0.113333	0.217949	-0.494520	-0.414566	-0.414566
chr11	3537339	3539134	Pmex	1.073684	1.127478	25	-0.152491	-0.073946	-0.073946	0.631579	0.892277	0.276316	0.221053	-0.616517	-0.485122	-0.485122
chr11	3539361	3541707	Plat	1.790769	2.096459	36	-0.479515	-0.206397	-0.206397	1.240000	0.698674	0.125614	0.139083	-0.637326	-0.451610	-0.451610
chr11	3539361	3541707	Pmex	1.505263	1.127478	36	1.070909	0.519307	0.386368	1.631579	-0.254936	-0.048583	-0.048583	0.626713	0.519914	0.269209
chr11	3541816	3545165	Plat	1.043077	2.096459	37	-1.652371	-0.711228	-0.711228	0.360000	0.866512	0.493333	0.167421	-1.292169	-0.861143	-0.861143
chr11	3541816	3545165	Pmex	1.673684	1.973087	37	-0.535625	-0.235179	-0.235179	1.421053	0.341359	0.076555	0.072727	-0.420378	-0.313200	-0.313200
chr11	3545791	3553053	Plat	3.319420	3.668803	86	-0.337741	-0.135133	-0.135133	2.726957	0.481108	0.059744	0.086640	-0.421635	-0.292016	-0.292016
chr11	3545791	3553053	Pmex	5.615789	5.073653	86	0.416275	0.165606	0.123212	8.052632	-1.534526	-0.171609	-0.171609	0.941182	0.703993	0.272642
chr12	31156223	31157013	Plat	0.520000	0.262057	11	1.784660	1.393273	1.000000	0.520000	0.000000	0.000000	0.000000	0.952904	1.161603	0.349543
chr12	31156223	31157013	Pmex	1.468421	0.845609	11	2.204593	1.141500	0.849283	1.315789	0.373210	0.056530	0.107407	0.742828	0.683686	0.218243
chr12	31157205	31158301	Plat	1.443077	1.572344	15	-0.256730	-0.116373	-0.116373	1.920000	-0.749610	-0.134783	-0.134783	0.332529	0.246155	0.143206
chr12	31157205	31158301	Pmex	0.900000	0.845609	15	0.192531	0.099689	0.074169	0.263158	1.557188	0.374613	0.432143	-0.920202	-0.786728	-0.786728
chr12	31158522	31161404	Plat	1.424615	1.310287	26	0.262351	0.123509	0.088646	1.480000	-0.099188	-0.021176	-0.021176	0.189511	0.142582	0.100439
chr12	31158522	31161404	Pmex	0.852632	0.845609	26	0.024859	0.012871	0.009576	1.210526	-0.875114	-0.210526	-0.210526	0.576525	0.492901	0.316113
chr12	31161513	31162399	Plat	0.963077	0.786172	11	0.595308	0.318516	0.228610	0.720000	0.614588	0.137391	0.164241	-0.111771	-0.093705	-0.093705
chr12	31161513	31162399	Pmex	0.884211	0.563739	11	1.524500	0.881047	0.655505	1.052632	-0.531909	-0.093567	-0.093567	1.065102	1.066342	0.340392
chr12	31162522	31163672	Plat	0.372308	0.786172	13	-1.392709	-0.745161	-0.745161	0.160000	0.536792	0.120000	0.143451	-1.057665	-0.886713	-0.886713
chr12	31162522	31163672	Pmex	0.831579	1.127478	13	-0.838788	-0.406747	-0.406747	1.263158	-0.871032	-0.269737	-0.269737	0.168681	0.132731	0.155503
chr12	31163882	31168571	Plat	0.560000	0.786172	45	-0.761099	-0.407222	-0.407222	0.280000	0.707943	0.158261	0.189189	-0.854973	-0.716783	-0.716783
chr12	31163882	31168571	Pmex	1.542105	1.973087	45	-0.771016	-0.338533	-0.338533	2.789474	-1.685462	-0.290086	-0.290086	0.621684	0.477439	0.269709
chr13	5374237	5423873	Plat	19.471026	25.419566	454	-0.919899	-0.331365	-0.331365	20.880000	-0.196100	-0.027342	-0.027342	-0.313315	-0.196863	-0.196863
chr13	5374237	5423873	Pmex	10.073684	9.301697	454	0.334034	0.128628	0.095700	10.210526	-0.050281	-0.007318	-0.007318	0.159847	0.111598	0.071571
chr13	5838098	5849387	Plat	6.369231	7.337607	143	-0.495772	-0.186810	-0.186810	5.400000	0.431947	0.075449	0.069429	-0.450271	-0.287581	-0.287581
chr13	5838098	5849387	Pmex	7.357895	7.046740	143	0.175464	0.068435	0.050916	7.052632	0.144119	0.024421	0.024681	0.001357	0.000942	0.000741
chr13	5849390	5852182	Plat	0.790769	1.310287	19	-1.192145	-0.561233	-0.561233	2.160000	-2.452155	-0.378723	-0.378723	0.948838	0.738697	0.315912
chr13	5849390	5852182	Pmex	0.678947	0.845609	19	-0.589938	-0.305460	-0.305460	0.684211	-0.012869	-0.007519	-0.007519	-0.254990	-0.203535	-0.203535
chr13	5852745	5853834	Plat	0.655385	0.524115	24	0.585155	0.354526	0.254456	0.680000	-0.080256	-0.013333	-0.013333	0.357524	0.351002	0.105622
chr13	5852745	5853834	Pmex	0.289474	0.563739	24	-1.304697	-0.754017	-0.754017	0.105263	0.581776	0.230263	0.184211	-0.998837	-0.897024	-0.897024
chr13	5854567	5855042	Pmex	0.189474	0.281870	8	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr13	5855385	5855699	Pmex	0.394737	0.281870	2	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr13	5855824	5858054	Plat	0.772308	1.048230	12	-0.751425	-0.372597	-0.372597	1.200000	-0.893743	-0.158857	-0.158857	0.203823	0.163505	0.077760
chr13	5855824	5858054	Pmex	0.557895	0.845609	12	-1.018433	-0.527327	-0.527327	1.000000	-1.081023	-0.260062	-0.260062	0.243919	0.208539	0.133743
chr13	5859590	5866749	Plat	1.489231	2.358516	42	-1.234727	-0.521715	-0.521715	1.280000	0.242397	0.048571	0.046703	-0.722610	-0.499656	-0.499656
chr13	5859590	5866749	Pmex	0.389474	0.845609	42	-1.614600	-0.836011	-0.836011	0.105263	0.694943	0.406015	0.186207	-1.169656	-0.933628	-0.933628
chr13	5869314	5871120	Plat	0.781538	1.048230	16	-0.726286	-0.360132	-0.360132	0.440000	0.713708	0.126857	0.174254	-0.816833	-0.655258	-0.655258
chr13	5869314	5871120	Pmex	0.289474	0.563739	16	-1.304697	-0.754017	-0.754017	0.105263	0.581776	0.230263	0.184211	-0.998837	-0.897024	-0.897024
chr13	5871389	5872321	Plat	0.153846	0.524115	19	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr13	5871389	5872321	Pmex	0.389474	0.845609	19	-1.614600	-0.836011	-0.836011	0.105263	0.694943	0.406015	0.186207	-1.169656	-0.933628	-0.933628
chr13	5872638	5875434	Plat	0.640000	1.048230	18	-1.111742	-0.551261	-0.551261	0.280000	0.752287	0.520000	0.176471	-1.031707	-0.761959	-0.761959
chr13	5872638	5875434	Pmex	0.542105	0.563739	18	-0.102914	-0.059477	-0.059477	0.315789	0.714753	0.282895	0.226316	-0.540184	-0.485122	-0.485122
chr13	5875436	5875718	Plat	0.270769	0.262057	10	0.060276	0.047057	0.033774	0.880000	-2.975251	-0.660000	-0.660000	2.282833	2.782806	0.837386
