chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	18357392	18357937	Pmex	0.921053	0.563739	5	1.699760	0.982334	0.730863	1.105263	-0.581776	-0.102339	-0.102339	1.179766	1.181139	0.377037
chr10	18358062	18358152	Pmex	0.394737	0.281870	2	0.851093	0.620594	0.461726	0.789474	-1.871112	-0.438596	-0.438596	1.827573	2.214310	0.706841
chr10	18358539	18360620	Plat	1.141538	1.572344	21	-0.855597	-0.387832	-0.387832	2.360000	-1.915133	-0.344348	-0.344348	0.753384	0.557694	0.324451
chr10	18358539	18360620	Pmex	1.110526	1.127478	21	-0.048054	-0.023303	-0.023303	1.842105	-1.476506	-0.203216	-0.203216	0.888445	0.779350	0.248780
chr10	18361500	18363387	Plat	0.830769	1.048230	13	-0.592215	-0.293652	-0.293652	0.440000	0.816585	0.145143	0.199372	-0.816833	-0.655258	-0.655258
chr10	18361500	18363387	Pmex	1.831579	1.127478	13	1.995919	0.967864	0.720098	2.000000	-0.339915	-0.046784	-0.046784	1.084745	0.951545	0.303748
chr10	18363459	18364571	Plat	0.670769	0.786172	15	-0.388346	-0.207782	-0.207782	1.560000	-2.248303	-0.502609	-0.502609	1.307069	1.095806	0.637510
chr10	18363459	18364571	Pmex	0.368421	0.563739	15	-0.929140	-0.536973	-0.536973	0.157895	0.664887	0.263158	0.210526	-0.884174	-0.794049	-0.794049
chr10	18364613	18382440	Plat	5.763077	7.861721	131	-1.006901	-0.377860	-0.377860	10.880000	-2.143056	-0.289217	-0.289217	0.656348	0.427414	0.248658
chr10	18364613	18382440	Pmex	6.273684	7.892349	131	-0.819564	-0.317862	-0.317862	9.736842	-1.477067	-0.262360	-0.262360	0.380651	0.261621	0.227500
chr11	8790036	8795389	Plat	1.624615	1.834402	31	-0.367598	-0.161880	-0.161880	2.120000	-0.695042	-0.090704	-0.090704	0.239023	0.179126	0.068561
chr11	8790036	8795389	Pmex	2.178947	1.409348	31	1.823612	0.846320	0.629668	2.315789	-0.236430	-0.030409	-0.030409	0.930115	0.790830	0.252445
chr11	16040307	16047874	Plat	4.686154	4.717033	85	-0.023799	-0.009266	-0.009266	4.960000	-0.179887	-0.020113	-0.020113	0.085990	0.059015	0.023628
chr11	16040307	16047874	Pmex	1.784211	2.254957	85	-0.750761	-0.323547	-0.323547	3.894737	-2.576611	-0.340407	-0.340407	1.106441	0.869202	0.345577
chr11	16048188	16048729	Plat	0.443077	1.048230	15	-1.648027	-0.817181	-0.817181	0.120000	0.675130	0.466667	0.158371	-1.246582	-0.920653	-0.920653
