chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	8837470	8842719	Plat	2.184615	1.834402	31	0.613663	0.270239	0.193960	1.960000	0.315143	0.041127	0.066063	0.105116	0.078775	0.030151
chr10	8837470	8842719	Pmex	0.189474	0.281870	31	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	10839091	10856551	Plat	2.556923	3.930861	96	-1.248692	-0.494753	-0.494753	4.880000	-1.780978	-0.262609	-0.262609	0.398497	0.268812	0.156388
chr10	10839091	10856551	Pmex	2.421053	2.818696	96	-0.521404	-0.218642	-0.218642	2.157895	0.269833	0.032895	0.054945	-0.363234	-0.281790	-0.281790
chr10	10913800	10918845	Plat	2.969231	3.930861	57	-0.873970	-0.346282	-0.346282	2.760000	0.160406	0.035789	0.027823	-0.491587	-0.320708	-0.320708
chr10	10913800	10918845	Pmex	1.531579	1.691218	57	-0.325339	-0.146294	-0.146294	1.421053	0.167440	0.032508	0.037500	-0.236144	-0.182459	-0.182459
chr10	11826923	11830274	Plat	1.990769	2.096459	58	-0.165789	-0.071360	-0.071360	1.320000	0.850899	0.124571	0.171115	-0.577795	-0.418247	-0.418247
chr10	11826923	11830274	Pmex	3.368421	2.818696	58	0.720819	0.302263	0.224886	3.000000	0.377766	0.061404	0.075269	0.099660	0.073993	0.043361
chr10	11830609	11830993	Pmex	0.189474	0.281870	7	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	11831134	11831537	Plat	0.295385	0.524115	10	-1.019598	-0.617741	-0.617741	0.160000	0.441406	0.073333	0.141026	-0.835099	-0.819866	-0.819866
chr10	11831134	11831537	Pmex	0.805263	0.845609	10	-0.142813	-0.073946	-0.073946	0.473684	0.810767	0.122807	0.233333	-0.587596	-0.540813	-0.540813
chr10	11832010	11832313	Pmex	0.394737	0.281870	1	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	11833015	11833782	Pmex	0.336842	0.281870	5	0.414529	0.302263	0.224886	0.210526	0.598756	0.140351	0.266667	-0.256864	-0.311219	-0.311219
chr10	11834417	11835512	Pmex	0.773684	0.845609	11	-0.254594	-0.131825	-0.131825	0.473684	0.733551	0.111111	0.211111	-0.587596	-0.540813	-0.540813
chr10	11836117	11836943	Plat	0.076923	0.262057	7	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
