chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	3841123	3855956	Plat	5.313846	7.337607	129	-1.036090	-0.390404	-0.390404	7.480000	-0.965367	-0.136699	-0.136699	0.033090	0.021517	0.013355
chr10	3841123	3855956	Pmex	4.178947	3.664305	129	0.533106	0.217672	0.161949	3.578947	0.497283	0.068966	0.095000	-0.036724	-0.027201	-0.027201
chr10	3844119	3855956	Plat	4.350769	5.241148	113	-0.623159	-0.240468	-0.240468	5.440000	-0.653365	-0.087407	-0.087407	0.063710	0.042479	0.022703
chr10	3844119	3855956	Pmex	4.178947	3.664305	113	0.533106	0.217672	0.161949	3.578947	0.497283	0.068966	0.095000	-0.036724	-0.027201	-0.027201
chr10	3858377	3858450	Pmex	0.200000	0.563739	2	-1.730328	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3858549	3858712	Pmex	0.673684	0.563739	10	0.523015	0.302263	0.224886	0.421053	0.797864	0.140351	0.266667	-0.310857	-0.311219	-0.311219
chr10	3858796	3859373	Plat	1.341538	1.572344	50	-0.458390	-0.207782	-0.207782	2.000000	-1.034946	-0.186087	-0.186087	0.409048	0.302798	0.176160
chr10	3858796	3859373	Pmex	0.978947	2.254957	50	-2.035019	-0.877008	-0.877008	2.210526	-1.503559	-0.384868	-0.384868	-0.029980	-0.021732	-0.021732
chr10	3859520	3859599	Plat	1.015385	0.524115	2	2.189908	1.326793	0.952285	1.200000	-0.601917	-0.100000	-0.100000	1.550147	1.521871	0.457952
chr10	3859858	3860967	Plat	0.153846	0.524115	18	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3859858	3860967	Pmex	0.536842	0.563739	18	-0.127951	-0.073946	-0.073946	1.789474	-3.956075	-0.695906	-0.695906	2.670389	2.673497	0.853421
chr10	3861055	3861997	Pmex	0.989474	1.127478	14	-0.391203	-0.189703	-0.189703	0.526316	0.934766	0.289474	0.231579	-0.747383	-0.588098	-0.588098
chr10	3862118	3862313	Plat	0.153846	0.524115	18	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3862397	3863857	Plat	0.307692	1.048230	40	-2.016723	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3862397	3863857	Pmex	2.052632	1.691218	40	0.736552	0.331202	0.246417	1.368421	1.036531	0.126706	0.240741	-0.282147	-0.234688	-0.234688
chr10	3863913	3865124	Plat	0.633846	0.786172	12	-0.512597	-0.274262	-0.274262	0.080000	1.400327	0.720000	0.364372	-1.192792	-0.946393	-0.946393
chr10	3863913	3865124	Pmex	0.268421	0.281870	12	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr10	3863913	3865684	Plat	0.923077	1.310287	21	-0.888536	-0.418302	-0.418302	0.200000	1.294958	0.447619	0.286935	-1.239810	-0.902462	-0.902462
chr10	3863913	3865684	Pmex	0.268421	0.281870	21	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr10	4078336	4078414	Plat	0.876923	0.786172	9	0.305389	0.163397	0.117275	0.680000	0.497894	0.071111	0.136752	-0.179335	-0.159376	-0.159376
chr10	4078512	4079186	Plat	0.369231	0.262057	5	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr10	4079249	4079780	Plat	0.212308	0.262057	5	-0.344209	-0.268722	-0.268722	0.920000	-3.456100	-0.766667	-0.766667	2.430603	2.962940	0.891590
chr10	4079249	4079780	Pmex	0.336842	0.281870	5	0.414529	0.302263	0.224886	0.210526	0.598756	0.140351	0.266667	-0.256864	-0.311219	-0.311219
chr10	4080201	4080289	Pmex	0.521053	0.281870	9	1.803597	1.315135	0.978469	0.473684	0.224533	0.052632	0.100000	0.690607	0.836749	0.267103
chr10	4080369	4080712	Pmex	0.731579	0.563739	9	0.798423	0.461429	0.343306	0.473684	0.814486	0.143275	0.272222	-0.196194	-0.196422	-0.196422
chr10	4081261	4082386	Plat	0.270769	0.262057	3	0.060276	0.047057	0.033774	0.160000	0.540955	0.120000	0.230769	-0.377025	-0.459599	-0.459599
chr10	4083014	4083189	Plat	0.147692	0.262057	5	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr10	4084279	4084398	Plat	0.443077	0.262057	1	1.252443	0.977774	0.701782	0.720000	-1.352387	-0.300000	-0.300000	1.691753	2.062272	0.620567
chr10	4084782	4084870	Plat	0.147692	0.262057	1	-0.791272	-0.617741	-0.617741	0.960000	-3.967002	-0.880000	-0.880000	2.578373	3.143073	0.945795
chr10	4085330	4089701	Plat	1.806154	1.572344	52	0.464355	0.210486	0.151073	3.440000	-2.568020	-0.360000	-0.360000	1.786392	1.360924	0.544878
chr10	4085330	4089701	Pmex	0.468421	0.845609	52	-1.335147	-0.691315	-0.691315	0.157895	0.759290	0.443609	0.203448	-1.086505	-0.867256	-0.867256
chr10	4090374	4090734	Plat	0.409231	0.262057	2	1.018267	0.794955	0.570566	0.760000	-1.713023	-0.380000	-0.380000	1.839523	2.242405	0.674771
chr10	4090931	4091040	Plat	0.076923	0.262057	5	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4090931	4091040	Pmex	0.289474	0.563739	5	-1.304697	-0.754017	-0.754017	0.105263	0.581776	0.230263	0.184211	-0.998837	-0.897024	-0.897024
chr10	4091173	4092676	Plat	0.212308	0.262057	13	-0.344209	-0.268722	-0.268722	0.120000	0.450796	0.100000	0.192308	-0.524795	-0.639733	-0.639733
chr10	4092761	4092861	Plat	0.323077	0.262057	3	0.422184	0.329596	0.236562	0.200000	0.601061	0.133333	0.256410	-0.229255	-0.279466	-0.279466
chr10	4092761	4092861	Pmex	0.268421	0.281870	3	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr10	4093994	4096635	Plat	0.400000	0.524115	13	-0.553260	-0.335202	-0.335202	0.200000	0.652077	0.236364	0.200000	-0.743359	-0.669500	-0.669500
chr10	4097251	4097904	Pmex	0.111111	0.281870	5	-1.287631	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4098431	4098699	Plat	0.076923	0.262057	8	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4099021	4099630	Plat	0.076923	0.262057	6	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4101123	4101760	Plat	0.076923	0.262057	6	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4101856	4101936	Plat	0.076923	0.262057	1	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4103461	4104504	Plat	0.526154	1.310287	31	-1.799361	-0.847096	-0.847096	0.080000	0.799017	0.725000	0.174279	-1.373809	-0.968511	-0.968511
chr10	4103461	4104504	Pmex	0.378947	0.563739	31	-0.879065	-0.508034	-0.508034	0.210526	0.531909	0.093567	0.177778	-0.769511	-0.770406	-0.770406
chr10	4104822	4105577	Pmex	0.336842	0.281870	4	0.414529	0.302263	0.224886	0.210526	0.598756	0.140351	0.266667	-0.256864	-0.311219	-0.311219
chr10	4105715	4106304	Plat	0.563077	0.786172	17	-0.750745	-0.401682	-0.401682	0.760000	-0.497894	-0.256000	-0.256000	-0.044207	-0.035075	-0.035075
chr10	4105715	4106304	Pmex	0.594737	0.845609	17	-0.888022	-0.459802	-0.459802	0.263158	0.810767	0.473684	0.217241	-0.920202	-0.734512	-0.734512
chr10	4106381	4106465	Plat	0.147692	0.262057	5	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr10	4106381	4106465	Pmex	0.189474	0.281870	5	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	4106539	4106607	Plat	0.289231	0.524115	6	-1.047030	-0.634361	-0.634361	0.120000	0.551757	0.200000	0.169231	-0.926840	-0.834750	-0.834750
chr10	4106693	4108021	Plat	1.187692	1.048230	22	0.379802	0.188327	0.135168	0.960000	0.475806	0.134545	0.113846	-0.118489	-0.091125	-0.091125
chr10	4108300	4109072	Plat	0.147692	0.262057	19	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr10	4108300	4109072	Pmex	0.726316	1.127478	19	-1.137179	-0.551443	-0.551443	0.315789	0.828543	0.256579	0.205263	-1.009116	-0.794049	-0.794049
chr10	4109141	4110078	Plat	0.640000	0.524115	16	0.516576	0.312976	0.224634	0.400000	0.782492	0.130000	0.250000	-0.284658	-0.279466	-0.279466
chr10	4109141	4110078	Pmex	0.478947	0.281870	16	1.486095	1.083621	0.806221	0.684211	-0.972978	-0.228070	-0.228070	1.448584	1.755123	0.560262
chr10	4110152	4110276	Plat	0.076923	0.262057	8	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4111061	4111793	Plat	0.076923	0.262057	8	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4111061	4111793	Pmex	0.189474	0.281870	8	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	4111880	4114286	Plat	1.406154	1.834402	35	-0.750398	-0.330453	-0.330453	0.920000	0.682090	0.197500	0.138112	-0.765280	-0.533365	-0.533365
chr10	4111880	4114286	Pmex	0.100000	0.281870	35	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	4114358	4116017	Plat	0.941538	1.048230	23	-0.290554	-0.144073	-0.144073	0.720000	0.462946	0.130909	0.110769	-0.440802	-0.339000	-0.339000
chr10	4114358	4116017	Pmex	0.436842	0.563739	23	-0.603657	-0.348868	-0.348868	0.210526	0.714753	0.282895	0.226316	-0.769511	-0.691073	-0.691073
chr10	16920443	16921337	Pmex	0.394737	0.281870	3	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	16924507	16925644	Plat	0.323077	0.262057	2	0.422184	0.329596	0.236562	0.200000	0.601061	0.133333	0.256410	-0.229255	-0.279466	-0.279466
chr10	22711921	22721318	Plat	1.523077	1.834402	61	-0.545519	-0.240231	-0.240231	2.920000	-1.959931	-0.216190	-0.216190	0.908558	0.698403	0.210159
chr10	22711921	22721318	Pmex	2.236842	2.254957	61	-0.028890	-0.012450	-0.012450	2.157895	0.096382	0.015182	0.020270	-0.065493	-0.050054	-0.050054
chr11	17788453	17791230	Plat	1.944615	2.096459	46	-0.238187	-0.102523	-0.102523	1.400000	0.690867	0.124211	0.137529	-0.518263	-0.367242	-0.367242
chr11	17788453	17791230	Pmex	1.984211	2.536827	46	-0.795249	-0.337614	-0.337614	3.736842	-1.952903	-0.287317	-0.287317	0.726978	0.553409	0.268870
chr11	17791334	17796866	Plat	2.076923	2.096459	49	-0.030645	-0.013190	-0.013190	1.560000	0.655739	0.152727	0.129231	-0.399201	-0.277031	-0.277031
chr11	17791334	17796866	Pmex	2.842105	3.100566	49	-0.311291	-0.129194	-0.129194	4.578947	-1.649946	-0.251716	-0.251716	0.743787	0.551735	0.301745
chr11	17796983	17798492	Plat	0.569231	0.524115	15	0.201111	0.121847	0.087454	0.400000	0.551757	0.200000	0.169231	-0.284658	-0.256375	-0.256375
chr11	17796983	17798492	Pmex	0.794737	0.845609	15	-0.180074	-0.093239	-0.093239	0.631579	0.398949	0.233083	0.106897	-0.338141	-0.269907	-0.269907
chr11	17798957	17801676	Plat	0.787692	1.310287	19	-1.199205	-0.564557	-0.564557	2.360000	-2.815845	-0.434894	-0.434894	1.172170	0.912566	0.390270
chr11	17798957	17801676	Pmex	0.536842	0.845609	19	-1.092954	-0.565912	-0.565912	0.210526	0.797898	0.466165	0.213793	-1.003353	-0.800884	-0.800884
chr11	17801968	17803348	Plat	0.369231	0.262057	3	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr11	19621277	19629113	Plat	3.104615	3.930861	113	-0.750926	-0.297530	-0.297530	1.840000	0.969512	0.142957	0.170894	-0.877849	-0.592167	-0.592167
chr11	19621277	19629113	Pmex	3.257895	5.073653	113	-1.394216	-0.554658	-0.554658	2.842105	0.261831	0.079960	0.045665	-0.705038	-0.474269	-0.474269
chr12	3642425	3647767	Plat	2.338462	3.668803	108	-1.286011	-0.513273	-0.513273	6.800000	-3.622972	-0.500000	-0.500000	1.401738	0.957903	0.494566
chr12	3642425	3647767	Pmex	6.605263	5.355523	108	0.912437	0.361665	0.269081	4.947368	0.996364	0.137016	0.178977	-0.122449	-0.088370	-0.088370
chr12	3648042	3648444	Pmex	0.478947	0.281870	2	1.486095	1.083621	0.806221	0.368421	0.523911	0.122807	0.233333	0.311619	0.377561	0.120523
chr12	4689726	4690668	Plat	0.516923	0.524115	12	-0.032058	-0.019423	-0.019423	0.320000	0.642045	0.106667	0.205128	-0.468138	-0.459599	-0.459599
chr12	4692039	4694725	Plat	1.941538	1.572344	34	0.733234	0.332366	0.238551	1.640000	0.473947	0.054444	0.104701	0.064712	0.050779	0.015280
chr12	4692039	4694725	Pmex	0.889474	0.845609	34	0.155270	0.080396	0.059815	1.052632	-0.398949	-0.095975	-0.095975	0.327071	0.279630	0.179335
chr12	7655652	7661755	Plat	2.129231	2.358516	65	-0.325676	-0.137609	-0.137609	2.080000	0.057035	0.011429	0.010989	-0.186607	-0.129031	-0.129031
chr12	7655652	7661755	Pmex	1.284211	1.973087	65	-1.232384	-0.541107	-0.541107	1.684211	-0.540486	-0.173913	-0.173913	-0.219982	-0.159144	-0.159144
chr12	7661784	7662331	Plat	0.212308	0.262057	2	-0.344209	-0.268722	-0.268722	0.120000	0.450796	0.100000	0.192308	-0.524795	-0.639733	-0.639733
chr12	7661784	7662331	Pmex	0.100000	0.281870	2	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
