chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	414163	420682	Plat	0.827692	2.096459	28	-1.990231	-0.856653	-0.856653	0.240000	0.745512	0.246452	0.145468	-1.381466	-0.939285	-0.939285
chr10	420766	422752	Pmex	0.100000	0.281870	19	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	422796	424526	Pmex	0.394737	0.281870	16	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	426625	429392	Plat	0.076923	0.262057	20	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	426625	429392	Pmex	0.605263	0.563739	20	0.197532	0.114159	0.084935	1.421053	-2.576435	-0.453216	-0.453216	1.867746	1.869920	0.596907
chr10	11872354	11882157	Plat	2.655385	2.882631	56	-0.271648	-0.111588	-0.111588	1.480000	1.162099	0.191000	0.216063	-0.783869	-0.538928	-0.538928
chr10	11872354	11882157	Pmex	1.478947	1.127478	56	0.996311	0.483133	0.359454	1.894737	-0.839165	-0.159919	-0.159919	0.953878	0.791328	0.409746
chr10	11882324	11882644	Pmex	0.336842	0.281870	5	0.414529	0.302263	0.224886	0.842105	-2.395023	-0.561404	-0.561404	2.017067	2.443904	0.780131
chr10	11882723	11883810	Plat	0.855385	0.786172	26	0.232909	0.124617	0.089442	0.520000	0.847976	0.189565	0.226611	-0.449590	-0.376922	-0.376922
chr10	11882723	11883810	Pmex	1.673684	2.254957	26	-0.927032	-0.399512	-0.399512	2.105263	-0.526888	-0.134868	-0.134868	-0.101006	-0.073220	-0.073220
chr10	11884259	11884368	Plat	0.270769	0.262057	3	0.060276	0.047057	0.033774	0.880000	-2.975251	-0.660000	-0.660000	2.282833	2.782806	0.837386
chr10	11884903	11886454	Plat	0.840000	0.786172	9	0.181138	0.096917	0.069561	0.560000	0.707943	0.158261	0.189189	-0.382026	-0.320279	-0.320279
chr10	11886625	11886791	Plat	0.507692	0.262057	4	1.699505	1.326793	0.952285	0.440000	0.330583	0.073333	0.141026	0.657364	0.801336	0.241133
chr10	11886625	11886791	Pmex	0.100000	0.281870	4	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	11887990	11893211	Plat	2.461538	2.882631	77	-0.503370	-0.206775	-0.206775	1.560000	0.891348	0.126022	0.166952	-0.739161	-0.516122	-0.516122
chr10	11887990	11893211	Pmex	4.342105	5.073653	77	-0.561713	-0.223465	-0.223465	9.000000	-2.933165	-0.381795	-0.381795	1.240494	0.905354	0.439860
chr10	18104654	18113463	Plat	0.501538	1.048230	42	-1.488817	-0.738236	-0.738236	0.160000	0.713708	0.493333	0.167421	-1.192864	-0.880979	-0.880979
chr10	18104654	18113463	Pmex	2.157895	3.100566	42	-1.135359	-0.471202	-0.471202	2.473684	-0.299990	-0.064447	-0.064447	-0.315390	-0.225110	-0.225110
chr11	2181592	2185480	Plat	2.849231	3.406746	52	-0.575601	-0.231647	-0.231647	2.080000	0.664074	0.128205	0.118708	-0.636105	-0.424322	-0.424322
chr11	2181592	2185480	Pmex	1.068421	1.127478	52	-0.167410	-0.081181	-0.081181	1.052632	0.031867	0.006073	0.008108	-0.093052	-0.077195	-0.077195
chr11	2185833	2192202	Plat	2.046154	2.882631	58	-0.999917	-0.410747	-0.410747	1.360000	0.678398	0.217561	0.123409	-0.850932	-0.559250	-0.559250
chr11	2185833	2192202	Pmex	1.752632	1.409348	58	0.813431	0.377505	0.280866	1.526316	0.391019	0.050292	0.095556	0.120023	0.102049	0.032576
chr11	2192240	2202266	Plat	5.230769	6.551434	143	-0.751787	-0.285342	-0.285342	4.880000	0.172970	0.023265	0.028472	-0.433008	-0.284672	-0.284672
chr11	2192240	2202266	Pmex	5.647368	5.919262	143	-0.180748	-0.071190	-0.071190	7.842105	-1.208836	-0.170135	-0.170135	0.524021	0.374839	0.211750
chr11	2202354	2203031	Plat	0.787692	0.524115	6	1.174936	0.711855	0.510923	0.640000	0.481534	0.080000	0.153846	0.265783	0.260935	0.078519
chr11	2202354	2203031	Pmex	0.605263	0.563739	6	0.197532	0.114159	0.084935	NA	NA	NA	NA	NA	NA	NA
chr11	9951505	9953254	Plat	2.593846	3.668803	36	-1.039137	-0.414740	-0.414740	5.560000	-2.408652	-0.271549	-0.271549	0.846629	0.593074	0.227002
chr11	9951505	9953254	Pmex	0.442105	0.281870	36	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
chr11	9953317	9954954	Plat	1.360000	1.572344	16	-0.421724	-0.191162	-0.191162	2.840000	-2.326210	-0.326102	-0.326102	1.212498	0.923716	0.369832
chr11	9953317	9954954	Pmex	0.521053	0.281870	16	1.803597	1.315135	0.978469	0.473684	0.224533	0.052632	0.100000	0.690607	0.836749	0.267103
chr11	9955002	9955084	Plat	0.270769	0.262057	2	0.060276	0.047057	0.033774	0.880000	-2.975251	-0.660000	-0.660000	2.282833	2.782806	0.837386
chr11	9955196	9955797	Plat	0.864615	0.786172	20	0.263972	0.141237	0.101370	0.520000	0.871315	0.124444	0.239316	-0.449590	-0.399555	-0.399555
chr11	9955196	9955797	Pmex	0.984211	0.845609	20	0.490614	0.254031	0.189001	0.631579	0.862245	0.207430	0.239286	-0.338141	-0.289095	-0.289095
chr11	9955914	9956043	Plat	0.486154	0.524115	6	-0.169216	-0.102523	-0.102523	0.280000	0.672141	0.243636	0.206154	-0.559879	-0.504250	-0.504250
chr11	9956430	9957445	Plat	1.027692	1.048230	9	-0.055929	-0.027733	-0.027733	1.600000	-1.195944	-0.155000	-0.155000	0.741010	0.621203	0.186929
chr11	9956430	9957445	Pmex	0.300000	0.845609	9	-1.931313	-1.000000	-1.000000	1.000000	-1.711620	-1.000000	-1.000000	0.243919	0.194698	1.000000
chr11	9957582	9958481	Plat	1.344615	1.048230	30	0.807155	0.400231	0.287259	1.240000	0.218613	0.028333	0.054487	0.257542	0.215902	0.064968
chr11	9957582	9958481	Pmex	1.084211	0.845609	30	0.844588	0.437313	0.325364	1.000000	0.205909	0.049536	0.057143	0.243919	0.208539	0.133743
chr11	9958570	9965132	Plat	2.646154	2.882631	38	-0.282683	-0.116121	-0.116121	2.080000	0.559755	0.092000	0.104072	-0.448555	-0.308392	-0.308392
chr11	9958570	9965132	Pmex	1.284211	1.691218	38	-0.829469	-0.372984	-0.372984	1.631579	-0.526239	-0.144737	-0.144737	-0.052129	-0.038895	-0.038895
chr11	9966485	9967939	Plat	1.286154	1.048230	17	0.647945	0.321286	0.230598	0.800000	1.015909	0.131667	0.253205	-0.333364	-0.279466	-0.279466
chr11	9966485	9967939	Pmex	0.336842	0.281870	17	0.414529	0.302263	0.224886	0.842105	-2.395023	-0.561404	-0.561404	2.017067	2.443904	0.780131
chr11	10678558	10683161	Plat	1.040000	1.048230	26	-0.022412	-0.011113	-0.011113	0.680000	0.752287	0.133714	0.183673	-0.494520	-0.396701	-0.396701
chr11	10678558	10683161	Pmex	0.268421	0.281870	26	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr11	10684328	10685354	Plat	0.076923	0.262057	6	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr11	10685901	10685995	Plat	0.212308	0.262057	1	-0.344209	-0.268722	-0.268722	0.120000	0.450796	0.100000	0.192308	-0.524795	-0.639733	-0.639733
chr11	10686503	10687265	Plat	0.569231	0.524115	11	0.201111	0.121847	0.087454	0.640000	-0.230735	-0.083636	-0.083636	0.265783	0.239376	0.243515
chr11	10686503	10687265	Pmex	0.494737	0.563739	11	-0.328248	-0.189703	-0.189703	0.789474	-0.930841	-0.368421	-0.368421	0.491786	0.441657	0.517430
chr11	10690634	10693836	Plat	0.772308	1.048230	34	-0.751425	-0.372597	-0.372597	0.400000	0.778006	0.138286	0.189953	-0.870551	-0.698350	-0.698350
chr11	10690634	10693836	Pmex	2.531579	1.691218	34	1.712633	0.770113	0.572970	1.947368	0.885038	0.132775	0.201818	0.223894	0.179370	0.077415
chr11	10694019	10694132	Plat	0.443077	0.262057	3	1.252443	0.977774	0.701782	0.320000	0.601061	0.133333	0.256410	0.214054	0.260935	0.078519
chr11	10694343	10694778	Plat	0.323077	0.262057	16	0.422184	0.329596	0.236562	0.840000	-2.524456	-0.560000	-0.560000	2.135063	2.602672	0.783181
chr11	10694343	10694778	Pmex	0.884211	0.563739	16	1.524500	0.881047	0.655505	0.631579	0.797864	0.140351	0.266667	0.147796	0.147968	0.047234
chr11	10694893	10695192	Plat	0.520000	0.262057	7	1.784660	1.393273	1.000000	0.520000	0.000000	0.000000	0.000000	0.952904	1.161603	0.349543
chr11	10698357	10699055	Plat	0.076923	0.262057	6	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr11	10698357	10699055	Pmex	0.189474	0.281870	6	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr11	10699171	10728979	Plat	9.529231	11.792582	263	-0.738206	-0.271677	-0.271677	20.840000	-3.265309	-0.358634	-0.358634	1.327888	0.870565	0.389850
chr11	10699171	10728979	Pmex	9.489474	10.429176	263	-0.364241	-0.139646	-0.139646	15.578947	-2.014583	-0.231539	-0.231539	0.810026	0.581880	0.263135
chr11	22131626	22134800	Plat	0.658462	0.786172	29	-0.429763	-0.229942	-0.229942	0.360000	0.754621	0.168696	0.201663	-0.719846	-0.603496	-0.603496
chr11	22131626	22134800	Pmex	1.021053	1.409348	29	-0.920089	-0.427004	-0.427004	2.631579	-2.782603	-0.644211	-0.644211	1.254152	0.976649	0.768384
chr11	22134918	22139967	Plat	0.366154	0.786172	20	-1.413417	-0.756241	-0.756241	0.120000	0.622368	0.320000	0.161943	-1.125229	-0.892786	-0.892786
chr11	22134918	22139967	Pmex	1.552632	1.691218	20	-0.282435	-0.127001	-0.127001	2.947368	-2.112928	-0.316986	-0.316986	1.097966	0.879621	0.379641
chr11	22140095	22160328	Plat	5.270769	6.551434	140	-0.729017	-0.276700	-0.276700	7.600000	-1.148582	-0.165464	-0.165464	0.271645	0.177379	0.110976
chr11	22140095	22160328	Pmex	6.342105	6.483001	140	-0.085974	-0.033683	-0.033683	7.789474	-0.735841	-0.123707	-0.123707	0.326169	0.227365	0.173802
chr11	22160360	22170642	Plat	3.590769	4.192918	73	-0.516388	-0.203281	-0.203281	2.720000	0.632296	0.073987	0.111637	-0.582238	-0.401021	-0.401021
chr11	22160360	22170642	Pmex	1.831579	2.818696	73	-1.294343	-0.542761	-0.542761	2.789474	-0.982191	-0.159649	-0.159649	-0.016063	-0.011926	-0.011926
chr11	22170734	22182737	Plat	5.095385	6.289377	122	-0.706021	-0.268722	-0.268722	3.080000	1.030435	0.132995	0.170795	-0.864522	-0.572145	-0.572145
chr11	22170734	22182737	Pmex	3.721053	4.509914	122	-0.675601	-0.271094	-0.271094	5.157895	-1.000697	-0.152856	-0.152856	0.229059	0.164840	0.099842
chr11	25139331	25168625	Plat	3.236923	5.241148	80	-1.402719	-0.541289	-0.541289	3.160000	0.046142	0.008130	0.007723	-0.666775	-0.433469	-0.433469
chr11	25139331	25168625	Pmex	1.094737	1.691218	80	-1.215612	-0.546619	-0.546619	1.105263	-0.015947	-0.004386	-0.004386	-0.512166	-0.382147	-0.382147
chr13	7810267	7812087	Plat	0.470769	0.262057	4	1.444041	1.127354	0.809141	0.360000	0.540955	0.120000	0.230769	0.361824	0.441069	0.132724
chr13	7812163	7813536	Plat	0.618462	0.524115	2	0.420565	0.254806	0.182883	0.760000	-0.461470	-0.076667	-0.076667	0.541004	0.531136	0.159826
chr13	7813703	7819312	Plat	2.658462	3.668803	66	-0.976674	-0.389810	-0.389810	2.480000	0.144919	0.025778	0.025641	-0.532190	-0.354993	-0.354993
chr13	7813703	7819312	Pmex	2.536842	2.536827	66	0.000022	0.000010	0.000007	3.052632	-0.574728	-0.125802	-0.125802	0.312478	0.226860	0.209407
chr13	7819377	7821941	Plat	1.440000	1.572344	18	-0.262841	-0.119143	-0.119143	1.520000	-0.125741	-0.022609	-0.022609	-0.050067	-0.037062	-0.037062
chr13	7819377	7821941	Pmex	0.705263	0.845609	18	-0.496787	-0.257228	-0.257228	1.105263	-0.978069	-0.235294	-0.235294	0.410222	0.350720	0.224928
chr13	7822597	7822679	Plat	0.147692	0.262057	1	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr13	7822811	7823735	Plat	0.646154	0.524115	4	0.544007	0.329596	0.236562	1.040000	-1.284090	-0.213333	-0.213333	1.183186	1.161603	0.349543
chr13	7824040	7825242	Plat	0.323077	0.262057	11	0.422184	0.329596	0.236562	0.200000	0.601061	0.133333	0.256410	-0.229255	-0.279466	-0.279466
chr13	7824040	7825242	Pmex	0.200000	0.563739	11	-1.730328	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr13	7825307	7825402	Plat	0.076923	0.262057	1	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr13	7825919	7826836	Plat	1.956923	1.310287	18	1.483845	0.698559	0.501380	1.600000	0.639213	0.077333	0.148718	0.323510	0.260935	0.078519
chr13	7825919	7826836	Pmex	1.868421	1.409348	18	1.087801	0.504837	0.375603	2.526316	-1.136684	-0.187970	-0.187970	1.146140	0.931721	0.431153
chr13	7826968	7829679	Plat	2.240000	2.358516	19	-0.168340	-0.071129	-0.071129	2.360000	-0.139022	-0.022609	-0.022609	0.000994	0.000700	0.000407
chr13	7826968	7829679	Pmex	0.100000	0.281870	19	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr13	7831177	7831817	Plat	0.723077	0.786172	7	-0.212324	-0.113603	-0.113603	1.040000	-0.801298	-0.179130	-0.179130	0.428740	0.359442	0.209114
chr13	7832364	7837438	Plat	4.080000	3.406746	53	0.695095	0.279736	0.200776	4.720000	-0.552510	-0.064000	-0.064000	0.629637	0.442658	0.172950
chr13	7832364	7837438	Pmex	2.547368	1.973087	53	1.027375	0.451093	0.335616	1.736842	1.095195	0.152929	0.240625	-0.179902	-0.142548	-0.142548
chr13	7837805	7838019	Pmex	0.189474	0.281870	1	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
