chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr11	13566780	13581944	Plat	3.938462	3.406746	108	0.548965	0.220927	0.158567	4.720000	-0.674699	-0.078154	-0.078154	0.629637	0.442658	0.172950
chr11	13566780	13581944	Pmex	4.657895	4.228044	108	0.390684	0.157567	0.117231	6.315789	-1.219423	-0.157895	-0.157895	0.784655	0.580499	0.268625
chr12	20746329	20749253	Plat	1.624615	2.096459	48	-0.740150	-0.318582	-0.318582	1.960000	-0.425449	-0.052530	-0.052530	-0.101545	-0.075124	-0.075124
chr12	20746329	20749253	Pmex	2.968421	3.100566	48	-0.159156	-0.066054	-0.066054	2.684211	0.269991	0.031934	0.054000	-0.209472	-0.161738	-0.161738
chr12	20749427	20756706	Plat	4.464615	4.717033	104	-0.194540	-0.075746	-0.075746	4.640000	-0.115208	-0.018240	-0.018240	-0.027263	-0.018011	-0.018011
chr12	20749427	20756706	Pmex	3.705263	3.100566	104	0.728301	0.302263	0.224886	4.157895	-0.429986	-0.050857	-0.050857	0.531952	0.410733	0.153249
chr12	20756783	20772979	Plat	4.107692	7.075549	145	-1.572161	-0.593735	-0.593735	6.960000	-1.313267	-0.239226	-0.239226	-0.027806	-0.017734	-0.017734
chr12	20756783	20772979	Pmex	4.142105	4.791783	145	-0.526051	-0.210131	-0.210131	4.157895	-0.010443	-0.001698	-0.001698	-0.211506	-0.150466	-0.150466
chr12	20773056	20779270	Plat	2.363077	2.358516	56	0.006478	0.002737	0.001964	2.320000	0.049905	0.006829	0.009790	-0.025806	-0.018531	-0.018531
chr12	20773056	20779270	Pmex	1.300000	1.691218	56	-0.797291	-0.358515	-0.358515	1.631579	-0.502319	-0.097523	-0.097523	-0.052129	-0.040278	-0.040278
chr12	20779350	20782165	Plat	0.153846	0.524115	9	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr12	20779350	20782165	Pmex	0.584211	0.563739	9	0.097383	0.056280	0.041873	0.368421	0.681509	0.119883	0.227778	-0.425521	-0.426016	-0.426016
chr12	30075529	30080545	Plat	2.473846	2.620574	54	-0.190465	-0.079255	-0.079255	2.960000	-0.518559	-0.092941	-0.092941	0.206838	0.142582	0.100439
chr12	30075529	30080545	Pmex	0.700000	1.973087	54	-2.277523	-1.000000	-1.000000	1.000000	-0.405364	-1.000000	-1.000000	-0.741013	-0.506696	-0.506696
chr12	30080878	30083623	Plat	0.640000	1.048230	19	-1.111742	-0.551261	-0.551261	0.760000	-0.250762	-0.173333	-0.173333	-0.387083	-0.285877	-0.285877
chr12	30080878	30083623	Pmex	0.894737	1.127478	19	-0.659754	-0.319929	-0.319929	1.368421	-0.956011	-0.296053	-0.296053	0.299547	0.235706	0.276145
chr12	30083789	30084314	Plat	0.483077	0.524115	3	-0.182932	-0.110833	-0.110833	1.000000	-1.685368	-0.280000	-0.280000	1.091446	1.071537	0.322441
chr12	30084695	30086000	Plat	0.443077	0.262057	8	1.252443	0.977774	0.701782	0.320000	0.601061	0.133333	0.256410	0.214054	0.260935	0.078519
chr12	30084695	30086000	Pmex	0.442105	0.281870	8	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
chr12	30086096	30089687	Plat	1.203077	1.310287	27	-0.246016	-0.115819	-0.115819	1.760000	-0.997393	-0.154043	-0.154043	0.502175	0.390957	0.167197
chr12	30086096	30089687	Pmex	0.921053	0.563739	27	1.699760	0.982334	0.730863	1.105263	-0.581776	-0.102339	-0.102339	1.179766	1.181139	0.377037
chr12	30089874	30090899	Pmex	1.242105	1.127478	24	0.324933	0.157567	0.117231	0.631579	1.232192	0.381579	0.305263	-0.616517	-0.485122	-0.485122
chr12	30091738	30093035	Plat	1.313846	1.572344	12	-0.513388	-0.232712	-0.232712	1.120000	0.304680	0.076364	0.064615	-0.432662	-0.311458	-0.311458
chr12	30091738	30093035	Pmex	0.289474	0.563739	12	-1.304697	-0.754017	-0.754017	1.947368	-5.235982	-0.921053	-0.921053	3.014379	3.017888	0.963355
chr12	30093193	30094989	Plat	0.756923	0.786172	22	-0.098427	-0.052663	-0.052663	1.160000	-1.019127	-0.227826	-0.227826	0.631431	0.529372	0.307974
chr12	30093193	30094989	Pmex	0.100000	0.281870	22	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr12	30095486	30096988	Plat	1.732308	1.048230	32	1.862967	0.923759	0.663014	1.800000	-0.141456	-0.018333	-0.018333	1.009604	0.846370	0.254685
chr12	30095486	30096988	Pmex	1.231579	2.254957	32	-1.632115	-0.703373	-0.703373	1.421053	-0.231317	-0.086124	-0.086124	-0.562676	-0.397654	-0.397654
chr12	30097149	30097735	Pmex	0.100000	0.281870	4	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr12	31041269	31048835	Plat	5.990769	6.289377	75	-0.176570	-0.067205	-0.067205	7.280000	-0.659164	-0.075157	-0.075157	0.266848	0.179156	0.077937
chr12	31041269	31048835	Pmex	1.084211	1.127478	75	-0.122652	-0.059477	-0.059477	1.631579	-1.104724	-0.210526	-0.210526	0.626713	0.519914	0.269209
chr12	31051548	31051643	Pmex	0.189474	0.281870	1	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr12	31052172	31052856	Plat	0.301538	0.786172	18	-1.630857	-0.872580	-0.872580	0.080000	0.560131	0.288000	0.145749	-1.192792	-0.946393	-0.946393
chr12	31052172	31052856	Pmex	0.778947	0.563739	18	1.023757	0.591655	0.440195	0.526316	0.797864	0.140351	0.266667	-0.081531	-0.081626	-0.081626
chr12	31053983	31054051	Plat	0.323077	0.262057	1	0.422184	0.329596	0.236562	0.200000	0.601061	0.133333	0.256410	-0.229255	-0.279466	-0.279466
chr12	31054186	31054998	Plat	1.273846	2.358516	14	-1.540657	-0.650981	-0.650981	1.040000	0.270914	0.178824	0.050836	-0.883411	-0.578673	-0.578673
chr12	31054186	31054998	Pmex	0.526316	0.281870	14	1.843284	1.344074	1.000000	0.526316	0.000000	0.000000	0.000000	0.880102	1.066342	0.340392
chr12	31055670	31062179	Plat	3.987949	4.979090	55	-0.727083	-0.282285	-0.282285	6.120000	-1.336910	-0.223672	-0.223672	0.383707	0.251352	0.189491
chr12	31055670	31062179	Pmex	1.100000	1.127478	55	-0.077893	-0.037772	-0.037772	0.631579	0.945389	0.180162	0.240541	-0.616517	-0.511456	-0.511456
chr12	31062314	31062411	Plat	0.593846	0.786172	4	-0.647202	-0.346282	-0.346282	0.320000	0.692384	0.154783	0.185031	-0.787409	-0.660140	-0.660140
chr12	31062514	31068442	Plat	0.658462	0.786172	11	-0.429763	-0.229942	-0.229942	0.360000	0.754621	0.168696	0.201663	-0.719846	-0.603496	-0.603496
chr12	31062514	31068442	Pmex	0.394737	0.281870	11	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr12	31068798	31069800	Plat	0.076923	0.262057	18	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr12	31068798	31069800	Pmex	0.442105	0.281870	18	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
