chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	1960950	1967922	Plat	0.916923	0.786172	42	0.439994	0.235416	0.168966	1.480000	-1.423666	-0.318261	-0.318261	1.171942	0.982519	0.571603
chr10	1960950	1967922	Pmex	0.100000	0.281870	42	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	1969046	1969427	Pmex	0.189474	0.281870	11	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	1969539	1971066	Plat	0.076923	0.262057	16	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	1969539	1971066	Pmex	0.478947	0.281870	16	1.486095	1.083621	0.806221	0.368421	0.523911	0.122807	0.233333	0.311619	0.377561	0.120523
chr10	3090347	3090422	Pmex	0.189474	0.281870	1	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	6596844	6597677	Plat	1.526154	1.048230	11	1.301543	0.645375	0.463208	2.400000	-1.826065	-0.236667	-0.236667	1.815384	1.521871	0.457952
chr10	6597819	6599752	Plat	1.578462	1.048230	7	1.443994	0.716010	0.513905	1.720000	-0.295771	-0.052571	-0.052571	0.902166	0.723712	0.344185
chr10	6597819	6599752	Pmex	0.200000	0.563739	7	-1.730328	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	6599933	6600483	Plat	1.107692	0.786172	7	1.081958	0.578895	0.415493	0.720000	0.980229	0.140000	0.269231	-0.111771	-0.099332	-0.099332
chr10	6599933	6600483	Pmex	0.542105	0.563739	7	-0.102914	-0.059477	-0.059477	1.736842	-3.773231	-0.663743	-0.663743	2.555726	2.558700	0.816776
chr10	6601056	6601143	Plat	0.076923	0.262057	5	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	6601056	6601143	Pmex	0.394737	0.281870	5	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	6601326	6602684	Plat	0.483077	0.524115	3	-0.182932	-0.110833	-0.110833	0.280000	0.662109	0.110000	0.211538	-0.559879	-0.549666	-0.549666
chr10	6602810	6603875	Plat	0.516923	0.524115	6	-0.032058	-0.019423	-0.019423	0.320000	0.642045	0.106667	0.205128	-0.468138	-0.459599	-0.459599
chr10	6603961	6605319	Plat	1.513846	1.572344	7	-0.116180	-0.052663	-0.052663	3.480000	-3.090329	-0.433220	-0.433220	1.824651	1.390071	0.556548
chr10	6606532	6606810	Plat	1.313846	1.310287	16	0.008167	0.003845	0.002760	1.600000	-0.512473	-0.079149	-0.079149	0.323510	0.251862	0.107712
chr10	6609175	6609267	Plat	0.076923	0.262057	2	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	6609497	6610219	Plat	1.846154	1.310287	12	1.229661	0.578895	0.415493	2.880000	-1.851515	-0.224000	-0.224000	1.752831	1.413791	0.425430
chr10	6609497	6610219	Pmex	0.731579	0.563739	12	0.798423	0.461429	0.343306	1.105263	-1.180174	-0.207602	-0.207602	1.179766	1.181139	0.377037
chr10	6610366	6610974	Plat	0.815385	0.786172	5	0.098304	0.052597	0.037751	1.040000	-0.567910	-0.126957	-0.126957	0.428740	0.359442	0.209114
chr10	6610366	6610974	Pmex	0.478947	0.281870	5	1.486095	1.083621	0.806221	0.684211	-0.972978	-0.228070	-0.228070	1.448584	1.755123	0.560262
chr10	6611139	6611715	Plat	0.815385	0.786172	5	0.098304	0.052597	0.037751	0.480000	0.847976	0.189565	0.226611	-0.517154	-0.433566	-0.433566
chr10	6611139	6611715	Pmex	0.189474	0.281870	5	-0.696726	-0.508034	-0.508034	0.947368	-3.592534	-0.842105	-0.842105	2.396056	2.903091	0.926710
