chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	4468894	4496582	Plat	5.566154	7.075549	206	-0.799571	-0.301962	-0.301962	6.280000	-0.328671	-0.047835	-0.047835	-0.191445	-0.124391	-0.124391
chr10	4468894	4496582	Pmex	7.968421	8.737958	206	-0.353536	-0.136492	-0.136492	8.000000	-0.012284	-0.001764	-0.001764	-0.137946	-0.096684	-0.096684
chr10	6788310	6839898	Plat	17.236923	20.702533	449	-0.655172	-0.236955	-0.236955	16.880000	0.060520	0.008722	0.009105	-0.323064	-0.203083	-0.203083
chr10	6788310	6839898	Pmex	13.894118	15.502829	449	-0.424565	-0.161004	-0.161004	13.755418	0.031696	0.003908	0.005178	-0.186274	-0.131003	-0.131003
chr10	7785712	7816695	Plat	10.738462	13.889041	310	-0.877760	-0.321091	-0.321091	10.440000	0.073932	0.011086	0.011340	-0.431434	-0.272672	-0.272672
chr10	7785712	7816695	Pmex	12.363158	13.247872	310	-0.272076	-0.103501	-0.103501	14.000000	-0.433626	-0.054021	-0.054021	0.093581	0.065943	0.034577
chr10	10386499	10390149	Plat	1.246154	1.572344	24	-0.647827	-0.293652	-0.293652	2.480000	-1.939314	-0.271864	-0.271864	0.868162	0.661391	0.264804
chr10	10386499	10390149	Pmex	1.236842	0.845609	24	1.384864	0.717058	0.533496	1.000000	0.579120	0.087719	0.166667	0.243919	0.224499	0.071663
chr10	10393725	10393943	Pmex	0.100000	0.281870	2	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	22239119	22240764	Plat	0.446154	0.524115	8	-0.347522	-0.210552	-0.210552	NA	NA	NA	NA	NA	NA	NA
chr10	22240911	22241728	Plat	0.224615	0.524115	7	-1.335063	-0.808871	-0.808871	1.080000	-2.788883	-0.463333	-0.463333	1.274926	1.251670	0.376645
chr10	22240911	22241728	Pmex	0.789474	0.563739	7	1.073832	0.620594	0.461726	1.578947	-2.493325	-0.438596	-0.438596	2.211736	2.214310	0.706841
chr10	22241982	22243204	Plat	0.076923	0.262057	21	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	22241982	22243204	Pmex	0.542105	0.563739	21	-0.102914	-0.059477	-0.059477	0.315789	0.714753	0.282895	0.226316	-0.540184	-0.485122	-0.485122
chr10	22243364	22244225	Pmex	0.268421	0.281870	5	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr10	22244496	22244937	Plat	0.076923	0.262057	10	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	22244496	22244937	Pmex	1.305263	1.127478	10	0.503968	0.244385	0.181824	1.263158	0.084979	0.011696	0.022222	0.168681	0.147968	0.047234
chr11	3524103	3537166	Plat	2.513846	3.406746	130	-0.921866	-0.370999	-0.370999	2.440000	0.063751	0.009231	0.011538	-0.463504	-0.317304	-0.317304
chr11	3524103	3537166	Pmex	3.668421	4.791783	130	-0.909598	-0.363338	-0.363338	5.684211	-1.333212	-0.195708	-0.195708	0.297771	0.214515	0.123807
chr11	3537339	3539134	Plat	1.098462	1.048230	25	0.136798	0.067832	0.048685	0.680000	0.874453	0.113333	0.217949	-0.494520	-0.414566	-0.414566
chr11	3537339	3539134	Pmex	1.073684	1.127478	25	-0.152491	-0.073946	-0.073946	0.631579	0.892277	0.276316	0.221053	-0.616517	-0.485122	-0.485122
chr11	3539361	3541707	Plat	1.790769	2.096459	36	-0.479515	-0.206397	-0.206397	1.240000	0.698674	0.125614	0.139083	-0.637326	-0.451610	-0.451610
chr11	3539361	3541707	Pmex	1.505263	1.127478	36	1.070909	0.519307	0.386368	1.631579	-0.254936	-0.048583	-0.048583	0.626713	0.519914	0.269209
chr11	3541816	3543577	Plat	0.676923	1.310287	22	-1.453389	-0.684221	-0.684221	0.240000	0.782485	0.710000	0.170673	-1.195143	-0.842555	-0.842555
chr11	3541816	3543577	Pmex	1.078947	1.127478	22	-0.137571	-0.066711	-0.066711	1.157895	-0.159335	-0.030364	-0.030364	0.037814	0.031370	0.016243
chr11	25643796	25646322	Plat	1.553846	1.048230	42	1.376958	0.682770	0.490048	1.240000	0.655840	0.085000	0.163462	0.257542	0.215902	0.064968
chr11	25643796	25646322	Pmex	0.836842	0.563739	42	1.299166	0.750821	0.558616	0.578947	0.814486	0.143275	0.272222	0.033133	0.033171	0.010589
chr12	4416863	4426257	Plat	3.987692	4.979090	76	-0.727271	-0.281843	-0.281843	2.960000	0.644418	0.107742	0.108866	-0.679053	-0.444823	-0.444823
chr12	4416863	4426257	Pmex	2.005263	2.254957	76	-0.398219	-0.171616	-0.171616	2.052632	-0.057829	-0.014803	-0.014803	-0.136519	-0.098964	-0.098964
chr12	14451189	14451807	Pmex	0.836842	0.563739	5	1.299166	0.806233	0.550711	0.210526	1.978038	0.808149	0.621951	-0.769511	-0.691073	-0.691073
chr12	14451960	14452051	Plat	0.076923	0.262057	2	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr12	14452527	14453937	Plat	1.329231	1.310287	24	0.043471	0.020465	0.014688	2.240000	-1.631096	-0.348235	-0.348235	1.038171	0.781083	0.550220
chr12	14452527	14453937	Pmex	1.142105	1.409348	24	-0.633248	-0.293884	-0.293884	1.631579	-0.845693	-0.195789	-0.195789	0.228035	0.177578	0.139711
chr12	14454047	14457764	Plat	0.446154	0.524115	35	-0.347522	-0.210552	-0.210552	0.800000	-1.153674	-0.418182	-0.418182	0.632744	0.569876	0.579731
chr12	14454047	14457764	Pmex	0.773684	0.845609	35	-0.254594	-0.131825	-0.131825	0.473684	0.733551	0.111111	0.211111	-0.587596	-0.540813	-0.540813
chr14	9931597	9947664	Plat	6.058462	7.337607	123	-0.654875	-0.246760	-0.246760	6.560000	-0.223515	-0.026612	-0.026612	-0.180704	-0.119676	-0.119676
chr14	9931597	9947664	Pmex	5.700000	5.919262	123	-0.145760	-0.057409	-0.057409	7.368421	-0.918947	-0.120030	-0.120030	0.394930	0.285427	0.143755
chr14	26102615	26123079	Plat	0.409231	0.262057	18	1.018267	0.794955	0.570566	0.760000	-1.713023	-0.380000	-0.380000	1.839523	2.242405	0.674771
