chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	11778451	11778689	Plat	0.153846	0.524115	6	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	11778451	11778689	Pmex	0.984211	0.845609	6	0.490614	0.254031	0.189001	1.052632	-0.167301	-0.040248	-0.040248	0.327071	0.279630	0.179335
chr10	11778851	11779468	Pmex	0.100000	0.281870	2	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	11779605	11779688	Pmex	0.394737	0.281870	2	0.851093	0.620594	0.461726	0.789474	-1.871112	-0.438596	-0.438596	1.827573	2.214310	0.706841
chr10	11779862	11779953	Pmex	0.100000	0.281870	1	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	11780626	11781619	Plat	0.593846	0.786172	12	-0.647202	-0.346282	-0.346282	0.320000	0.692384	0.154783	0.185031	-0.787409	-0.660140	-0.660140
chr10	11780626	11781619	Pmex	1.963158	1.127478	12	2.368906	1.148734	0.854666	1.736842	0.456761	0.062865	0.119444	0.757579	0.664553	0.212135
chr10	11781679	11781970	Pmex	0.442105	0.281870	4	1.208282	0.881047	0.655505	0.736842	-1.397097	-0.327485	-0.327485	1.638079	1.984716	0.633551
chr10	11782147	11782692	Plat	0.596923	0.524115	6	0.324554	0.196636	0.141133	0.520000	0.250799	0.090909	0.076923	-0.009437	-0.008500	-0.008500
chr10	11782147	11782692	Pmex	0.442105	0.281870	6	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
chr10	11782918	11783339	Pmex	0.394737	0.281870	7	0.851093	0.620594	0.461726	0.263158	0.623704	0.146199	0.277778	-0.067369	-0.081626	-0.081626
chr10	11783500	11784506	Plat	0.815385	0.524115	8	1.298378	0.786645	0.564602	1.480000	-2.166902	-0.360000	-0.360000	2.192329	2.152338	0.647669
chr10	11783500	11784506	Pmex	0.784211	1.127478	8	-0.973064	-0.471860	-0.471860	1.736842	-1.922645	-0.595395	-0.595395	0.757579	0.596121	0.698394
chr10	11784621	11785010	Pmex	0.100000	0.281870	4	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	11785101	11785441	Plat	0.409231	0.262057	7	1.018267	0.794955	0.570566	0.280000	0.631114	0.140000	0.269231	0.066284	0.080802	0.024314
chr10	11785101	11785441	Pmex	0.268421	0.281870	7	-0.101411	-0.073946	-0.073946	0.157895	0.523911	0.122807	0.233333	-0.446358	-0.540813	-0.540813
chr10	11785532	11786402	Plat	0.507692	0.262057	13	1.699505	1.326793	0.952285	0.440000	0.330583	0.073333	0.141026	0.657364	0.801336	0.241133
chr10	11785532	11786402	Pmex	0.636842	0.845609	13	-0.738980	-0.382631	-0.382631	1.052632	-1.016677	-0.244582	-0.244582	0.327071	0.279630	0.179335
chr10	11786473	11787070	Plat	0.476923	0.786172	9	-1.040664	-0.556801	-0.556801	0.200000	0.700164	0.360000	0.182186	-0.990101	-0.785572	-0.785572
chr10	11787675	11788239	Plat	0.369231	0.262057	1	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr10	11788339	11788998	Plat	1.350769	1.310287	12	0.092895	0.043733	0.031389	4.200000	-5.102687	-0.617333	-0.617333	3.226818	2.602672	0.783181
chr10	11788339	11788998	Pmex	1.468421	1.127478	12	0.966472	0.468664	0.348689	1.105263	0.732942	0.100877	0.191667	-0.027619	-0.024227	-0.024227
chr10	11789141	11791575	Plat	2.055385	2.096459	42	-0.064431	-0.027733	-0.027733	2.560000	-0.640126	-0.093714	-0.093714	0.344940	0.249691	0.118749
chr10	11789141	11791575	Pmex	3.615789	3.946175	42	-0.319884	-0.129757	-0.129757	6.842105	-2.514362	-0.278131	-0.278131	1.161851	0.887787	0.319857
chr10	11792282	11793368	Pmex	0.336842	0.281870	1	0.414529	0.302263	0.224886	0.842105	-2.395023	-0.561404	-0.561404	2.017067	2.443904	0.780131
chr10	11794045	11794137	Pmex	0.100000	0.281870	2	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	17325946	17331244	Plat	1.427692	1.834402	58	-0.712657	-0.313833	-0.313833	1.760000	-0.466239	-0.074483	-0.074483	-0.062268	-0.045522	-0.045522
chr10	17325946	17331244	Pmex	3.468421	2.818696	58	0.851943	0.357248	0.265795	2.000000	1.505667	0.244737	0.300000	-0.450027	-0.334124	-0.334124
chr10	18628885	18632218	Plat	1.310769	2.358516	22	-1.488212	-0.628821	-0.628821	0.520000	0.916118	0.183571	0.176511	-1.231813	-0.851750	-0.851750
chr10	18628885	18632218	Pmex	1.463158	1.127478	22	0.951553	0.461429	0.343306	1.000000	0.934766	0.178138	0.237838	-0.158485	-0.131478	-0.131478
chr10	18633441	18634963	Plat	0.556923	0.524115	12	0.146248	0.088607	0.063596	0.760000	-0.662109	-0.240000	-0.240000	0.541004	0.487251	0.495677
chr10	18633441	18634963	Pmex	1.768421	1.127478	12	1.816884	0.881047	0.655505	2.526316	-1.529618	-0.210526	-0.210526	1.739076	1.525529	0.486972
chr10	18635157	18636104	Plat	1.298462	1.310287	16	-0.027136	-0.012775	-0.012775	1.440000	-0.253481	-0.030667	-0.030667	0.144845	0.116828	0.035155
chr10	18635157	18636104	Pmex	1.284211	1.127478	16	0.444290	0.215446	0.160293	1.000000	0.573607	0.109312	0.145946	-0.158485	-0.131478	-0.131478
chr10	18636721	18636809	Plat	0.076923	0.262057	1	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	18637023	18638973	Plat	0.153846	0.524115	9	-1.650527	-1.000000	-1.000000	1.000000	-2.758787	-1.000000	-1.000000	1.091446	0.983001	1.000000
chr10	18637023	18638973	Pmex	0.678947	0.845609	9	-0.589938	-0.305460	-0.305460	1.368421	-1.685881	-0.405573	-0.405573	0.825980	0.706173	0.452890
chr10	22440645	22446519	Plat	4.876923	5.765262	94	-0.569440	-0.218107	-0.218107	4.320000	0.307421	0.076211	0.050264	-0.422987	-0.267381	-0.267381
