chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	1980395	1980628	Plat	0.590769	0.524115	6	0.297122	0.180017	0.129204	0.400000	0.621981	0.103333	0.198718	-0.284658	-0.279466	-0.279466
chr10	1981232	1981600	Plat	0.147692	0.262057	5	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr10	1982257	1982570	Pmex	0.442105	0.281870	2	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
chr10	1982623	1983864	Plat	0.153846	0.524115	11	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	3086085	3088975	Plat	1.212308	1.572344	46	-0.715047	-0.324122	-0.324122	0.640000	0.899532	0.161739	0.193347	-0.891777	-0.660140	-0.660140
chr10	3086085	3088975	Pmex	0.857895	0.845609	46	0.043489	0.022518	0.016753	1.421053	-1.377018	-0.208577	-0.208577	0.909131	0.836749	0.267103
chr10	3089111	3090422	Plat	0.836923	1.310287	20	-1.086235	-0.511373	-0.511373	0.400000	0.782485	0.167059	0.176179	-1.016478	-0.764763	-0.764763
chr10	3089111	3090422	Pmex	0.568421	0.845609	20	-0.981173	-0.508034	-0.508034	0.315789	0.617728	0.093567	0.177778	-0.837050	-0.770406	-0.770406
chr10	3090581	3091738	Plat	0.147692	0.262057	11	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
chr10	3092249	3093826	Pmex	0.378947	0.563739	16	-0.879065	-0.508034	-0.508034	1.052632	-2.127637	-0.374269	-0.374269	1.065102	1.066342	0.340392
chr10	3093863	3095996	Plat	0.076923	0.262057	10	-1.280912	-1.000000	-1.000000	1.000000	-4.507956	-1.000000	-1.000000	2.726143	3.323207	1.000000
chr10	3093863	3095996	Pmex	0.189474	0.281870	10	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	24970942	25018697	Plat	6.818462	8.123779	168	-0.607196	-0.227440	-0.227440	7.600000	-0.317758	-0.039843	-0.039843	-0.110356	-0.072307	-0.072307
chr10	24970942	25018697	Pmex	9.949123	9.019828	168	0.414144	0.162469	0.118359	9.350877	0.226078	0.028901	0.038473	0.059999	0.043004	0.022099
chr10	25018753	25020872	Plat	0.323077	0.262057	17	0.422184	0.329596	0.236562	NA	NA	NA	NA	NA	NA	NA
chr10	25018753	25020872	Pmex	0.773684	0.845609	17	-0.254594	-0.131825	-0.131825	1.052632	-0.682074	-0.164087	-0.164087	0.327071	0.279630	0.179335
chr10	25021336	25022685	Plat	0.409231	0.262057	8	1.018267	0.794955	0.570566	0.280000	0.631114	0.140000	0.269231	0.066284	0.080802	0.024314
chr10	25021336	25022685	Pmex	0.189474	0.281870	8	-0.696726	-0.508034	-0.508034	0.105263	0.399170	0.093567	0.177778	-0.635852	-0.770406	-0.770406
chr10	25022769	25027359	Plat	0.941538	0.524115	16	1.860728	1.127354	0.809141	1.040000	-0.321022	-0.053333	-0.053333	1.183186	1.161603	0.349543
chr10	25022769	25027359	Pmex	0.536842	0.845609	16	-1.092954	-0.565912	-0.565912	1.210526	-1.647273	-0.396285	-0.396285	0.576525	0.492901	0.316113
chr10	25028586	25029283	Pmex	0.100000	0.281870	6	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	25029478	25029611	Plat	0.076923	0.262057	1	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	25030233	25030512	Pmex	0.100000	0.281870	3	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	25030858	25031300	Plat	0.500000	0.262057	4	1.646284	1.000000	0.588080	NA	NA	NA	NA	NA	NA	NA
chr10	25030858	25031300	Pmex	0.710526	0.563739	4	0.698275	0.403550	0.300244	0.578947	0.415554	0.073099	0.138889	0.033133	0.033171	0.010589
chr10	25031466	25035702	Plat	0.384615	1.310287	9	-2.124151	-1.000000	-1.000000	2.000000	-2.892992	-1.000000	-1.000000	0.770173	0.560612	1.000000
chr10	25031466	25035702	Pmex	0.536842	0.845609	9	-1.092954	-0.565912	-0.565912	0.210526	0.797898	0.466165	0.213793	-1.003353	-0.800884	-0.800884
chr10	25036577	25044228	Plat	1.603077	1.310287	62	0.671869	0.316300	0.227020	1.040000	1.008414	0.155745	0.230769	-0.301818	-0.234973	-0.234973
