chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	3494325	3567275	Plat	16.009231	20.702533	465	-0.887266	-0.320896	-0.320896	15.560000	0.076171	0.009182	0.011554	-0.434625	-0.277937	-0.277937
chr10	3494325	3567275	Pmex	17.089474	19.730873	465	-0.550692	-0.207480	-0.207480	20.052632	-0.538533	-0.072272	-0.072272	0.027038	0.018702	0.011382
chr10	8282626	8282794	Pmex	0.394737	0.281870	2	0.851093	0.620594	0.461726	0.789474	-1.871112	-0.438596	-0.438596	1.827573	2.214310	0.706841
chr10	8282873	8285439	Plat	1.326154	2.096459	35	-1.208327	-0.520099	-0.520099	3.040000	-2.174086	-0.318286	-0.318286	0.702127	0.508248	0.241714
chr10	8282873	8285439	Pmex	0.947368	1.691218	35	-1.515944	-0.681669	-0.681669	0.368421	0.877064	0.241228	0.192982	-1.156219	-0.862699	-0.862699
chr10	8286477	8286846	Pmex	0.189474	0.281870	1	-0.696726	-0.508034	-0.508034	NA	NA	NA	NA	NA	NA	NA
chr10	8286923	8287471	Plat	0.270769	0.262057	16	0.060276	0.047057	0.033774	0.160000	0.540955	0.120000	0.230769	-0.377025	-0.459599	-0.459599
chr10	8286923	8287471	Pmex	0.910526	1.127478	16	-0.614996	-0.298225	-0.298225	2.421053	-3.048613	-0.580972	-0.580972	1.608210	1.334154	0.690819
chr10	8287591	8287847	Pmex	0.810526	0.845609	4	-0.124183	-0.064300	-0.064300	NA	NA	NA	NA	NA	NA	NA
chr10	8288880	8288971	Plat	0.270769	0.262057	2	0.060276	0.047057	0.033774	0.880000	-2.975251	-0.660000	-0.660000	2.282833	2.782806	0.837386
chr10	8288880	8288971	Pmex	0.584211	0.563739	2	0.097383	0.056280	0.041873	0.368421	0.681509	0.119883	0.227778	-0.425521	-0.426016	-0.426016
chr10	8290021	8290463	Plat	0.270769	0.262057	1	0.060276	0.047057	0.033774	0.160000	0.540955	0.120000	0.230769	-0.377025	-0.459599	-0.459599
chr10	8291519	8294605	Plat	2.203077	2.096459	35	0.167244	0.071987	0.051667	1.880000	0.409837	0.050602	0.083267	-0.161076	-0.119165	-0.119165
chr10	8291519	8294605	Pmex	1.815789	1.973087	35	-0.281402	-0.123556	-0.123556	3.263158	-1.955705	-0.273088	-0.273088	0.982398	0.778418	0.320362
chr10	8294728	8295209	Plat	0.523077	0.786172	12	-0.885350	-0.473702	-0.473702	1.800000	-3.228532	-0.721739	-0.721739	1.712452	1.435667	0.835232
chr10	8294728	8295209	Pmex	1.242105	1.409348	12	-0.396292	-0.183915	-0.183915	0.736842	0.872974	0.112281	0.213333	-0.690070	-0.586732	-0.586732
chr10	8295615	8295848	Plat	0.516923	0.524115	11	-0.032058	-0.019423	-0.019423	0.320000	0.642045	0.106667	0.205128	-0.468138	-0.459599	-0.459599
