chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	6587941	6588467	Plat	2.332308	1.834402	15	0.872457	0.384205	0.275757	3.640000	-1.834737	-0.239437	-0.239437	1.511139	1.132461	0.433455
chr10	6587941	6588467	Pmex	0.631579	0.563739	15	0.322717	0.186506	0.138762	0.842105	-0.664887	-0.116959	-0.116959	0.606449	0.607155	0.193813
chr10	6588593	6588706	Plat	0.507692	0.262057	1	1.699505	1.326793	0.952285	0.600000	-0.450796	-0.100000	-0.100000	1.248444	1.521871	0.457952
chr10	6589153	6589266	Plat	0.369231	0.262057	2	0.741514	0.578895	0.415493	0.800000	-2.103713	-0.466667	-0.466667	1.987293	2.422539	0.728976
chr10	6589443	6590091	Plat	2.563077	2.096459	13	0.731953	0.315054	0.226125	3.840000	-1.619830	-0.200000	-0.200000	1.297439	0.959857	0.355568
chr10	6590268	6590355	Plat	0.446154	0.524115	3	-0.347522	-0.210552	-0.210552	0.240000	0.672141	0.243636	0.206154	-0.651619	-0.586875	-0.586875
chr10	6590268	6590355	Pmex	0.189474	0.281870	3	-0.696726	-0.508034	-0.508034	0.947368	-3.592534	-0.842105	-0.842105	2.396056	2.903091	0.926710
chr10	6590481	6590583	Plat	0.369231	0.262057	1	0.741514	0.578895	0.415493	0.800000	-2.103713	-0.466667	-0.466667	1.987293	2.422539	0.728976
chr10	6590702	6591300	Plat	1.929487	1.572344	9	0.709300	0.323383	0.230505	1.520000	0.643617	0.115935	0.138259	-0.050067	-0.037062	-0.037062
chr10	6591450	6591530	Plat	0.369231	0.262057	4	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr10	6591450	6591530	Pmex	0.605263	0.563739	4	0.197532	0.114159	0.084935	0.368421	0.747997	0.131579	0.250000	-0.425521	-0.426016	-0.426016
chr10	6591642	6591786	Plat	0.369231	0.262057	3	0.741514	0.578895	0.415493	0.240000	0.631114	0.140000	0.269231	-0.081485	-0.099332	-0.099332
chr10	6591642	6591786	Pmex	0.336842	0.281870	3	0.414529	0.302263	0.224886	0.842105	-2.395023	-0.561404	-0.561404	2.017067	2.443904	0.780131
chr10	6592270	6593034	Plat	1.320000	1.048230	8	0.740119	0.366991	0.263402	1.960000	-1.337399	-0.173333	-0.173333	1.224478	1.026503	0.308889
chr10	6592270	6593034	Pmex	0.268421	0.281870	8	-0.101411	-0.073946	-0.073946	0.894737	-2.968831	-0.695906	-0.695906	2.206561	2.673497	0.853421
chr10	6593249	6596178	Plat	4.741538	4.454975	37	0.232635	0.091051	0.065350	6.880000	-1.475008	-0.168485	-0.168485	0.905649	0.622603	0.254062
chr10	6593249	6596178	Pmex	1.126316	1.127478	37	-0.003296	-0.001598	-0.001598	1.210526	-0.169958	-0.032389	-0.032389	0.103248	0.085653	0.044351
chr10	6596359	6596482	Plat	0.400000	0.524115	4	-0.553260	-0.335202	-0.335202	0.840000	-1.434569	-0.520000	-0.520000	0.724485	0.652501	0.663784
chr10	6596665	6597677	Plat	1.526154	1.048230	15	1.301543	0.645375	0.463208	2.400000	-1.826065	-0.236667	-0.236667	1.815384	1.521871	0.457952
chr10	6596665	6597677	Pmex	0.268421	0.281870	15	-0.101411	-0.073946	-0.073946	0.894737	-2.968831	-0.695906	-0.695906	2.206561	2.673497	0.853421
chr10	6597819	6599752	Plat	1.578462	1.048230	7	1.443994	0.716010	0.513905	1.720000	-0.295771	-0.052571	-0.052571	0.902166	0.723712	0.344185
chr10	6597819	6599752	Pmex	0.200000	0.563739	7	-1.730328	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	6599933	6600483	Plat	1.107692	0.786172	7	1.081958	0.578895	0.415493	0.720000	0.980229	0.140000	0.269231	-0.111771	-0.099332	-0.099332
chr10	6599933	6600483	Pmex	0.542105	0.563739	7	-0.102914	-0.059477	-0.059477	1.736842	-3.773231	-0.663743	-0.663743	2.555726	2.558700	0.816776
chr10	12693482	12699324	Plat	0.775385	1.048230	58	-0.743045	-0.368442	-0.368442	1.880000	-2.308300	-0.410286	-0.410286	1.117041	0.896083	0.426162
chr10	12693482	12699324	Pmex	3.715789	3.664305	58	0.053332	0.021776	0.016201	3.842105	-0.104691	-0.011805	-0.011805	0.076497	0.058627	0.021330
chr10	12699483	12701688	Plat	0.212308	0.262057	9	-0.344209	-0.268722	-0.268722	0.120000	0.450796	0.100000	0.192308	-0.524795	-0.639733	-0.639733
chr10	12699483	12701688	Pmex	0.100000	0.281870	9	-1.371416	-1.000000	-1.000000	1.000000	-4.266135	-1.000000	-1.000000	2.585550	3.132684	1.000000
chr10	12702161	12703455	Plat	0.378462	1.048230	21	-1.823996	-0.904435	-0.904435	0.080000	0.623691	0.431111	0.146305	-1.300301	-0.960326	-0.960326
chr10	12702161	12703455	Pmex	0.536842	0.845609	21	-1.092954	-0.565912	-0.565912	0.210526	0.797898	0.466165	0.213793	-1.003353	-0.800884	-0.800884
chr10	12703580	12704386	Plat	0.935385	1.048230	11	-0.307313	-0.152382	-0.152382	0.520000	0.868024	0.154286	0.211931	-0.709395	-0.569072	-0.569072
chr10	12703580	12704386	Pmex	0.336842	0.281870	11	0.414529	0.302263	0.224886	0.842105	-2.395023	-0.561404	-0.561404	2.017067	2.443904	0.780131
chr10	12704595	12704894	Plat	1.298462	1.310287	13	-0.027136	-0.012775	-0.012775	1.080000	0.391243	0.060426	0.089533	-0.257151	-0.200200	-0.200200
chr10	12705031	12707305	Plat	0.212308	0.262057	12	-0.344209	-0.268722	-0.268722	0.120000	0.450796	0.100000	0.192308	-0.524795	-0.639733	-0.639733
chr10	12705031	12707305	Pmex	0.436842	0.563739	12	-0.603657	-0.348868	-0.348868	0.842105	-1.279907	-0.506579	-0.506579	0.606449	0.544633	0.638073
chr10	12707491	12708041	Plat	0.076923	0.262057	2	-1.280912	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	13478826	13479092	Pmex	0.100000	0.281870	2	-1.371416	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	13479132	13485104	Plat	1.030769	1.310287	84	-0.641413	-0.301962	-0.301962	1.280000	-0.446347	-0.068936	-0.068936	-0.033820	-0.026330	-0.026330
chr10	13479132	13485104	Pmex	3.368421	2.536827	84	1.196716	0.508053	0.377995	2.736842	0.703749	0.077973	0.148148	0.121171	0.096947	0.030947
chr10	13486135	13489456	Plat	0.876923	1.048230	30	-0.466523	-0.231327	-0.231327	1.400000	-1.093067	-0.141667	-0.141667	0.472416	0.396036	0.119173
chr10	13486135	13489456	Pmex	0.200000	0.563739	30	-1.730328	-1.000000	-1.000000	1.000000	-2.526569	-1.000000	-1.000000	0.950439	0.853559	1.000000
chr10	13490036	13490734	Pmex	1.063158	0.845609	19	0.770067	0.398727	0.296656	1.052632	0.025739	0.003899	0.007407	0.327071	0.301030	0.096093
chr10	13589858	13592431	Plat	1.000000	1.572344	28	-1.136698	-0.515251	-0.515251	1.000000	0.000000	0.000000	0.000000	-0.547441	-0.383520	-0.383520
chr10	13589858	13592431	Pmex	1.252632	1.409348	28	-0.371349	-0.172339	-0.172339	0.736842	0.891161	0.114620	0.217778	-0.690070	-0.586732	-0.586732
chr10	13597388	13598106	Plat	0.360000	0.524115	13	-0.731566	-0.443232	-0.443232	0.200000	0.521662	0.086667	0.166667	-0.743359	-0.729800	-0.729800
chr10	13599695	13600758	Plat	0.400000	0.524115	9	-0.553260	-0.335202	-0.335202	0.200000	0.652077	0.236364	0.200000	-0.743359	-0.669500	-0.669500
chr10	13599695	13600758	Pmex	0.668421	0.563739	9	0.497977	0.287794	0.214120	0.947368	-0.880975	-0.348684	-0.348684	0.835776	0.750584	0.879358
chr10	13601226	13601895	Plat	0.153846	0.524115	8	-1.650527	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	13601226	13601895	Pmex	0.442105	0.281870	8	1.208282	0.881047	0.655505	0.315789	0.598756	0.140351	0.266667	0.122125	0.147968	0.047234
chr10	13602567	13604015	Plat	0.230769	0.786172	26	-1.869004	-1.000000	-1.000000	NA	NA	NA	NA	NA	NA	NA
chr10	13602567	13604015	Pmex	3.052632	2.818696	26	0.306745	0.128628	0.095700	5.368421	-2.374529	-0.257310	-0.257310	1.401552	1.112261	0.355050
