chrom	start	end	pop	theta_pi	theta_w	nsites	D	D_dmin	Dprime	theta_H	H	H_hmin	Hprime	E	E_Emin	Eprime
chr10	8165114	8175611	Plat	6.147113	5.765262	121	0.244772	0.093900	0.067269	4.446957	0.938483	0.098268	0.159217	-0.385831	-0.263567	-0.263567
chr10	8165114	8175611	Pmex	2.952632	4.228044	121	-1.159200	-0.467519	-0.467519	2.105263	0.623261	0.112982	0.114184	-0.797823	-0.565418	-0.565418
chr10	11677499	11679697	Plat	0.409231	0.262057	11	1.018267	0.794955	0.570566	0.280000	0.631114	0.140000	0.269231	0.066284	0.080802	0.024314
chr10	11677499	11679697	Pmex	0.394737	0.281870	11	0.851093	0.620594	0.461726	0.789474	-1.871112	-0.438596	-0.438596	1.827573	2.214310	0.706841
chr10	11680001	11680157	Plat	0.732308	0.524115	3	0.928051	0.562275	0.403564	0.960000	-0.742364	-0.123333	-0.123333	0.999705	0.981470	0.295338
chr10	11680684	11681093	Plat	0.584615	0.524115	3	0.269690	0.163397	0.117275	0.600000	-0.050160	-0.018182	-0.018182	0.174043	0.156751	0.159461
chr10	11681708	11682143	Plat	0.593846	0.524115	10	0.310838	0.188327	0.135168	1.000000	-1.324218	-0.220000	-0.220000	1.091446	1.071537	0.322441
chr10	11681708	11682143	Pmex	0.726316	1.127478	10	-1.137179	-0.551443	-0.551443	0.315789	0.828543	0.256579	0.205263	-1.009116	-0.794049	-0.794049
chr10	11682523	11685732	Plat	0.806154	0.786172	31	0.067241	0.035977	0.025822	1.120000	-0.793519	-0.113333	-0.113333	0.563867	0.501114	0.150792
chr10	11682523	11685732	Pmex	2.684211	3.946175	31	-1.221852	-0.495631	-0.495631	2.105263	0.451191	0.125858	0.082090	-0.738576	-0.507084	-0.507084
chr10	11685800	11686292	Plat	0.147692	0.262057	9	-0.791272	-0.617741	-0.617741	0.080000	0.330583	0.073333	0.141026	-0.672565	-0.819866	-0.819866
