chr	start	end	group
chr1	105992	105994	plat
chr1	106438	106440	pmex
chr1	131583	131585	plat
chr1	145479	145481	plat
chr1	180803	180805	pmex
chr1	187605	187607	plat
chr1	200061	200063	plat
chr1	255768	255770	plat
chr1	443827	443829	pmex
chr1	680438	680440	plat
chr1	991221	991223	pmex
chr1	1014535	1014537	pmex
chr1	1072879	1072881	plat
chr1	1072891	1072893	plat
chr1	1102381	1102383	mix
chr1	1116579	1116600	pmex
chr1	1124704	1124706	pmex
chr1	1127905	1127907	pmex
chr1	1174887	1174889	plat
chr1	1342064	1342066	plat
chr1	1384389	1384391	pmex
chr1	1386501	1386503	plat
chr1	1391656	1391658	plat
chr1	1420531	1420533	pmex
chr1	1425814	1425816	pmex
chr1	1425816	1425818	pmex
chr1	1459983	1459985	pmex
chr1	1462817	1462819	plat
chr1	1525259	1525261	mix
chr1	1581194	1581196	plat
chr1	1586230	1586232	pmex
chr1	1631908	1631910	plat
chr1	1699444	1699446	pmex
chr1	1737442	1737444	pmex
chr1	1797590	1797592	plat
chr1	1841018	1841020	pmex
chr1	1841021	1841023	pmex
chr1	1851100	1851102	plat
chr1	1939567	1939569	pmex
chr1	1962402	1962404	pmex
chr1	1969469	1969471	pmex
chr1	2145732	2145734	plat
chr1	2145734	2145736	plat
chr1	2164528	2164530	pmex
chr1	2228518	2228520	pmex
chr1	2230171	2230173	pmex
chr1	2288037	2288039	plat
chr1	2291897	2291899	pmex
chr1	2331217	2331219	pmex
chr1	2452445	2452447	pmex
chr1	2469532	2469534	mix
chr1	2479310	2479312	plat
chr1	2592972	2592974	pmex
chr1	2622744	2622746	pmex
chr1	2647009	2647011	plat
chr1	2727259	2727261	mix
chr1	2727372	2727374	pmex
chr1	2746140	2746142	pmex
chr1	2746141	2746143	pmex
chr1	2778929	2778931	pmex
chr1	2779510	2779512	plat
chr1	2787153	2787155	pmex
chr1	2807984	2807986	plat
chr1	2820105	2820107	plat
chr1	2830075	2830077	plat
chr1	2843888	2843890	pmex
chr1	2914008	2914010	plat
chr1	2919882	2919884	plat
chr1	2976838	2976840	pmex
chr1	3095073	3095075	pmex
chr1	3205468	3205470	plat
chr1	3230749	3230751	plat
chr1	3244462	3244464	pmex
chr1	3326810	3326812	pmex
chr1	3378747	3378749	pmex
chr1	3381317	3381319	pmex
chr1	3407192	3407194	plat
chr1	3445889	3445891	pmex
chr1	3488534	3488536	plat
chr1	3626931	3626933	plat
chr1	3626938	3626940	plat
chr1	3628419	3628421	pmex
chr1	3628437	3628439	pmex
chr1	3638085	3638087	pmex
chr1	3693918	3693920	plat
chr1	3693928	3693930	plat
chr1	3796931	3796933	pmex
chr1	3817411	3817413	pmex
chr1	3880137	3880139	plat
chr1	3900504	3900506	plat
chr1	3920155	3920157	plat
chr1	3958005	3958019	pmex
chr1	3958109	3958111	plat
chr1	4117281	4117283	pmex
chr1	4175024	4175026	plat
chr1	4186102	4186104	pmex
chr1	4218212	4218214	pmex
chr1	4378980	4378982	pmex
chr1	4420375	4420377	pmex
chr1	4420376	4420378	pmex
chr1	4423713	4423715	pmex
chr1	4477419	4477421	pmex
chr1	4477421	4477423	pmex
chr1	4492105	4492107	pmex
chr1	4507226	4507228	pmex
chr1	4640066	4640068	pmex
chr1	4643624	4643626	mix
chr1	4673693	4673695	pmex
chr1	4723088	4723090	pmex
chr1	4745537	4745539	pmex
chr1	4745561	4745563	pmex
chr1	4754518	4754520	pmex
chr1	4778626	4778628	plat
chr1	4782185	4782187	pmex
chr1	4822475	4822477	pmex
chr1	4860030	4860915	plat
chr1	4891127	4891129	plat
chr1	4891677	4891679	plat
chr1	4899308	4899310	pmex
chr1	4901154	4901156	plat
chr1	4930554	4930556	pmex
chr1	4943305	4943307	mix
chr1	5003272	5003274	pmex
chr1	5080432	5080434	pmex
chr1	5088499	5088501	pmex
chr1	5099654	5099656	pmex
chr1	5099664	5099666	pmex
chr1	5212419	5212421	plat
chr1	5238910	5238912	pmex
chr1	5286376	5286378	pmex
chr1	5374954	5374956	plat
chr1	5539711	5539713	plat
chr1	5548313	5548315	pmex
chr1	5551615	5551617	plat
chr1	5560395	5560397	pmex
chr1	5562639	5562641	plat
chr1	5572560	5572562	pmex
chr1	5594305	5594307	pmex
chr1	5603553	5603555	plat
chr1	5617194	5617196	pmex
chr1	5666549	5666551	plat
chr1	5694725	5694727	plat
chr1	5705106	5705108	pmex
chr1	5740213	5740215	pmex
chr1	5783969	5783971	pmex
chr1	5807110	5807112	mix
chr1	5987146	5987148	pmex
chr1	6011578	6011580	plat
chr1	6013391	6013393	pmex
chr1	6053896	6053898	pmex
chr1	6068030	6068032	pmex
chr1	6105421	6105423	pmex
chr1	6190725	6190727	plat
chr1	6196932	6196934	plat
chr1	6343640	6343642	plat
chr1	6492589	6492591	pmex
chr1	6501360	6501362	pmex
chr1	6501365	6501367	pmex
chr1	6525031	6525033	pmex
chr1	6588395	6588397	pmex
chr1	6612685	6612687	pmex
chr1	6658828	6658830	pmex
chr1	6708581	6708583	pmex
chr1	6708582	6708584	pmex
chr1	6811860	6811862	pmex
chr1	6822775	6822777	plat
chr1	6823621	6823623	pmex
chr1	6834525	6834527	plat
chr1	6834690	6834692	mix
chr1	6852215	6852217	plat
chr1	6852221	6852223	plat
chr1	6871391	6871393	plat
chr1	6939774	6939776	pmex
chr1	6968857	6968859	pmex
chr1	6968865	6968867	pmex
chr1	6992022	6992024	pmex
chr1	7019757	7019759	plat
chr1	7033213	7033215	pmex
chr1	7085540	7085542	pmex
chr1	7117327	7117329	pmex
chr1	7151210	7151212	pmex
chr1	7174280	7174282	plat
chr1	7445155	7445157	pmex
chr1	7451292	7451294	pmex
chr1	7451302	7451304	pmex
chr1	7490039	7490041	mix
chr1	7515527	7515529	pmex
chr1	7568148	7568150	pmex
chr1	7610652	7610654	pmex
chr1	7673369	7673371	pmex
chr1	7681417	7681419	plat
chr1	7681428	7681430	plat
chr1	7735044	7735046	plat
chr1	7815360	7815362	pmex
chr1	7862306	7862308	pmex
chr1	7913692	7913694	pmex
chr1	7921781	7921783	pmex
chr1	7921785	7921787	pmex
chr1	7923560	7923562	pmex
chr1	7986719	7986721	pmex
chr1	7995550	7995552	plat
chr1	8020291	8020293	pmex
chr1	8031148	8031150	pmex
chr1	8040824	8040826	mix
chr1	8073728	8073730	plat
chr1	8074181	8074183	pmex
chr1	8077664	8077666	plat
chr1	8091357	8091359	plat
chr1	8092734	8092736	pmex
chr1	8115441	8115443	pmex
chr1	8127951	8127953	pmex
chr1	8128608	8128610	pmex
chr1	8169937	8169939	pmex
chr1	8169943	8169945	pmex
chr1	8169948	8169950	mix
chr1	8176428	8176430	plat
chr1	8283749	8283751	plat
chr1	8362444	8362446	plat
chr1	8366915	8366917	plat
chr1	8393862	8393864	pmex
chr1	8514314	8514316	pmex
chr1	8545803	8545805	pmex
chr1	8578454	8578456	pmex
chr1	8581502	8581504	pmex
chr1	8595216	8595218	pmex
chr1	8604435	8604437	pmex
chr1	8626113	8626115	pmex
chr1	8686008	8686010	pmex
chr1	8709602	8709604	pmex
chr1	8721915	8721917	plat
chr1	8746854	8746856	plat
chr1	8783848	8783850	plat
chr1	8890526	8890528	plat
chr1	8945506	8945508	pmex
chr1	9044498	9044500	plat
chr1	9136384	9136386	pmex
chr1	9164804	9164806	plat
chr1	9203208	9203210	plat
chr1	9219369	9219371	pmex
chr1	9239704	9239706	pmex
chr1	9245946	9245948	pmex
chr1	9269788	9269790	plat
chr1	9292886	9292888	pmex
chr1	9355088	9355090	pmex
chr1	9362790	9362792	pmex
chr1	9362797	9362799	pmex
chr1	9476750	9476752	pmex
chr1	9808106	9808108	plat
chr1	9810760	9810762	pmex
chr1	9815777	9815779	pmex
chr1	9834077	9834079	plat
chr1	9836004	9836006	plat
chr1	9902159	9902161	pmex
chr1	9957479	9957481	pmex
chr1	10083549	10083551	pmex
chr1	10083551	10083553	pmex
chr1	10088282	10088284	plat
chr1	10106204	10106206	pmex
chr1	10176997	10176999	pmex
chr1	10205805	10205807	pmex
chr1	10210118	10210120	plat
chr1	10218479	10218481	pmex
chr1	10223315	10223317	pmex
chr1	10223445	10223447	pmex
chr1	10257733	10257735	plat
chr1	10294661	10294663	plat
chr1	10375393	10375395	plat
chr1	10394064	10394066	pmex
chr1	10452016	10452018	plat
chr1	10469783	10469785	plat
chr1	10495954	10495956	pmex
chr1	10676005	10676007	plat
chr1	10719206	10719208	pmex
chr1	10769976	10769978	pmex
chr1	10791791	10791793	plat
chr1	10889119	10889121	pmex
chr1	11011532	11011534	pmex
chr1	11021720	11021722	pmex
