chr	start	end	group
chr3	802882	802884	plat
chr3	865646	865681	pmex
chr3	1047350	1047352	plat
chr3	1943898	1943900	pmex
chr3	2544346	2544348	pmex
chr3	2616796	2616798	pmex
chr3	3600017	3600019	plat
chr3	4585428	4585430	pmex
chr3	5342558	5342560	plat
chr3	6138606	6138608	pmex
chr3	6429132	6429134	pmex
chr3	10568051	10568053	plat
chr3	10751043	10751045	pmex
chr3	12320185	12320187	plat
chr3	12601261	12601263	plat
chr3	13131733	13131735	plat
chr3	13156345	13156347	plat
chr3	16559079	16559081	plat
chr3	16715232	16715234	pmex
chr3	17005676	17005678	pmex
chr3	17070649	17070651	plat
chr3	17358301	17358303	pmex
chr3	17621820	17621822	pmex
chr3	17703369	17703371	plat
chr3	17703378	17703380	plat
chr3	18905267	18905269	plat
chr3	19272965	19272967	pmex
chr3	19272986	19272988	pmex
chr3	19747451	19747453	plat
chr3	19747456	19747458	plat
chr3	19976442	19976444	pmex
chr3	21889502	21889504	pmex
chr3	23364511	23364513	plat
chr3	24617570	24617572	plat
chr3	24617621	24617623	plat
chr3	24622841	24622843	plat
chr3	24626045	24626047	plat
chr3	24626472	24626474	plat
chr3	24641602	24641604	plat
chr3	24648224	24648619	plat
chr3	24648883	24648885	pmex
chr3	24649946	24649948	plat
chr3	24662437	24662439	plat
chr3	24970197	24970199	pmex
chr3	26309507	26309509	plat
chr3	26311027	26311029	plat
chr3	27031903	27031905	plat
chr3	27347633	27347635	plat
chr3	28009595	28043574	plat
chr3	28154833	28322767	plat
chr3	28392124	28392126	plat
chr3	28398621	28398623	plat
chr3	28398668	28398670	mix
chr3	28413120	29627964	plat
chr3	29724648	29724650	mix
chr3	29738268	29888853	plat
chr3	30033239	30033241	plat
chr3	30119026	30119028	plat
chr3	30313353	30313355	mix
chr3	30369537	30489021	plat
chr3	30682809	30682811	plat
chr3	30692844	31172246	plat
