chr	start	end	group
chr9	259827	259829	plat
chr9	268721	268723	pmex
chr9	302192	302194	plat
chr9	316778	316780	plat
chr9	325418	325420	pmex
chr9	343963	343965	pmex
chr9	349994	349996	pmex
chr9	402135	402137	plat
chr9	434270	434272	pmex
chr9	438549	438551	pmex
chr9	463200	463202	plat
chr9	479508	479510	pmex
chr9	524487	524489	pmex
chr9	524491	524493	pmex
chr9	565733	565735	pmex
chr9	639080	639082	pmex
chr9	684181	684183	pmex
chr9	721266	721268	pmex
chr9	733403	733405	pmex
chr9	735274	735276	plat
chr9	813850	813852	plat
chr9	871591	871593	plat
chr9	873408	873410	plat
chr9	919147	919149	pmex
chr9	937511	937535	plat
chr9	965138	965140	plat
chr9	967080	967082	pmex
chr9	1001978	1001980	pmex
chr9	1002768	1002770	pmex
chr9	1026999	1027001	pmex
chr9	1027253	1027255	plat
chr9	1114246	1114248	plat
chr9	1217578	1217580	pmex
chr9	1255385	1255387	plat
chr9	1256842	1256844	pmex
chr9	1277453	1277455	pmex
chr9	1294720	1294722	pmex
chr9	1344521	1344523	plat
chr9	1362636	1362638	pmex
chr9	1362642	1362644	pmex
chr9	1426815	1426817	pmex
chr9	1458011	1458013	pmex
chr9	1505429	1505431	plat
chr9	1517959	1517961	plat
chr9	1538993	1538995	mix
chr9	1555443	1555445	plat
chr9	1555597	1555599	plat
chr9	1555603	1555605	plat
chr9	1567479	1567481	plat
chr9	1575072	1575074	pmex
chr9	1577027	1577029	mix
chr9	1577073	1577075	pmex
chr9	1590250	1590252	plat
chr9	1590272	1590274	plat
chr9	1607823	1607825	pmex
chr9	1612495	1612497	plat
chr9	1627989	1627991	pmex
chr9	1629929	1629931	pmex
chr9	1714872	1714874	plat
chr9	1723182	1723184	plat
chr9	1726678	1726680	pmex
chr9	1767637	1767639	pmex
chr9	1775110	1775112	plat
chr9	1801340	1801342	plat
chr9	1814725	1814727	plat
chr9	1842452	1842454	pmex
chr9	1876826	1876828	pmex
chr9	1876842	1876844	pmex
chr9	1879889	1879891	plat
chr9	1911086	1911088	pmex
chr9	1911088	1911090	pmex
chr9	1946823	1946825	pmex
chr9	1988275	1988277	plat
chr9	2054712	2054714	pmex
chr9	2055133	2055135	plat
chr9	2124681	2124683	mix
chr9	2187874	2187876	plat
chr9	2210385	2210387	pmex
chr9	2216200	2216202	pmex
chr9	2240752	2240754	plat
chr9	2253675	2253677	plat
chr9	2296451	2296453	plat
chr9	2320201	2320203	pmex
chr9	2320202	2320204	pmex
chr9	2336805	2336807	plat
chr9	2399337	2399339	plat
chr9	2459651	2459653	plat
chr9	2508787	2508789	pmex
chr9	2508788	2508790	pmex
chr9	2529343	2529345	pmex
chr9	2533914	2533916	pmex
chr9	2564543	2564545	plat
chr9	2602439	2602441	pmex
chr9	2612545	2612547	plat
chr9	2617801	2617803	pmex
chr9	2624692	2624694	pmex
chr9	2641874	2641876	pmex
chr9	2673864	2673866	plat
chr9	2675571	2675573	pmex
chr9	2710234	2710236	pmex
chr9	2727091	2727093	pmex
chr9	2746492	2746494	pmex
chr9	2758933	2758935	mix
chr9	2889581	2889583	plat
chr9	2895054	2895056	pmex
chr9	2902367	2902369	pmex
chr9	2957898	2957900	pmex
chr9	2958031	2958033	pmex
chr9	2983385	2983387	pmex
chr9	2997224	2997226	plat
chr9	3013409	3013411	pmex
chr9	3036010	3036012	pmex
chr9	3054468	3054470	plat
chr9	3080513	3080515	plat
chr9	3084044	3084046	plat
chr9	3089585	3089587	pmex
chr9	3110099	3110101	plat
chr9	3112928	3112930	pmex
chr9	3126132	3126134	plat
chr9	3164108	3164110	mix
chr9	3200541	3200543	pmex
chr9	3200544	3200546	pmex
chr9	3228326	3228328	pmex
chr9	3232112	3232114	pmex
chr9	3247327	3247329	pmex
chr9	3247351	3247353	pmex
chr9	3251274	3251276	plat
chr9	3299689	3299691	plat
chr9	3323993	3323995	pmex
chr9	3348986	3348988	plat
chr9	3408358	3408360	plat
chr9	3439054	3439056	plat
chr9	3439063	3439065	plat
chr9	3461081	3461083	plat
chr9	3461102	3461104	plat
chr9	3461163	3461165	pmex
chr9	3528435	3528437	plat
