chr	start	end	group
chr6	10136	10138	pmex
chr6	10167	10169	pmex
chr6	16180	16182	pmex
chr6	22662	22664	pmex
chr6	66686	66688	plat
chr6	66689	66691	plat
chr6	77179	77181	plat
chr6	77644	77646	pmex
chr6	118980	118982	plat
chr6	148198	148200	plat
chr6	148201	148203	plat
chr6	187917	187919	plat
chr6	205707	205709	pmex
chr6	265062	265064	plat
chr6	265066	265068	plat
chr6	287257	287283	pmex
chr6	342825	342827	pmex
chr6	372520	372522	plat
chr6	389920	389922	pmex
chr6	509252	509254	plat
chr6	859001	859003	pmex
chr6	930714	973787	plat
chr6	1301120	1301122	pmex
chr6	1337000	1337002	plat
chr6	1337001	1337003	plat
chr6	1348667	1348669	pmex
chr6	1349146	1349148	plat
chr6	1352469	1352471	pmex
chr6	1352475	1352477	pmex
chr6	1362387	1362389	plat
chr6	1924395	1924397	pmex
chr6	2024163	2024165	plat
chr6	2041236	2041238	pmex
chr6	2053776	2053786	plat
chr6	2077622	2077624	pmex
chr6	2081935	2081937	mix
chr6	2130943	2130945	pmex
chr6	2164788	2164790	pmex
chr6	2169727	2169729	pmex
chr6	2189449	2189451	plat
chr6	2262485	2262487	plat
chr6	2262486	2262488	plat
chr6	2264450	2264452	pmex
chr6	2284964	2284966	plat
chr6	2303792	2303794	plat
chr6	2405530	2405532	plat
chr6	2427791	2427793	pmex
chr6	2427820	2427822	pmex
chr6	2452601	2452603	plat
chr6	2453682	2453684	pmex
chr6	2457491	2457493	plat
chr6	2468613	2468615	mix
chr6	2484182	2484184	pmex
chr6	2491787	2491789	pmex
chr6	2498618	2498620	pmex
chr6	2506134	2506147	pmex
chr6	2508034	2508036	pmex
chr6	2519782	2519784	plat
chr6	2542589	2542591	plat
chr6	2569963	2569965	pmex
chr6	2573309	2573311	pmex
chr6	2587060	2587062	plat
chr6	2596464	2596466	pmex
chr6	2606375	2606377	plat
chr6	2614810	2614812	plat
chr6	2616415	2616417	plat
chr6	2710343	2710345	pmex
chr6	2753513	2753515	pmex
chr6	2791200	2791202	pmex
chr6	2839567	2839569	plat
chr6	2880776	2880778	plat
chr6	2881014	2881016	plat
chr6	2888720	2888776	plat
chr6	2913063	2913065	pmex
chr6	2922814	2922816	plat
chr6	2923956	2923958	plat
chr6	2967805	2967807	pmex
chr6	2988043	2988045	pmex
chr6	3024237	3024239	pmex
chr6	3039730	3039732	pmex
chr6	3044208	3044210	pmex
chr6	3048837	3048839	pmex
chr6	3051062	3051064	pmex
chr6	3052537	3052539	plat
chr6	3104682	3104684	mix
chr6	3104684	3104686	mix
chr6	3118494	3118496	pmex
chr6	3171603	3171605	pmex
chr6	3189904	3189906	pmex
chr6	3198217	3198219	pmex
chr6	3225150	3225152	pmex
chr6	3245638	3245640	plat
chr6	3245657	3245659	plat
chr6	3395699	3395701	plat
chr6	3419805	3419807	pmex
chr6	3442210	3442212	pmex
chr6	3504970	3548449	plat
chr6	3551236	3551238	mix
chr6	3551259	3598011	plat
chr6	3604878	3604880	pmex
chr6	3635027	3635029	plat
chr6	3689363	3689365	plat
chr6	3689369	3689371	plat
chr6	3691957	3691959	plat
chr6	3699842	3699844	plat
chr6	3754687	3754689	pmex
chr6	3802453	3802455	plat
chr6	3814806	3814808	plat
chr6	3829142	3829144	pmex
chr6	3862281	3862283	pmex
chr6	3863535	3863537	pmex
chr6	3879307	3879309	plat
chr6	3892744	3892746	pmex
chr6	3905020	3905022	plat
chr6	3916090	3916092	plat
chr6	3933608	3933610	pmex
chr6	3933610	3933612	pmex
chr6	3942567	3942569	plat
chr6	3946809	3946811	plat
chr6	3958678	3958680	pmex
chr6	3958708	3958710	plat
chr6	4005542	4005544	plat
chr6	4034271	4034273	plat
