chr	start	end	group
chr21	8830	8832	pmex
chr21	8831	8833	pmex
chr21	17619	17621	pmex
chr21	36282	505005	pmex
chr21	597788	597790	mix
chr21	624430	911765	pmex
chr21	922184	922186	mix
chr21	955331	1110535	pmex
chr21	1140570	1140572	mix
chr21	1150740	1271060	pmex
chr21	1297996	1297998	pmex
chr21	1350264	1350266	pmex
chr21	1527356	1706667	pmex
chr21	1927954	1927956	pmex
chr21	2261109	2302060	pmex
chr21	2307310	2307312	pmex
chr21	2308884	2314096	pmex
chr21	2319454	2319456	mix
chr21	2324661	2444329	pmex
chr21	2520352	2520354	mix
chr21	2540608	2540610	plat
chr21	2656957	2656959	pmex
chr21	2780904	2780906	pmex
chr21	2781040	2781042	plat
chr21	2804824	2804826	pmex
chr21	2807769	2807771	pmex
chr21	2854804	2854806	pmex
chr21	2875136	2875138	pmex
chr21	2902618	2902620	pmex
chr21	3009886	3009888	plat
chr21	3028794	3028796	pmex
chr21	3048210	3048212	plat
chr21	3063938	3063940	pmex
chr21	3065493	3065495	pmex
chr21	3071303	3071305	plat
chr21	3105383	3105385	pmex
chr21	3121502	3121504	pmex
chr21	3121553	3121555	mix
chr21	3154506	3154508	plat
chr21	3188725	3188727	plat
chr21	3193936	3193938	mix
chr21	3196485	3196487	plat
chr21	3208919	3208921	pmex
chr21	3208923	3208925	pmex
chr21	3262485	3262487	pmex
chr21	3262593	3262595	pmex
chr21	3279023	3279025	pmex
chr21	3328029	3328031	plat
chr21	3401186	3401188	plat
chr21	3404797	3404799	plat
chr21	3444851	3444853	pmex
chr21	3482324	3482326	plat
chr21	3483563	3483565	plat
chr21	3505242	3505244	pmex
chr21	3664341	3664343	plat
chr21	3666215	3666217	pmex
chr21	3695376	3695378	mix
chr21	3699438	3699440	pmex
chr21	3707608	3707610	pmex
chr21	3707609	3707611	pmex
chr21	3741547	3741549	pmex
chr21	3744393	3744418	pmex
chr21	3747371	3747373	pmex
chr21	3761269	3761271	pmex
chr21	3761270	3761272	pmex
chr21	3790660	3790662	plat
chr21	3827343	3827345	plat
chr21	3827626	3827628	plat
chr21	3827627	3827629	plat
chr21	3851843	3851845	plat
chr21	3880754	3880756	pmex
chr21	3893260	3893262	plat
chr21	3943473	3943475	pmex
chr21	3968756	3968758	pmex
chr21	4016505	4016507	pmex
chr21	4072525	4072527	plat
chr21	4092418	4092420	plat
chr21	4112207	4112209	plat
chr21	4126842	4126844	plat
chr21	4150494	4150496	pmex
chr21	4353794	4353796	plat
chr21	4355969	4355971	plat
chr21	4357524	4357526	pmex
chr21	4360365	4360367	pmex
chr21	4363000	4363002	plat
chr21	4444059	4444089	pmex
chr21	4514442	4514444	pmex
chr21	4555484	4555486	pmex
chr21	4578627	4578634	pmex
chr21	4578675	4578677	mix
chr21	4578682	4578684	mix
chr21	4681349	4681351	pmex
chr21	4730411	4730413	pmex
chr21	4730423	4730425	pmex
chr21	4793115	4793117	pmex
chr21	4807744	4807746	pmex
chr21	4850615	4850617	pmex
chr21	4867070	4867072	plat
chr21	4907803	4907805	pmex
chr21	4907818	4907820	pmex
chr21	4922257	4922259	plat
chr21	4934850	4934852	plat
chr21	5111810	5111812	pmex
chr21	5254785	5254787	pmex
chr21	5279861	5279863	pmex
chr21	5280466	5280468	pmex
chr21	5328545	5328547	plat
chr21	5336342	5336344	pmex
chr21	5388445	5406572	pmex
chr21	5520837	5520839	pmex
chr21	5593184	5593186	pmex
chr21	5604673	5604675	pmex
chr21	5604682	5604684	pmex
chr21	5683623	5683625	plat
chr21	5683624	5683626	plat
chr21	5699973	5699975	plat
chr21	5706445	5706447	pmex
chr21	5829083	5829085	pmex
chr21	5858674	5858676	pmex
chr21	5913539	5913541	pmex
chr21	6056066	6056068	pmex
chr21	6091889	6091891	pmex
chr21	6196604	6196606	pmex
chr21	6257034	6286435	pmex
chr21	6340490	6340492	pmex
chr21	6460590	6460592	plat
chr21	6486193	6486195	pmex
chr21	6495771	6495795	pmex
chr21	6543066	6543068	pmex
chr21	6554409	6554411	pmex
chr21	6573378	6573380	mix
chr21	6574194	6574196	pmex
chr21	6575235	6575237	pmex
chr21	6591917	6591919	plat
chr21	6592467	6592469	pmex
chr21	6648372	6648374	plat
chr21	6653968	6653970	pmex
chr21	6727566	6727568	plat
chr21	6727571	6727573	plat
chr21	6793310	6793312	plat
chr21	6868876	6868878	plat
chr21	6908332	6908334	pmex
chr21	7062179	7062195	pmex
chr21	7138495	7138497	plat
chr21	7138496	7138498	plat
chr21	7400217	7400219	pmex
chr21	7411428	7411430	pmex
chr21	7426443	7426445	pmex
chr21	7518721	7518723	pmex
chr21	7518724	7518726	pmex
chr21	7523864	7527458	pmex
chr21	7527821	7527823	pmex
chr21	7528336	7528338	pmex
chr21	7609253	7609274	pmex
chr21	7619409	7619411	pmex
chr21	7619564	7619566	pmex
chr21	7619588	7619590	pmex
chr21	7626054	7626056	pmex
chr21	7626074	7626076	pmex
chr21	7649352	7649354	plat
chr21	7796216	7796218	pmex
chr21	7803935	7803937	pmex
chr21	7818449	7818451	pmex
chr21	7825730	7825732	pmex
chr21	7870487	7870489	pmex
chr21	7919975	7919977	plat
chr21	7945173	7945175	pmex
chr21	7961661	7961663	pmex
chr21	8009927	8009929	pmex
chr21	8053097	8053099	pmex
chr21	8345783	8345785	mix
chr21	8587220	8591517	pmex
chr21	8683465	8683467	pmex
chr21	8685718	8685720	pmex
chr21	8699535	8699537	pmex
chr21	8717077	8717079	pmex
chr21	8778801	8778803	pmex
chr21	8818996	8818998	plat
chr21	8897049	8897051	pmex
chr21	9009620	9009622	pmex
chr21	9251456	9251458	pmex
chr21	9281795	9281797	pmex
chr21	9281798	9281800	pmex
chr21	9286991	9286993	pmex
chr21	9304718	9304720	pmex
chr21	9306834	9306836	plat
chr21	9331116	9331118	plat
chr21	9350568	9350570	plat
chr21	9351354	9351356	pmex
chr21	9368968	9368970	pmex
chr21	9422878	9422880	plat
chr21	9450077	9450079	pmex
chr21	9509852	9509854	plat
chr21	9541369	9541371	plat
chr21	9667941	9667943	pmex
chr21	9742402	9742404	pmex
chr21	9782756	9782758	pmex
chr21	9806883	9806885	pmex
chr21	9821500	9821502	pmex
chr21	9832066	9832068	plat
chr21	9903363	9903369	pmex
chr21	9903713	9903715	plat
chr21	9939247	9939249	pmex
chr21	9939252	9939254	pmex
chr21	9947973	9947975	pmex
chr21	10084860	10084862	plat
chr21	10121344	10121346	pmex
chr21	10180773	10180775	pmex
chr21	10198981	10198983	plat
chr21	10223784	10223786	plat
chr21	10238880	10238882	plat
chr21	10303315	10303317	pmex
chr21	10434494	10434496	pmex
chr21	10456636	10456638	plat
chr21	10492215	10492217	pmex
chr21	10656033	10729018	plat
chr21	10746483	10746485	pmex
chr21	11006728	11006730	plat
chr21	11034515	11034517	pmex
chr21	11034516	11034518	pmex
chr21	11050973	11050975	pmex
chr21	11169401	11169403	pmex
chr21	11169404	11169406	pmex
chr21	11215375	11215377	plat
chr21	11491040	11491042	pmex
chr21	14171526	14171528	plat
chr21	14171543	14171545	plat
chr21	18508838	18508840	plat
chr21	18519668	18519670	pmex
chr21	18609252	18609254	plat
chr21	18627592	18627594	plat
chr21	18646986	18646988	pmex
chr21	18658133	18658135	pmex
chr21	18709823	18709825	plat
chr21	18763992	18763994	pmex
chr21	18785503	18785505	pmex
chr21	18857313	18857315	plat
chr21	18890693	18890695	plat
chr21	18896478	18896480	plat
chr21	18925242	18925244	pmex
chr21	19121030	19121032	pmex
chr21	19142316	19142318	pmex
chr21	19151241	19151243	pmex
chr21	19152262	19152264	plat
chr21	19156185	19156187	pmex
chr21	19156187	19156189	pmex
chr21	19195122	19195124	pmex
chr21	19273358	19273360	mix
chr21	19288031	19288033	pmex
chr21	19394593	19394595	pmex
chr21	19426830	19426832	plat
chr21	19456925	19456927	pmex
chr21	19456953	19456955	pmex
chr21	19604272	19604274	pmex
chr21	19609465	19609467	pmex
chr21	19624325	19624327	plat
chr21	19638054	19638056	plat
chr21	19724353	19724355	pmex
chr21	19744762	19744764	pmex
chr21	19769169	19769171	plat
chr21	19813894	19813896	plat
chr21	19816540	19816542	pmex
chr21	19851715	19851717	pmex
chr21	19851726	19851728	pmex
chr21	19876220	19876222	pmex
chr21	19885521	19885523	pmex
