chr	start	end	group
chr12	14252	14254	pmex
chr12	14253	14255	pmex
chr12	16315	16317	pmex
chr12	16978	16980	pmex
chr12	16981	16983	pmex
chr12	19770	19772	pmex
chr12	20535	20537	pmex
chr12	20679	20681	mix
chr12	22455	77841	pmex
chr12	83796	83798	pmex
chr12	84019	85730	pmex
chr12	89228	89230	pmex
chr12	90387	114268	pmex
chr12	115335	115337	pmex
chr12	115528	198650	pmex
chr12	205487	353164	pmex
chr12	357687	357689	mix
chr12	360555	434873	pmex
chr12	435430	435432	pmex
chr12	435561	754849	pmex
chr12	755663	755665	mix
chr12	756951	783948	pmex
chr12	785174	785176	pmex
chr12	812235	911652	pmex
chr12	915378	915380	plat
chr12	917012	960632	pmex
chr12	960773	960775	mix
chr12	961909	970091	pmex
chr12	973754	973756	pmex
chr12	975837	1008305	pmex
chr12	1013979	1013981	mix
chr12	1021860	1021862	pmex
chr12	1021870	1021872	pmex
chr12	1022114	1029564	pmex
chr12	1029607	1029609	pmex
chr12	1030655	1111609	pmex
chr12	1111839	1111846	pmex
chr12	1112784	1145101	pmex
chr12	1146752	1146754	plat
chr12	1151968	1161454	pmex
chr12	1163842	1163844	pmex
chr12	1166362	1583360	pmex
chr12	1590618	1590620	pmex
chr12	1637431	1675558	pmex
chr12	1676478	1676480	pmex
chr12	1676484	1676486	pmex
chr12	1676600	1691600	pmex
chr12	1702489	1702491	pmex
chr12	1703313	1712379	pmex
chr12	1713682	1713684	pmex
chr12	1721547	1723054	pmex
chr12	1747741	1747743	pmex
chr12	1750855	1786938	pmex
chr12	1786983	1786985	pmex
chr12	1786984	1786986	pmex
chr12	1789386	1838151	pmex
chr12	1838193	1838195	pmex
chr12	1839910	1900980	pmex
chr12	1901377	1901379	pmex
chr12	1904278	1946029	pmex
chr12	1952242	1952244	pmex
chr12	1952251	1952253	pmex
chr12	1956189	1956191	pmex
chr12	1957211	1957218	pmex
chr12	1957237	1957239	pmex
chr12	1960247	1989003	pmex
chr12	1989663	1989665	mix
chr12	1991022	1991024	pmex
chr12	1991894	1991896	pmex
chr12	1992332	2006732	pmex
chr12	2007270	2007272	pmex
chr12	2008109	2033732	pmex
chr12	2034892	2034894	pmex
chr12	2036365	2061235	pmex
chr12	2065139	2065141	pmex
chr12	2068270	2068272	pmex
chr12	2069136	2069138	mix
chr12	2069260	2080868	pmex
chr12	2081397	2081399	pmex
chr12	2081623	2082342	pmex
chr12	2082641	2082643	pmex
chr12	2083165	2083167	mix
chr12	2083829	2091511	pmex
chr12	2092566	2092568	pmex
chr12	2092572	2092574	pmex
chr12	2092760	2092762	pmex
chr12	2092802	2092804	pmex
chr12	2097359	2097361	mix
chr12	2097365	2097367	mix
chr12	2097963	2118915	pmex
chr12	2122915	2122917	mix
chr12	2122917	2122919	mix
chr12	2123656	2153458	pmex
chr12	2153937	2153939	mix
chr12	2153944	2222360	pmex
chr12	2225558	2225560	mix
chr12	2225568	2311820	pmex
chr12	2311835	2311837	pmex
chr12	2313634	2357012	pmex
chr12	2362452	2362454	mix
chr12	2362455	2362966	pmex
chr12	2362985	2362987	mix
chr12	2369460	2369462	pmex
chr12	2370775	2370777	pmex
chr12	2371151	2397694	pmex
chr12	2397751	2397753	mix
chr12	2401744	2401746	mix
chr12	2402917	2442515	pmex
chr12	2444978	2444980	pmex
chr12	2444995	2444997	pmex
chr12	2447092	2452060	pmex
chr12	2461396	2461398	pmex
chr12	2463194	2494556	pmex
chr12	2498419	2498421	pmex
chr12	2498424	2498426	pmex
chr12	2498829	2498831	pmex
chr12	2498847	2498849	pmex
chr12	2501002	2501004	pmex
chr12	2502862	2502864	pmex
chr12	2504117	2504119	pmex
chr12	2504473	2504838	pmex
chr12	2505579	2505581	pmex
chr12	2507894	2530159	pmex
chr12	2530194	2530196	mix
chr12	2560362	2575445	pmex
chr12	2576908	2576910	mix
chr12	2581025	2595190	pmex
chr12	2596218	2596220	pmex
chr12	2596488	2626633	pmex
chr12	2632567	2632569	pmex
chr12	2632568	2632570	pmex
chr12	2638145	2661623	pmex
chr12	2665448	2665450	pmex
chr12	2676592	2676594	pmex
chr12	2676753	2679485	pmex
chr12	2684465	2684467	mix
chr12	2684487	2684489	mix
chr12	2684805	2694559	pmex
chr12	2695180	2695182	mix
chr12	2696633	2716928	pmex
chr12	2727627	2727629	mix
chr12	2730285	2787955	pmex
chr12	2787992	2787994	pmex
chr12	2789013	2871745	pmex
chr12	2872410	2872412	pmex
chr12	2873820	2928895	pmex
chr12	2930095	2930097	pmex
chr12	2930125	2930127	pmex
chr12	2931684	2947257	pmex
chr12	2947669	2947671	pmex
chr12	2947692	2947694	pmex
chr12	2947722	2947724	pmex
chr12	2949524	2949526	mix
chr12	2949780	2977502	pmex
chr12	2978156	2978158	pmex
chr12	2979286	3006245	pmex
chr12	3006254	3006256	pmex
chr12	3006295	3006353	pmex
chr12	3008655	3008657	pmex
chr12	3009605	3010524	pmex
chr12	3010540	3010542	mix
chr12	3023786	3029950	pmex
chr12	3036276	3036278	mix
chr12	3041616	3060468	pmex
chr12	3060675	3060677	pmex
chr12	3067534	3117010	pmex
chr12	3117844	3117846	mix
chr12	3118069	3162436	pmex
chr12	3210968	3210970	plat
chr12	3210978	3210980	plat
chr12	3234587	3234589	pmex
chr12	3273354	3273356	pmex
chr12	3313827	3313829	pmex
chr12	3314097	3314099	pmex
chr12	3327459	3327461	plat
chr12	3351689	3351691	plat
chr12	3357081	3357083	plat
chr12	3366929	3366931	plat
chr12	3373086	3373088	plat
chr12	3388309	3388311	pmex
chr12	3388312	3388314	pmex
chr12	3392506	3392508	plat
chr12	3413348	3413350	plat
chr12	3469643	3469645	plat
chr12	3474753	3474755	pmex
chr12	3486848	3486850	pmex
chr12	3492035	3492037	plat
chr12	3498463	3498465	plat
chr12	3530662	3530664	pmex
chr12	3530670	3530672	pmex
chr12	3577816	3577818	plat
chr12	3625677	3625679	pmex
chr12	3629406	3629408	pmex
chr12	3629412	3629414	pmex
chr12	3646540	3646542	plat
chr12	3671458	3671460	pmex
chr12	3671497	3671499	pmex
chr12	3699238	3699240	plat
chr12	3721301	3721303	pmex
chr12	3722157	3722159	plat
chr12	3766495	3766497	pmex
chr12	3788963	3788965	pmex
chr12	3812447	3812449	pmex
chr12	3817435	3817437	pmex
chr12	3876310	3876312	pmex
chr12	3876318	3876320	pmex
chr12	3897825	3897827	plat
chr12	4101179	4101181	pmex
chr12	4136334	4136336	pmex
chr12	4139650	4139652	pmex
chr12	4151914	4151916	pmex
chr12	4181385	4181387	plat
chr12	4181388	4181390	plat
chr12	4225214	4225216	plat
chr12	4250001	4250003	pmex
chr12	4291064	4291066	pmex
chr12	4316222	4316224	pmex
chr12	4317245	4317247	pmex
chr12	4334084	4334086	pmex
chr12	4394762	4394764	pmex
chr12	4401398	4401400	plat
chr12	4413978	4413980	mix
chr12	4413979	4413981	mix
chr12	4498927	4498929	plat
chr12	4510763	4510765	pmex
chr12	4516045	4516047	pmex
chr12	4518007	4518009	mix
chr12	4541421	4541423	plat
chr12	4549438	4549440	plat
chr12	4567204	4567206	plat
chr12	4587154	4587156	plat
chr12	4587849	4587851	plat
chr12	4587855	4587857	plat
chr12	4588079	4588081	pmex
chr12	4594475	4594477	pmex
chr12	4607739	4607741	pmex
chr12	4607740	4607742	pmex
chr12	4610456	4610458	pmex
chr12	4624701	4624703	pmex
chr12	4637594	4637596	pmex
chr12	4668474	4668476	plat
chr12	4700327	4700329	plat
chr12	4700332	4700334	plat
chr12	4708553	4708555	pmex
chr12	4724750	4724752	pmex
chr12	4744929	4744931	pmex
chr12	4766564	4766566	pmex
chr12	4794175	4794177	plat
chr12	4796039	4796041	mix
chr12	4796305	4814734	plat
chr12	4859904	4859906	plat
chr12	4909541	4909543	pmex
chr12	4950674	4950676	pmex
chr12	4950740	4950742	pmex
chr12	4950962	4950964	pmex
chr12	4968029	4968031	pmex
chr12	5014189	5014191	plat
chr12	5017689	5017691	pmex
chr12	5025836	5025838	plat
chr12	5025846	5025848	plat
chr12	5047235	5047237	plat
chr12	5062930	5062932	plat
chr12	5065141	5065143	pmex
chr12	5203205	5203207	pmex
chr12	5213974	5213976	pmex
chr12	5214450	5214452	pmex
chr12	5248180	5248182	pmex
chr12	5248187	5248189	pmex
chr12	5266863	5266865	pmex
chr12	5280224	5280226	pmex
chr12	5293673	5293675	pmex
chr12	5322027	5322029	pmex
chr12	5342182	5342184	pmex
chr12	5359715	5359717	pmex
chr12	5390839	5390841	plat
chr12	5491192	5491194	pmex
chr12	5529858	5529860	pmex
chr12	5601563	5601565	plat
chr12	5602337	5602339	pmex
chr12	5608386	5608388	pmex
chr12	5631493	5631495	pmex
chr12	5666504	5666506	pmex
chr12	5669904	5669906	pmex
chr12	5680342	5680344	pmex
chr12	5729373	5729375	plat
chr12	5729379	5729381	plat
chr12	5764657	5764659	pmex
chr12	5771111	5771113	pmex
chr12	5771116	5771118	pmex
chr12	5788590	5788592	pmex
chr12	5790799	5790801	pmex
chr12	5798618	5798620	pmex
chr12	5811888	5811890	pmex
chr12	5830120	5830122	pmex
chr12	5870077	5870079	pmex
chr12	5870078	5870080	pmex
chr12	5885341	5885343	pmex
chr12	5885348	5885350	pmex
chr12	5915785	5915787	plat
chr12	5915786	5915788	plat
chr12	5928591	5928593	plat
chr12	5957005	5957007	pmex
chr12	5983563	5983565	plat
chr12	6077254	6077256	plat
chr12	6077307	6077309	pmex
chr12	6077620	6077622	plat
chr12	6077797	6077799	pmex
chr12	6099511	6099513	pmex
chr12	6101394	6101415	plat
chr12	6101961	6101963	plat
chr12	6133570	6133572	pmex
chr12	6139580	6139582	pmex
chr12	6142772	6142774	pmex
chr12	6148423	6148425	pmex
chr12	6148437	6148439	pmex
chr12	6197593	6197595	pmex
chr12	6212933	6212935	plat
chr12	6217094	6217096	plat
chr12	6220357	6220359	pmex
chr12	6222674	6222676	plat
chr12	6243570	6257673	plat
chr12	6262224	6262226	pmex
chr12	6263817	6263819	plat
chr12	6265305	6265307	mix
chr12	6265349	6265351	mix
chr12	6268075	6268077	plat
chr12	6274541	6274543	plat
chr12	6296043	6296045	plat
chr12	6375844	6375846	pmex
chr12	6375849	6375851	pmex
chr12	6380004	6380006	plat
chr12	6488665	6488667	plat
chr12	6525068	6525070	pmex
chr12	6530226	6530228	pmex
chr12	6543582	6543584	plat
chr12	6607288	6607290	pmex
chr12	6625951	6625955	pmex
chr12	6632329	6632331	pmex
chr12	6632346	6632348	pmex
chr12	6635517	6635519	plat
chr12	6651383	6651385	plat
chr12	6662141	6662143	pmex
chr12	6663793	6663795	plat
chr12	6663798	6663800	plat
chr12	6668112	6668114	pmex
chr12	6669980	6669982	plat
chr12	6674900	6674902	plat
chr12	6680651	6680677	pmex
chr12	6689883	6689885	pmex
chr12	6689923	6689925	pmex
chr12	6689927	6689929	pmex
chr12	6711329	6711331	pmex
chr12	6752258	6752260	pmex
chr12	6767205	6767207	mix
chr12	6819887	6819889	plat
chr12	6824268	6824270	pmex
chr12	6845001	6845003	plat
chr12	6865626	6865628	pmex
chr12	6878435	6878437	plat
chr12	6892583	6892585	plat
chr12	6929892	6929894	pmex
chr12	6995611	6995613	pmex
chr12	7052770	7052772	pmex
chr12	7191487	7191489	pmex
chr12	7205071	7205073	pmex
chr12	7205363	7205365	pmex
chr12	7213979	7213981	pmex
chr12	7265770	7265772	pmex
chr12	7271016	7271018	pmex
chr12	7280000	7280002	pmex
chr12	7317416	7317418	pmex
chr12	7319925	7319927	pmex
chr12	7356731	7356733	pmex
chr12	7359697	7359699	plat
chr12	7365807	7365809	plat
chr12	7373162	7373164	pmex
chr12	7411129	7411131	plat
chr12	7411134	7411136	plat
chr12	7464743	7464745	pmex
chr12	7464744	7464746	pmex
chr12	7476457	7476459	pmex
chr12	7521588	7521590	pmex
chr12	7556701	7556703	pmex
chr12	7570470	7570472	pmex
chr12	7596271	7596273	pmex
chr12	7602052	7602054	pmex
chr12	7602058	7602060	pmex
chr12	7651379	7651381	pmex
chr12	7651454	7651456	pmex
chr12	7667939	7667941	pmex
chr12	7698754	7698756	pmex
chr12	7704263	7704265	plat
chr12	7704271	7704273	plat
chr12	7708326	7708328	plat
chr12	7726925	7726927	plat
chr12	7735234	7735236	pmex
chr12	7760115	7760117	pmex
chr12	7760116	7760118	pmex
chr12	7774486	7774488	plat
chr12	7788762	7788764	pmex
chr12	7814741	7814743	plat
chr12	7815558	7815560	pmex
chr12	7834714	7834716	plat
chr12	7836790	7836792	pmex
chr12	7857866	7857868	plat
