chr	start	end	group
chr5	938267	938269	pmex
chr5	1399194	1399196	plat
chr5	1508646	1508648	pmex
chr5	3097873	3097875	plat
chr5	3497480	3497482	pmex
chr5	4134086	4134088	plat
chr5	4134088	4134090	plat
chr5	4459906	4459908	pmex
chr5	5521676	5521678	pmex
chr5	5802226	5802228	pmex
chr5	5823545	5823547	pmex
chr5	5862556	5862558	pmex
chr5	6688616	6688618	pmex
chr5	6688617	6688619	pmex
chr5	7131557	7131559	plat
chr5	7288528	7371273	plat
chr5	8113756	8113758	pmex
chr5	8224301	8224303	plat
chr5	8622187	8622189	pmex
chr5	8787038	8787040	plat
chr5	10420194	10420196	plat
chr5	10811611	10811613	pmex
chr5	11336135	11336137	pmex
chr5	12282490	12282492	pmex
chr5	12287642	12287644	pmex
chr5	12942440	12942442	pmex
chr5	13084012	13084014	plat
chr5	13088946	13088948	plat
chr5	13088952	13088954	plat
chr5	14173353	14173355	pmex
chr5	14427501	14427503	pmex
chr5	14571262	14571264	pmex
chr5	14571287	14571289	pmex
chr5	14571288	14571290	pmex
chr5	15195027	15195029	plat
chr5	15455865	15455867	pmex
chr5	15455901	15455903	pmex
chr5	15890635	15890637	plat
chr5	17688047	17688054	plat
chr5	17688461	17688463	plat
chr5	18483876	18483878	pmex
chr5	18657284	18657286	pmex
chr5	18951292	18951294	pmex
chr5	22034285	22034287	pmex
chr5	22358012	22358014	plat
chr5	22670846	22670848	pmex
chr5	23158208	23158210	plat
chr5	23236305	23236307	pmex
chr5	23389949	23389951	pmex
chr5	23684221	23684223	plat
chr5	23766113	23766141	pmex
chr5	23782083	23782085	plat
chr5	23841467	23841469	pmex
chr5	24370767	24370769	plat
chr5	26006799	26006801	pmex
chr5	26055654	26055656	plat
chr5	26416024	26416026	pmex
chr5	26697143	26697145	plat
chr5	28032295	28032297	pmex
chr5	29091301	29091303	pmex
chr5	29350970	29350972	pmex
chr5	29616353	29616367	pmex
chr5	29742597	29742599	plat
chr5	29742599	29742601	plat
chr5	31025659	31025661	plat
chr5	31341284	31341286	pmex
chr5	31704837	31704839	pmex
chr5	32250309	32250311	pmex
chr5	32250317	32250319	pmex
chr5	33483171	33483173	plat
