chr	start	end	group
chr21	17407	208430	pmex
chr21	268112	268114	pmex
chr21	305762	516701	pmex
chr21	520010	520012	pmex
chr21	586928	901243	pmex
chr21	906049	906051	pmex
chr21	919357	919359	pmex
chr21	919755	919757	pmex
chr21	922184	922186	mix
chr21	937640	1295219	pmex
chr21	1297227	1297229	mix
chr21	1305303	1357749	pmex
chr21	1515411	1603090	pmex
chr21	1604820	1604822	mix
chr21	1607000	1652249	pmex
chr21	1659872	1659874	pmex
chr21	1677505	1677507	pmex
chr21	1678869	1678871	pmex
chr21	1874374	1874376	plat
chr21	2265851	2265853	pmex
chr21	2268801	2268803	pmex
chr21	2270285	2270287	pmex
chr21	2273489	2273491	pmex
chr21	2280813	2280815	pmex
chr21	2281108	2320516	pmex
chr21	2323048	2323050	pmex
chr21	2324702	2397418	pmex
chr21	2443371	2443373	plat
chr21	2444327	2444329	pmex
chr21	2509885	2510226	pmex
chr21	2511658	2511660	plat
chr21	2518837	2518839	plat
chr21	2519608	2519610	plat
chr21	2521637	2521639	plat
chr21	2522003	2522005	plat
chr21	2522944	2522946	pmex
chr21	2656957	2656959	pmex
chr21	2656960	2656962	pmex
chr21	2665234	2665236	plat
chr21	2679304	2679306	pmex
chr21	2685961	2685963	plat
chr21	2720805	2720807	pmex
chr21	2729220	2729222	pmex
chr21	2732174	2732176	pmex
chr21	2732244	2732246	plat
chr21	2732245	2732247	plat
chr21	2756597	2756599	pmex
chr21	2781040	2781042	plat
chr21	2788567	2788569	plat
chr21	2818829	2818831	pmex
chr21	2861001	2861003	plat
chr21	2875136	2875138	pmex
chr21	2881323	2881325	pmex
chr21	2881355	2881357	pmex
chr21	2897758	2897760	pmex
chr21	2910790	2910792	pmex
chr21	2925183	2925185	pmex
chr21	2930406	2930408	plat
chr21	2946351	2946353	pmex
chr21	2986495	2986497	pmex
chr21	3015488	3015490	pmex
chr21	3029029	3029031	plat
chr21	3038280	3038282	plat
chr21	3048210	3048212	plat
chr21	3065059	3065061	pmex
chr21	3071303	3071305	plat
chr21	3089069	3089071	pmex
chr21	3104940	3104942	pmex
chr21	3113576	3113578	pmex
chr21	3121502	3121504	pmex
chr21	3148568	3148570	mix
chr21	3193936	3193938	mix
chr21	3262485	3262487	pmex
chr21	3262593	3262595	pmex
chr21	3279023	3279025	pmex
chr21	3330709	3330711	pmex
chr21	3396865	3396867	pmex
chr21	3404797	3404799	plat
chr21	3426072	3426074	pmex
chr21	3444851	3444853	pmex
chr21	3482324	3482326	plat
chr21	3483563	3483565	plat
chr21	3503933	3503935	pmex
chr21	3503938	3503940	pmex
chr21	3505242	3505244	pmex
chr21	3509953	3509955	pmex
chr21	3509957	3509959	pmex
chr21	3558649	3558651	pmex
chr21	3569260	3569262	plat
chr21	3569261	3569263	plat
chr21	3584434	3584436	pmex
chr21	3613337	3613339	pmex
chr21	3662507	3662509	plat
chr21	3664341	3664343	plat
chr21	3699438	3699440	pmex
chr21	3706146	3706148	pmex
chr21	3741547	3741549	pmex
chr21	3744416	3744418	pmex
chr21	3773044	3773046	pmex
chr21	3827626	3827628	plat
chr21	3827627	3827629	plat
chr21	3846499	3846501	pmex
chr21	3865533	3865535	pmex
chr21	3874834	3874836	plat
chr21	3880754	3880756	pmex
chr21	3893260	3893262	plat
chr21	3929438	3929440	pmex
chr21	3932091	3932093	plat
chr21	3932094	3932096	plat
chr21	3942069	3942071	plat
chr21	3951235	3951237	plat
chr21	3953443	3953445	pmex
chr21	3992216	3992218	pmex
chr21	3993397	3993399	pmex
chr21	4011228	4011230	pmex
chr21	4072525	4072527	plat
chr21	4096068	4096070	pmex
chr21	4146751	4146753	plat
chr21	4146757	4146759	plat
chr21	4148649	4148651	pmex
chr21	4219836	4219838	pmex
chr21	4258251	4258253	pmex
chr21	4258415	4258417	pmex
chr21	4265214	4265216	pmex
chr21	4276248	4276250	pmex
chr21	4328200	4328202	pmex
chr21	4336995	4336997	pmex
chr21	4353794	4353796	plat
chr21	4355969	4355971	plat
chr21	4361216	4361218	pmex
chr21	4361659	4361661	pmex
chr21	4363000	4363002	plat
chr21	4479101	4479103	plat
chr21	4491362	4491364	plat
chr21	4509307	4509309	pmex
chr21	4512516	4512518	pmex
chr21	4514442	4514444	pmex
chr21	4543965	4543967	pmex
chr21	4555484	4555486	pmex
chr21	4556638	4556640	plat
chr21	4557865	4557867	plat
chr21	4578627	4578629	pmex
chr21	4578675	4578677	mix
chr21	4587416	4587418	pmex
chr21	4592742	4592744	pmex
chr21	4627498	4632078	pmex
chr21	4649019	4649021	pmex
chr21	4679971	4679973	pmex
chr21	4681094	4681096	plat
chr21	4682438	4682440	plat
chr21	4682443	4682445	plat
chr21	4699629	4699631	pmex
chr21	4725163	4725165	pmex
chr21	4759784	4759786	pmex
chr21	4772789	4772791	pmex
chr21	4778075	4778077	plat
chr21	4793115	4793117	pmex
chr21	4798822	4798824	plat
chr21	4798827	4798829	plat
chr21	4850325	4850327	plat
