chr	start	end	group
chr19	148392	148394	pmex
chr19	189434	189436	plat
chr19	211952	211954	plat
chr19	318063	318065	pmex
chr19	334816	334825	pmex
chr19	374601	374603	pmex
chr19	374620	374622	pmex
chr19	380078	380080	plat
chr19	383316	383318	pmex
chr19	385418	385420	pmex
chr19	385419	385421	pmex
chr19	386770	386772	plat
chr19	386771	386773	plat
chr19	545055	545057	plat
chr19	585795	585797	plat
chr19	587106	587260	pmex
chr19	594064	594066	pmex
chr19	598791	598793	pmex
chr19	625173	625175	plat
chr19	625631	625633	plat
chr19	651148	651150	plat
chr19	693634	693636	plat
chr19	744523	744525	pmex
chr19	767703	767705	pmex
chr19	779898	779900	plat
chr19	779903	779905	plat
chr19	823002	823004	plat
chr19	823005	823007	plat
chr19	847791	847793	plat
chr19	862017	862019	plat
chr19	880705	880707	plat
chr19	881458	881460	pmex
chr19	888561	888563	plat
chr19	903208	903210	pmex
chr19	924792	924794	pmex
chr19	935348	935350	pmex
chr19	938870	938872	pmex
chr19	946895	946897	plat
chr19	967832	967834	plat
chr19	1006956	1006958	plat
chr19	1034167	1034169	pmex
chr19	1036295	1036297	pmex
chr19	1063458	1063460	plat
chr19	1063459	1063461	plat
chr19	1063597	1063599	plat
chr19	1093690	1093692	pmex
chr19	1149646	1149648	plat
chr19	1235046	1235048	plat
chr19	1241918	1241920	pmex
chr19	1250072	1250074	pmex
chr19	1266584	1266586	plat
chr19	1269768	1269770	plat
chr19	1272294	1272296	plat
chr19	1313635	1313637	pmex
chr19	1326384	1326386	plat
chr19	1326385	1326387	plat
chr19	1327653	1327655	pmex
chr19	1328114	1328116	pmex
chr19	1364389	1364391	plat
chr19	1396486	1396488	pmex
chr19	1474236	1474238	pmex
chr19	1475388	1475390	plat
chr19	1475400	1475402	plat
chr19	1524896	1524909	pmex
chr19	1526863	1526865	plat
chr19	1564143	1564145	pmex
chr19	1575506	1575508	plat
chr19	1594473	1594475	pmex
chr19	1639143	1639145	pmex
chr19	1650581	1650583	plat
chr19	1663332	1663334	plat
chr19	1679803	1679805	pmex
chr19	1695780	1695782	pmex
chr19	1734038	1734040	pmex
chr19	1734064	1734066	pmex
chr19	1734067	1734069	pmex
chr19	1757446	1757448	pmex
chr19	1782400	1782402	pmex
chr19	1794908	1794910	pmex
chr19	1814113	1814115	pmex
chr19	1832315	1832317	pmex
chr19	1951681	1951683	pmex
chr19	1951688	1951690	pmex
chr19	1952573	1952575	pmex
chr19	1960516	1960518	pmex
chr19	1981894	1981896	plat
chr19	2014151	2014153	pmex
chr19	2015269	2015271	plat
chr19	2063937	2063939	pmex
chr19	2077603	2077605	plat
chr19	2077617	2077619	plat
chr19	2101500	2101502	pmex
chr19	2148250	2148252	pmex
chr19	2160906	2160908	plat
chr19	2161341	2161343	pmex
chr19	2228510	2228512	plat
chr19	2278044	2278046	pmex
chr19	2307466	2307468	plat
chr19	2324353	2324355	plat
chr19	2339641	2339643	pmex
chr19	2339645	2339647	pmex
chr19	2381568	2381570	plat
chr19	2383337	2383339	pmex
chr19	2409725	2409727	plat
chr19	2528195	2528197	pmex
chr19	2542253	2542255	pmex
chr19	2554852	2554854	mix
chr19	2554854	2554856	mix
chr19	2560605	2560607	pmex
chr19	2560617	2560619	pmex
chr19	2567894	2567896	plat
chr19	2624390	2624392	pmex
chr19	2639081	2639083	plat
chr19	2651061	2651063	pmex
chr19	2651067	2651069	pmex
chr19	2656006	2656008	plat
chr19	2673557	2673559	pmex
chr19	2697961	2697963	pmex
chr19	2714530	2714532	plat
chr19	2760685	2760687	plat
chr19	2766958	2766960	pmex
chr19	2775805	2775807	pmex
chr19	2782776	2782778	pmex
chr19	2820765	2820767	plat
chr19	2820767	2820769	plat
chr19	2843554	2843556	plat
chr19	2854449	2854451	pmex
chr19	2866581	2866583	plat
chr19	2870336	2870338	pmex
chr19	2902020	2902022	pmex
chr19	2953879	2953881	plat
chr19	3099912	3099914	pmex
chr19	3135565	3135567	pmex
chr19	3151554	3151556	pmex
chr19	3161790	3161792	pmex
chr19	3172327	3172329	plat
chr19	3172433	3172435	pmex
chr19	3182511	3182513	pmex
chr19	3192955	3192957	plat
chr19	3211881	3211883	plat
chr19	3255748	3255750	pmex
chr19	3258473	3258475	plat
chr19	3266237	3266239	pmex
chr19	3266246	3266248	pmex
chr19	3304616	3304618	pmex
chr19	3329330	3329332	plat
chr19	3352226	3352228	pmex
chr19	3356597	3356599	plat
chr19	3364592	3364594	pmex
chr19	3446364	3446366	mix
chr19	3454465	3454467	plat
chr19	3454475	3454477	plat
chr19	3454744	3454746	plat
chr19	3459372	3459374	pmex
chr19	3472201	3472203	pmex
chr19	3473008	3473010	plat
chr19	3559631	3559633	pmex
chr19	3578960	3578962	pmex
chr19	3586095	3586097	pmex
chr19	3615820	3615829	plat
chr19	3635031	3635033	plat
chr19	3657726	3657728	pmex
chr19	3658652	3658654	plat
chr19	3703241	3703243	pmex
chr19	3814986	3814988	plat
chr19	3819526	3819528	pmex
chr19	3830715	3830717	plat
chr19	3830718	3830720	plat
chr19	3836880	3836882	mix
chr19	3836881	3836883	mix
chr19	3871164	3871166	plat
chr19	3896547	3896549	pmex
chr19	3938353	3938355	pmex
chr19	3938648	3938650	plat
chr19	3955048	3955050	plat
chr19	3968747	3968749	pmex
chr19	3991202	3991204	pmex
chr19	4007619	4007621	pmex
chr19	4052839	4052841	pmex
chr19	4052842	4052844	pmex
chr19	4065078	4065080	pmex
chr19	4070418	4070438	pmex
chr19	4082586	4082602	pmex
chr19	4100513	4100515	pmex
chr19	4119372	4119374	plat
chr19	4119374	4119376	plat
chr19	4154485	4154487	pmex
chr19	4163283	4163285	pmex
chr19	4169277	4169279	pmex
chr19	4180815	4180817	plat
chr19	4216262	4216264	pmex
chr19	4233293	4233295	plat
chr19	4258398	4258400	plat
chr19	4279953	4279955	plat
chr19	4293898	4293900	pmex
chr19	4313809	4313811	pmex
chr19	4315164	4315166	pmex
chr19	4318164	4318166	plat
chr19	4334702	4334719	pmex
chr19	4337480	4337482	pmex
chr19	4339827	4339842	pmex
chr19	4343041	4343043	pmex
chr19	4355886	4355888	plat
chr19	4357522	4357524	pmex
chr19	4357529	4357531	pmex
chr19	4497950	4497952	pmex
chr19	4499583	4499585	pmex
chr19	4499588	4499590	pmex
chr19	4511760	4511762	pmex
chr19	4554041	4554043	plat
chr19	4574949	4574951	pmex
chr19	4590774	4590776	pmex
chr19	4591051	4591053	plat
chr19	4604408	4604410	plat
chr19	4626765	4626767	mix
chr19	4678557	4678559	pmex
chr19	4678560	4678562	pmex
chr19	4912016	4912018	pmex
chr19	4912039	4912041	pmex
chr19	5026755	5026757	pmex
chr19	5062285	5062287	pmex
chr19	5078532	5078534	plat
chr19	5092885	5092887	plat
chr19	5095609	5095611	pmex
chr19	5160407	5160409	pmex
chr19	5165778	5165780	pmex
chr19	5209349	5209351	pmex
chr19	5240822	5240824	plat
chr19	5245685	5245687	pmex
chr19	5395155	5395157	plat
chr19	5435041	5435043	plat
chr19	5439235	5439237	pmex
chr19	5476681	5476683	pmex
chr19	5476683	5476685	pmex
chr19	5500216	5500218	pmex
chr19	5515349	5515351	pmex
chr19	5518402	5518404	plat
chr19	5518417	5518419	plat
chr19	5518840	5518842	plat
chr19	5605003	5605005	pmex
chr19	5605006	5605008	pmex
chr19	5618390	5618392	pmex
chr19	5651485	5651487	pmex
chr19	5654687	5654689	mix
chr19	5689983	5689985	pmex
chr19	5732220	5732222	pmex
chr19	5770028	5770030	pmex
chr19	5790093	5790095	plat
chr19	5793137	5793139	pmex
chr19	5815075	5815077	pmex
chr19	5826335	5826337	plat
chr19	5884986	5884988	plat
chr19	5885074	5885076	plat
chr19	5885268	5885270	pmex
chr19	5901669	5901671	pmex
chr19	5905292	5905294	pmex
chr19	5905295	5905297	pmex
chr19	5946120	5946122	plat
chr19	5960683	5960685	plat
chr19	5970331	5970333	plat
chr19	5987518	5987520	plat
chr19	6015564	6015566	plat
chr19	6059916	6059918	plat
chr19	6069420	6069422	pmex
chr19	6069431	6069433	pmex
chr19	6077905	6077907	plat
chr19	6111565	6111567	plat
chr19	6163077	6163079	pmex
chr19	6189306	6189308	pmex
chr19	6189321	6189323	pmex
chr19	6189660	6189662	pmex
chr19	6190119	6190121	pmex
chr19	6191500	6191502	pmex
chr19	6220959	6220961	pmex
chr19	6238803	6238805	pmex
chr19	6249965	6249967	pmex
chr19	6258919	6258921	pmex
chr19	6259230	6259232	pmex
chr19	6281519	6281521	plat
chr19	6292186	6292188	pmex
chr19	6301921	6301923	pmex
chr19	6303389	6303391	pmex
chr19	6421587	6421589	pmex
chr19	6421593	6421595	pmex
chr19	6422199	6422201	plat
chr19	6439558	6439560	pmex
chr19	6537495	6537497	pmex
chr19	6537827	6537829	plat
chr19	6553801	6553803	pmex
chr19	6553819	6553821	pmex
chr19	6578673	6578675	pmex
chr19	6578681	6578683	pmex
chr19	6583883	6583885	plat
chr19	6606400	6606402	pmex
chr19	6614077	6614079	pmex
chr19	6614182	6614184	plat
chr19	6663708	6663710	plat
chr19	6745164	6745166	plat
chr19	6765964	6765966	pmex
chr19	6789480	6789482	pmex
chr19	6797493	6797495	plat
chr19	6828082	6828084	plat
chr19	6875935	6875937	pmex
chr19	6921515	6921517	plat
chr19	6951634	6951636	pmex
chr19	6951646	6951648	mix
chr19	6953509	6953511	pmex
chr19	6959150	6959152	plat
chr19	7020737	7020739	pmex
chr19	7053657	7053659	pmex
chr19	7074018	7074020	pmex
chr19	7089778	7089780	pmex
chr19	7093466	7093468	pmex
chr19	7129022	7129024	plat
chr19	7129026	7129028	plat
chr19	7145486	7145488	plat
chr19	7164544	7164546	pmex
chr19	7186389	7186391	pmex
chr19	7186390	7186392	pmex
chr19	7214085	7214087	pmex
chr19	7214088	7214090	pmex
chr19	7244065	7244067	pmex
chr19	7250458	7250460	pmex
chr19	7345975	7345977	plat
chr19	7353526	7353528	plat
chr19	7353528	7353530	plat
chr19	7407601	7407603	pmex
chr19	7424285	7424287	pmex
chr19	7447122	7447124	plat
chr19	7465977	7465979	pmex
chr19	7525232	7525234	plat
chr19	7525237	7525239	plat
chr19	7562587	7562589	pmex
chr19	7576333	7576335	plat
chr19	7579937	7579939	pmex
chr19	7579959	7579961	pmex
chr19	7583472	7583474	pmex
chr19	7590462	7590464	plat
chr19	7593924	7593926	plat
chr19	7695729	7695731	plat
chr19	7784033	7784035	plat
chr19	7793566	7793568	plat
chr19	7793573	7793575	plat
chr19	7807974	7807976	pmex
chr19	7831565	7831567	pmex
chr19	7832824	7832826	pmex
chr19	7838596	7838598	pmex
chr19	7881238	7881240	plat
chr19	7882854	7882856	plat
chr19	7894051	7894053	pmex
chr19	7920422	7920424	plat
chr19	7929012	7929014	plat
chr19	7935039	7935041	plat
chr19	7981035	7981037	pmex
chr19	8123902	8123904	plat
chr19	8161622	8161624	plat
chr19	8177003	8177005	pmex
chr19	8193193	8193195	pmex
chr19	8215139	8215141	plat
chr19	8261015	8261019	plat
chr19	8269084	8269086	pmex
chr19	8273109	8273111	pmex
chr19	8302780	8302782	plat
chr19	8383411	8383413	pmex
chr19	8384521	8384523	pmex
chr19	8384535	8384537	pmex
chr19	8427204	8427206	pmex
chr19	8427213	8427215	pmex
chr19	8429808	8429818	pmex
chr19	8429835	8429837	pmex
chr19	8461326	8461328	plat
chr19	8501656	8501658	plat
chr19	8533362	8533364	plat
chr19	8538196	8538198	pmex
chr19	8545458	8545460	plat
chr19	8583878	8583880	plat
chr19	8590499	8590501	plat
chr19	8647457	8647459	plat
chr19	8795220	8795222	plat
chr19	8891893	8891895	pmex
chr19	8896989	8896991	pmex
chr19	8937496	8937498	mix
chr19	8965316	8965318	pmex
chr19	8986910	8986912	pmex
chr19	9025177	9025179	pmex
chr19	9025186	9025188	pmex
chr19	9035146	9035148	plat
chr19	9112526	9112528	mix
chr19	9113431	9113433	pmex
chr19	9173904	9173906	pmex
chr19	9173905	9173907	pmex
chr19	9178878	9178880	plat
chr19	9232439	9232441	plat
chr19	9239014	9239016	plat
chr19	9273808	9273810	pmex
chr19	9273811	9273813	pmex
chr19	9276472	9276474	pmex
chr19	9298046	9298048	plat
chr19	9337916	9337918	pmex
chr19	9376484	9376486	pmex
chr19	9497172	9497174	pmex
chr19	9497174	9497176	pmex
chr19	9760098	9760100	pmex
chr19	9768266	9768268	pmex
chr19	9768274	9768276	pmex
chr19	9792107	9792109	pmex
chr19	9946638	9946640	plat
chr19	10028336	10028338	pmex
chr19	10028350	10028352	pmex
chr19	10029645	10029647	pmex
chr19	10029646	10029648	pmex
chr19	10058801	10058803	plat
chr19	10080144	10080146	plat
chr19	10095803	10095805	mix
chr19	10136787	10136789	plat
chr19	10138252	10138254	pmex
chr19	10270589	10270591	pmex
chr19	10276648	10276650	pmex
chr19	10303061	10303063	plat
chr19	10324969	10324971	pmex
chr19	10375519	10375521	plat
chr19	10381705	10381707	pmex
chr19	10387154	10387156	pmex
chr19	10415760	10415770	plat
chr19	10458184	10458186	plat
chr19	10466636	10466638	plat
chr19	10491343	10491345	plat
chr19	10558423	10558425	plat
chr19	10565246	10565248	pmex
chr19	10577229	10577231	plat
chr19	10588266	10588268	pmex
chr19	10606095	10606097	plat
chr19	10661646	10661648	plat
chr19	10661648	10661650	plat
chr19	10671787	10671789	plat
chr19	10761394	10761396	plat
chr19	10779884	10779886	pmex
chr19	10905219	10905221	plat
chr19	10945601	10945603	plat
chr19	11010362	11010364	plat
chr19	11034913	11034915	plat
chr19	11040708	11040710	plat
chr19	11120281	11120283	plat
chr19	11123853	11123855	plat
chr19	11139795	11139797	pmex
chr19	11159883	11159885	pmex
chr19	11159890	11159892	pmex
chr19	11237951	11237953	plat
chr19	11280572	11280574	pmex
chr19	11313363	11313365	pmex
chr19	11362514	11362516	pmex
chr19	11365984	11365986	plat
chr19	11370799	11370801	plat
chr19	11370858	11370860	pmex
chr19	11393650	11393652	plat
chr19	11407898	11407911	pmex
chr19	11414985	11414987	plat
chr19	11418349	11418351	plat
chr19	11424634	11424636	pmex
chr19	11424635	11424637	pmex
chr19	11497279	11497281	plat
chr19	11506844	11506846	pmex
chr19	11509121	11509123	pmex
chr19	11516181	11516183	plat
chr19	11550390	11550392	pmex
chr19	11601998	11602000	pmex
chr19	11611866	11611868	pmex
chr19	11623348	11623350	plat
chr19	11663026	11663028	pmex
chr19	11663074	11663076	pmex
chr19	11688943	11688945	plat
chr19	11705543	11705545	pmex
chr19	11724874	11724876	plat
chr19	11734438	11734440	plat
chr19	11742247	11742249	pmex
chr19	11744020	11744022	pmex
chr19	11744034	11744036	pmex
chr19	11744495	11744497	plat
chr19	11752600	11752602	plat
chr19	11752610	11752612	plat
chr19	11781038	11781040	plat
chr19	11817407	11817409	pmex
chr19	11855316	11855318	plat
chr19	11868816	11868818	pmex
chr19	11882561	11882563	pmex
chr19	11885950	11885952	plat
chr19	11885951	11885953	plat
chr19	11900059	11900061	plat
chr19	11904354	11904356	pmex
chr19	11969725	11969727	plat
chr19	11969743	11969745	plat
chr19	11986751	11986753	pmex
chr19	12091973	12091975	plat
chr19	12093558	12093560	plat
chr19	12093568	12093570	plat
chr19	12126296	12126298	pmex
chr19	12173697	12173699	pmex
chr19	12174762	12174764	pmex
