chr	start	end	group
chr14	158092	158094	mix
chr14	505401	505413	pmex
chr14	697359	697361	pmex
chr14	1515326	1515328	plat
chr14	1598261	1598263	mix
chr14	1791231	1791233	mix
chr14	1791232	1791234	mix
chr14	1793184	1793186	pmex
chr14	2221150	2221152	pmex
chr14	2228729	2228731	pmex
chr14	2287749	2287751	pmex
chr14	2304844	2304846	pmex
chr14	2307863	2307918	pmex
chr14	3031848	3031850	plat
chr14	3216906	3216908	pmex
chr14	3238818	3238820	mix
chr14	3981356	3981358	pmex
chr14	3983840	3984283	pmex
chr14	3985057	3985059	plat
chr14	3985061	3985063	plat
chr14	3998350	3998352	mix
chr14	4033035	4033037	pmex
chr14	4039407	4039409	pmex
chr14	4050540	4050542	pmex
chr14	4065518	4065520	plat
chr14	4277846	4277848	pmex
chr14	4301677	4301679	pmex
chr14	4347663	4347665	pmex
chr14	4364333	4364335	pmex
chr14	4366506	4366508	plat
chr14	4366518	4366520	plat
chr14	4375624	4375626	mix
chr14	4375625	4375627	mix
chr14	4437874	4437876	pmex
chr14	4461654	4461656	plat
chr14	4466595	4466597	pmex
chr14	4485654	4485656	pmex
chr14	4492254	4492256	pmex
chr14	4553003	4553005	plat
chr14	4566630	4566632	pmex
chr14	4588527	4588529	pmex
chr14	4589613	4589615	pmex
chr14	4589621	4589623	pmex
chr14	4591513	4591515	pmex
chr14	4596997	4596999	pmex
chr14	5346735	5346737	pmex
chr14	6171431	6171433	pmex
chr14	6172352	6172354	pmex
chr14	6173707	6173709	pmex
chr14	6374673	6374675	pmex
chr14	6376744	6376746	mix
chr14	6385697	6385699	pmex
chr14	6393155	6393157	pmex
chr14	6424347	6424349	pmex
chr14	6424361	6424363	pmex
chr14	6762260	6762262	mix
chr14	6955149	6955151	pmex
chr14	6963780	6963782	pmex
chr14	6965373	6965375	mix
chr14	6968822	6968824	plat
chr14	6968911	6968913	mix
chr14	6983743	6983745	mix
chr14	6988567	6988569	mix
chr14	7033803	7033805	pmex
chr14	7047249	7047251	pmex
chr14	7048034	7048036	pmex
chr14	7054459	7054461	mix
chr14	7056496	7056498	pmex
chr14	7115606	7115608	plat
chr14	7119905	7119907	plat
chr14	7140819	7140821	pmex
chr14	7140827	7140829	pmex
chr14	7215593	7215595	plat
chr14	7235706	7235708	plat
chr14	7235713	7235715	plat
chr14	7261470	7261472	pmex
chr14	7272436	7272438	plat
chr14	7285487	7285489	plat
chr14	7353760	7353762	pmex
chr14	7369618	7369620	plat
