chr	start	end	group
chr20	332172	332174	pmex
chr20	372328	372330	plat
chr20	458747	458749	pmex
chr20	564462	564464	pmex
chr20	564613	564615	plat
chr20	812895	812897	plat
chr20	953328	953330	plat
chr20	972527	972529	pmex
chr20	1080973	1080975	plat
chr20	1082673	1082675	plat
chr20	1106216	1106218	pmex
chr20	1139021	1139023	pmex
chr20	1255202	1255204	plat
chr20	1360361	1360363	pmex
chr20	1399620	1399622	pmex
chr20	1399628	1399630	pmex
chr20	1416483	1416485	pmex
chr20	1452306	1452308	plat
chr20	1522929	1522931	plat
chr20	1523367	1523369	pmex
chr20	1523379	1523381	pmex
chr20	1567238	1567240	pmex
chr20	1612691	1612693	pmex
chr20	1662813	1662815	plat
chr20	1667927	1667929	pmex
chr20	1792303	1792305	pmex
chr20	1812890	1812892	plat
chr20	1812894	1812896	plat
chr20	1825239	1825241	plat
chr20	1833492	1833494	pmex
chr20	1836509	1836511	pmex
chr20	1889669	1889671	plat
chr20	1904426	1904428	pmex
chr20	1941659	1941661	pmex
chr20	1956549	1956551	plat
chr20	1974891	1974893	plat
chr20	2001319	2001321	pmex
chr20	2082598	2082600	pmex
chr20	2100963	2100965	pmex
chr20	2100974	2100976	pmex
chr20	2119074	2119076	mix
chr20	2127046	2127048	plat
chr20	2253743	2253745	pmex
chr20	2257756	2257758	pmex
chr20	2291987	2291989	plat
chr20	2360353	2360355	pmex
chr20	2488283	2488285	mix
chr20	2488295	2488297	mix
chr20	2651458	2651460	plat
chr20	2667864	2667866	pmex
chr20	2945862	2945864	plat
chr20	2945864	2945866	plat
chr20	2952879	2952881	plat
chr20	2970615	2970617	pmex
chr20	2975780	2975782	plat
chr20	3035476	3035478	pmex
chr20	3221591	3221593	plat
chr20	3254282	3254284	plat
chr20	3288525	3288527	pmex
chr20	3303858	3304762	pmex
chr20	3317797	3317799	pmex
chr20	3350719	3350721	pmex
chr20	3367813	3367815	pmex
chr20	3409605	3409607	mix
chr20	3423429	3423431	pmex
chr20	3434102	3434104	plat
chr20	3487059	3487061	pmex
chr20	3503597	3503599	pmex
chr20	3534553	3534555	pmex
chr20	3552918	3552920	plat
chr20	3585163	3585165	pmex
chr20	3591878	3591880	pmex
chr20	3604155	3604157	pmex
chr20	3628489	3628491	pmex
chr20	3734491	3734493	pmex
chr20	3741392	3741394	plat
chr20	3784012	3784014	plat
chr20	3839906	3839908	plat
chr20	3866051	3866053	pmex
chr20	3866052	3866054	pmex
chr20	3956005	3956007	pmex
chr20	4112504	4112506	plat
chr20	4114952	4114954	plat
chr20	4115293	4115295	pmex
chr20	4151224	4151226	plat
chr20	4224633	4224635	plat
chr20	4224641	4224643	plat
chr20	4320563	4320565	pmex
chr20	4335507	4335509	pmex
chr20	4362022	4362024	pmex
chr20	4474524	4474526	pmex
chr20	4477652	4477654	plat
chr20	4491748	4491750	pmex
chr20	4547798	4547800	pmex
chr20	4556929	4556931	mix
chr20	4567134	4567136	pmex
chr20	4604155	4604157	pmex
chr20	4640120	4640122	plat
chr20	4640122	4640124	plat
chr20	4694525	4694527	pmex
chr20	4699764	4699766	plat
chr20	4721021	4721023	pmex
chr20	4783527	4783529	pmex
chr20	4823164	4823166	plat
chr20	4825203	4825205	plat
chr20	4826310	4826312	pmex
chr20	4841915	4841917	pmex
chr20	4859644	4859646	plat
chr20	4931923	4931925	pmex
chr20	4981646	4981648	plat
chr20	4981654	4981656	plat
chr20	4987890	4987892	plat
chr20	4987901	4987903	plat
chr20	4997778	4997780	pmex
chr20	5002706	5002708	pmex
chr20	5002709	5002711	pmex
chr20	5022754	5022756	pmex
chr20	5024555	5024557	pmex
chr20	5109824	5109826	pmex
chr20	5155697	5155699	pmex
chr20	5184951	5184953	plat
chr20	5185088	5185090	plat
chr20	5223197	5223199	plat
chr20	5225308	5225310	plat
chr20	5251437	5251439	pmex
chr20	5258237	5258239	pmex
chr20	5261512	5261539	pmex
chr20	5274947	5274949	pmex
chr20	5288555	5288557	plat
chr20	5335556	5335558	pmex
chr20	5337136	5337138	plat
chr20	5342985	5342987	pmex
chr20	5386355	5386357	pmex
chr20	5386356	5386358	pmex
chr20	5436235	5436237	plat
chr20	5446224	5446226	pmex
chr20	5490668	5490670	pmex
chr20	5512863	5512865	pmex
chr20	5527485	5527487	pmex
chr20	5527617	5527619	plat
chr20	5536594	5536596	pmex
chr20	5553549	5553551	plat
chr20	5553619	5553621	mix
chr20	5586491	5586493	plat
chr20	5589922	5589924	pmex
chr20	5705672	5705674	pmex
chr20	5778232	5778234	plat
chr20	5789588	5789590	pmex
chr20	5790880	5790882	plat
chr20	5810945	5810947	pmex
chr20	5849522	5849524	pmex
chr20	5861916	5861918	pmex
chr20	5868007	5868009	plat
chr20	5889276	5889278	pmex
chr20	5902434	5902436	pmex
chr20	5920075	5920077	plat
chr20	6029452	6029454	plat
chr20	6035421	6035423	pmex
chr20	6051724	6051726	plat
chr20	6223146	6223148	plat
chr20	6251232	6251234	plat
chr20	6259483	6259485	pmex
chr20	6362512	6362514	plat
chr20	6389690	6389692	mix
chr20	6464569	6464571	plat
chr20	6469155	6469157	pmex
chr20	6599102	6599104	pmex
chr20	6637154	6637156	plat
chr20	6703151	6703153	pmex
chr20	6779589	6779591	pmex
chr20	6790646	6790648	pmex
chr20	6832060	6832062	plat
chr20	6851409	6851453	pmex
chr20	6889624	6889626	pmex
chr20	6889625	6889627	pmex
chr20	6923963	6923965	pmex
chr20	7012789	7012791	plat
chr20	7028010	7028012	pmex
chr20	7028016	7028018	pmex
chr20	7044072	7044074	pmex
chr20	7044094	7044096	pmex
chr20	7138578	7138580	pmex
chr20	7142794	7142796	plat
chr20	7151936	7151938	pmex
chr20	7184576	7184578	plat
chr20	7301068	7301070	plat
chr20	7340363	7340365	plat
chr20	7360705	7360707	plat
chr20	7484133	7484135	plat
chr20	7485364	7485366	pmex
chr20	7523354	7523356	pmex
chr20	7592022	7592024	plat
chr20	7595044	7595046	mix
chr20	7600694	7600696	pmex
chr20	7622347	7622349	pmex
chr20	7630424	7630426	pmex
chr20	7630425	7630427	pmex
chr20	7655138	7655140	plat
chr20	7700109	7700111	pmex
chr20	7708255	7708257	pmex
chr20	7713035	7713037	plat
chr20	7811417	7811419	pmex
chr20	7811656	7811658	pmex
chr20	7866687	7866689	pmex
chr20	7877177	7877179	plat
chr20	8028394	8028396	pmex
chr20	8109240	8109242	pmex
chr20	8200223	8200225	plat
chr20	8322220	8322222	pmex
chr20	8323081	8323083	plat
chr20	8403547	8403549	pmex
chr20	8407605	8407607	plat
chr20	8418873	8418875	pmex
chr20	8431053	8431055	pmex
chr20	8432114	8432116	plat
chr20	8472452	8472454	pmex
chr20	8472465	8472467	pmex
chr20	8710827	8710829	pmex
chr20	8727012	8727014	pmex
chr20	8740345	8740347	pmex
chr20	8740356	8740358	pmex
chr20	8740388	8740390	pmex
chr20	8742727	8742729	pmex
chr20	8742747	8742749	pmex
chr20	8742786	8742788	plat
chr20	8794731	8794738	pmex
chr20	8798044	8798046	pmex
chr20	8804756	8804758	pmex
chr20	8811927	8811929	plat
chr20	8815798	8815800	plat
chr20	8819066	8819068	pmex
chr20	8833728	8833730	pmex
chr20	8933592	8933594	pmex
chr20	8935198	8935200	pmex
chr20	8990923	8990925	plat
chr20	9216976	9216978	pmex
chr20	9216977	9216979	pmex
chr20	9248153	9248155	pmex
chr20	9267513	9267515	pmex
chr20	9369389	9369391	plat
chr20	9382532	9382534	pmex
chr20	9391430	9391432	pmex
chr20	9403617	9403619	pmex
chr20	9414020	9414022	plat
chr20	9471292	9471294	pmex
chr20	9520709	9520711	pmex
chr20	9550800	9550802	plat
chr20	9572868	9572870	pmex
chr20	9683933	9683935	pmex
chr20	9821565	9821567	plat
chr20	9838013	9838015	pmex
chr20	9839907	9839909	pmex
chr20	9839910	9839912	pmex
chr20	9985418	9985420	pmex
chr20	10034347	10034349	plat
chr20	10124011	10124013	pmex
chr20	10139054	10139056	plat
chr20	10143056	10143058	pmex
chr20	10143097	10143099	pmex
chr20	10172562	10172564	plat
chr20	10240433	10240435	plat
chr20	10259302	10259304	pmex
chr20	10325019	10325021	pmex
chr20	10372909	10372911	plat
chr20	10378797	10378799	pmex
chr20	10421059	10421061	pmex
chr20	10462529	10462531	plat
chr20	10462594	10462596	pmex
chr20	10465671	10465673	pmex
chr20	10512869	10512871	pmex
chr20	11479686	11479688	plat
chr20	11479692	11479694	plat
chr20	11524744	11524746	plat
chr20	11576804	11576806	pmex
chr20	11628308	11628310	pmex
chr20	11656245	11656247	pmex
chr20	11656255	11656257	pmex
chr20	11667193	11667195	pmex
chr20	11758729	11758731	pmex
chr20	11761792	11761794	pmex
chr20	11771342	11771344	pmex
chr20	11824710	11824712	pmex
chr20	11890951	11890953	plat
chr20	12029032	12029034	pmex
chr20	12038522	12038524	pmex
chr20	12078857	12078896	pmex
chr20	12134022	12134024	pmex
chr20	12237448	12237450	plat
chr20	12237807	12237809	plat
chr20	12240674	12240676	plat
chr20	12247094	12247096	pmex
chr20	12259850	12259852	plat
chr20	12259854	12259856	plat
chr20	12282801	12282803	pmex
chr20	12284864	12284866	plat
chr20	12331404	12331406	pmex
chr20	12374746	12374748	plat
chr20	12378356	12378358	pmex
chr20	12462989	12462991	pmex
chr20	12675419	12675421	plat
chr20	12695550	12695552	pmex
chr20	12756136	12756138	plat
chr20	12780953	12780955	pmex
chr20	12898256	12898258	pmex
chr20	12904303	12904305	plat
chr20	12904669	12904671	plat
chr20	12941428	12941430	pmex
chr20	12942698	12942700	pmex
chr20	12976344	12976346	pmex
chr20	12996365	12996367	pmex
chr20	13080419	13080421	pmex
chr20	13082145	13082147	pmex
chr20	13113105	13113107	plat
chr20	13371331	13371333	plat
chr20	13447184	13447186	plat
chr20	13489306	13489308	plat
chr20	13502613	13502615	pmex
chr20	13512074	13512076	pmex
chr20	13603377	13603379	pmex
chr20	13679981	13679983	pmex
chr20	13679987	13679989	pmex
chr20	13697998	13698000	pmex
chr20	13705573	13705575	plat
chr20	13947952	13950990	pmex
chr20	13979603	13979605	pmex
chr20	14266603	14266605	pmex
chr20	14325486	14325488	pmex
chr20	14325493	14325495	pmex
chr20	14489142	14489144	pmex
chr20	14520035	14520037	pmex
chr20	14585547	14599141	plat
chr20	14618146	14618148	pmex
chr20	14674450	14674452	plat
chr20	14684994	14684996	pmex
chr20	14684995	14684997	pmex
chr20	14805367	14805369	plat
chr20	14927959	14927961	plat
chr20	14975275	14975277	plat
chr20	15046388	15046390	pmex
chr20	15052792	15052794	pmex
chr20	15073911	15073913	pmex
chr20	15204942	15204944	plat
chr20	15209733	15209735	plat
chr20	15255628	15255630	plat
chr20	15335821	15335823	pmex
chr20	15375221	15375223	plat
chr20	15431264	15431266	plat
chr20	15523511	15523513	pmex
chr20	15818969	15818971	plat
chr20	15826260	15826262	pmex
chr20	15832647	15832649	plat
chr20	15832653	15832655	plat
chr20	15859027	15859029	pmex
chr20	15859598	15859600	plat
chr20	15910007	15910009	pmex
chr20	15937981	15937983	pmex
chr20	15973494	15973496	pmex
chr20	16100766	16100768	pmex
chr20	16117636	16117638	pmex
chr20	16219525	16219527	pmex
chr20	16305296	16305298	pmex
chr20	16347819	16347821	pmex
chr20	16347822	16347824	pmex
chr20	16419744	16419746	pmex
chr20	16647896	16647898	pmex
chr20	16671896	16671898	plat
chr20	16974274	16974276	plat
chr20	17012751	17012753	plat
chr20	17105654	17105656	pmex
chr20	17156259	17156261	plat
chr20	17157674	17157676	pmex
chr20	17157675	17157677	pmex
chr20	17248259	17248261	pmex
chr20	17313013	17313015	plat
chr20	17344539	17344541	pmex
chr20	17344540	17344542	pmex
chr20	17348669	17348671	pmex
chr20	17358971	17358973	plat
chr20	17378988	17378990	pmex
chr20	17753215	17753217	pmex
chr20	17798317	17798319	pmex
chr20	17929999	17930001	pmex
chr20	18137569	18137571	pmex
chr20	18142222	18142224	pmex
chr20	18227606	18227608	pmex
chr20	18264919	18264921	plat
chr20	18266148	18266150	pmex
chr20	18266153	18266155	pmex
chr20	18431175	18431177	pmex
chr20	18446584	18446586	plat
chr20	18462981	18462983	pmex
chr20	18473155	18473157	plat
chr20	18530263	18530265	pmex
chr20	18531981	18531983	pmex
chr20	18540693	18540695	plat
chr20	18613995	18613997	pmex
chr20	18673232	18673234	pmex
chr20	18685126	18685128	plat
chr20	18691359	18691361	pmex
chr20	18803315	18803317	plat
chr20	18879086	18886081	pmex
chr20	18916153	18925634	pmex
chr20	18933925	18933927	plat
chr20	18950000	18950002	pmex
chr20	18972595	18972597	plat
chr20	19019420	19019422	pmex
chr20	19025255	19025257	plat
chr20	19189583	19189585	plat
chr20	19286297	19286299	pmex
chr20	19359199	19359201	plat
chr20	19362062	19362064	pmex
chr20	19376386	19376388	pmex
chr20	19425898	19425900	pmex
chr20	19495143	19495145	pmex
chr20	19530779	19530781	pmex
chr20	19533515	19533517	pmex
chr20	19561363	19561365	pmex
chr20	19565746	19565748	plat
chr20	19587378	19587380	pmex
chr20	19589008	19589010	pmex
chr20	19626982	19626984	plat
chr20	19691015	19691017	plat
chr20	19693397	19693399	plat
chr20	19693403	19693405	plat
chr20	19711632	19711634	plat
chr20	19719399	19719401	pmex
chr20	19727616	19727618	plat
chr20	19728022	19728024	plat
chr20	19734281	19734283	pmex
chr20	19744158	19744160	pmex
chr20	19744162	19744164	pmex
chr20	19767010	19767012	plat
chr20	19770207	19770209	plat
chr20	19811898	19811900	pmex
chr20	19820423	19820425	pmex
chr20	19851428	19851430	plat
chr20	19866944	19866946	pmex
chr20	19903512	19903514	plat
chr20	19918304	19918347	plat
chr20	19983369	19983371	plat
chr20	20036695	20036697	plat
chr20	20044166	20044168	pmex
chr20	20162989	20162991	pmex
chr20	20163001	20163003	pmex
chr20	20210451	20210453	mix
chr20	20210452	20210454	mix
chr20	20327169	20327171	pmex
chr20	20365167	20365169	pmex
chr20	20406974	20406976	plat
chr20	20413714	20413716	pmex
chr20	20467962	20467964	plat
chr20	20504723	20504725	pmex
chr20	20566829	20566831	plat
chr20	20566830	20566832	plat
chr20	20637088	20637098	plat
chr20	20745015	20745017	pmex
chr20	20881777	20881779	plat
chr20	20908669	20908671	pmex
chr20	20925036	20925038	plat
chr20	20973309	20983690	pmex
chr20	20992980	20992982	mix
chr20	21026745	21026747	pmex
chr20	21129004	21129006	pmex
chr20	21129051	21129053	pmex
chr20	21182071	21182073	pmex
chr20	21207201	21207203	plat
chr20	21283513	21283515	plat
chr20	21353911	21353913	plat
chr20	21356229	21356231	mix
chr20	21356232	21356234	mix
chr20	21356736	21356738	pmex
chr20	21358678	21358680	plat
chr20	21368560	21368562	pmex
chr20	21391492	21391494	pmex
chr20	21400483	21400485	pmex
chr20	21463498	21463500	plat
chr20	21482610	21482612	pmex
chr20	21515578	21515580	pmex
chr20	21518246	21518248	pmex
chr20	21542988	21542990	pmex
chr20	21586561	21586563	pmex
chr20	21598484	21598486	plat
chr20	21618592	21618594	plat
chr20	21637265	21637267	plat
chr20	21637269	21637271	plat
chr20	21800600	21800602	pmex
chr20	21916325	21916327	pmex
chr20	21941646	21941648	pmex
chr20	21956143	21956145	pmex
chr20	22010557	22010559	plat
chr20	22086914	22086916	pmex
chr20	22086925	22086927	mix
chr20	22098327	22098329	pmex
chr20	22098337	22098339	pmex
chr20	22116155	22116157	pmex
chr20	22297355	22297357	pmex
chr20	22334615	22334670	pmex
chr20	22360436	22360438	pmex
chr20	22482104	22482106	pmex
chr20	22493973	22493975	pmex
chr20	22511843	22511845	pmex
chr20	22587250	22587252	plat
chr20	22615179	22615181	plat
chr20	22681828	22681830	plat
chr20	22709557	22709559	plat
chr20	22715127	22715129	plat
chr20	22786012	22786014	pmex
chr20	22836943	22836945	pmex
chr20	22892671	22892673	plat
chr20	22953347	22953349	pmex
chr20	22953349	22953351	pmex
chr20	22983946	22983948	plat
chr20	23032088	23032090	plat
chr20	23042688	23042690	pmex
chr20	23129847	23129849	pmex
chr20	23184952	23184954	pmex
chr20	23189425	23189427	pmex
chr20	23194490	23194492	plat
chr20	23292813	23292815	pmex
chr20	23293715	23293717	pmex
chr20	23302994	23302996	pmex
chr20	23303043	23303045	pmex
chr20	23306185	23306187	plat
chr20	23306186	23306188	plat
chr20	23307199	23307201	pmex
chr20	23327013	23327015	pmex
chr20	23366715	23366717	pmex
chr20	23366731	23366733	pmex
chr20	23371862	23371864	pmex
chr20	23446320	23446322	pmex
chr20	23460834	23460836	pmex
chr20	23484380	23484382	plat
chr20	23538258	23538260	plat
chr20	23558570	23558572	pmex
chr20	23612615	23612617	pmex
chr20	23620765	23620767	plat
chr20	23718816	23718818	pmex
chr20	23726942	23726944	pmex
chr20	23799156	23799158	pmex
chr20	23801239	23801241	pmex
chr20	23816527	23816529	plat
chr20	23816539	23816541	plat
chr20	23833592	23833594	pmex
chr20	23899435	23899437	pmex
chr20	23918694	23918696	pmex
chr20	23928456	23928458	plat
chr20	23928472	23928474	plat
chr20	23993656	23993658	pmex
chr20	24412716	24412718	pmex
chr20	24426829	24426831	plat
chr20	24429456	24429458	plat
chr20	24429490	24429492	plat
chr20	24476253	24476255	pmex
chr20	24476586	24476588	plat
chr20	24548261	24548263	pmex
chr20	24566766	24566768	pmex
chr20	24612160	24612162	pmex
chr20	24617843	24617845	pmex
chr20	24698776	24698778	plat
chr20	24699392	24699394	pmex
chr20	24699400	24699402	pmex
chr20	24709113	24709115	pmex
chr20	24710756	24710758	pmex
chr20	24712257	24712259	pmex
chr20	24780740	24780742	plat
chr20	24824744	24824746	pmex
chr20	24888552	24888554	pmex
chr20	24896420	24896422	pmex
chr20	24896429	24896431	pmex
chr20	24931952	24931954	plat
chr20	24943654	24943656	pmex
chr20	25028047	25028049	pmex
chr20	25065480	25065482	pmex
chr20	25161404	25161406	pmex
chr20	25161407	25161409	pmex
chr20	25161421	25161423	pmex
chr20	25178462	25178464	plat
chr20	25212831	25212833	plat
chr20	25237944	25237946	pmex
chr20	25257989	25257991	plat
chr20	25285950	25285952	pmex
chr20	25329956	25329958	pmex
chr20	25361375	25361377	pmex
chr20	25409844	25409846	plat
chr20	25428542	25428544	pmex
chr20	25428543	25428545	pmex
chr20	25520233	25520235	pmex
chr20	25520358	25520360	plat
chr20	25559625	25559627	pmex
chr20	25670022	25670024	pmex
chr20	25720883	25720885	pmex
chr20	25726967	25726969	plat
chr20	25742962	25742964	pmex
chr20	25778456	25778458	pmex
chr20	25795034	25795036	pmex
chr20	25795062	25795064	pmex
chr20	25831968	25831970	pmex
chr20	25870286	25870288	pmex
chr20	25986457	25986459	pmex
chr20	25986854	25986856	pmex
chr20	26000712	26000714	pmex
chr20	26040081	26040083	plat
chr20	26040093	26040095	plat
chr20	26064178	26064180	pmex
chr20	26133010	26133012	pmex
chr20	26255960	26255962	pmex
chr20	26343965	26356598	pmex
chr20	26517692	26517694	pmex
chr20	26592264	26592266	pmex
chr20	26626340	26626342	pmex
chr20	26626342	26626344	pmex
chr20	26647954	26647956	plat
chr20	26694862	26694864	plat
chr20	26733381	26733383	pmex
chr20	26775746	26775748	pmex
chr20	26775761	26775763	pmex
chr20	26808883	26808885	mix
chr20	26808885	26808887	mix
chr20	26817656	26817658	plat
chr20	26817660	26817662	plat
chr20	26875943	26875945	plat
chr20	26875944	26875946	plat
chr20	26952978	26982758	pmex
chr20	27091072	27091074	pmex
chr20	27122009	27122011	pmex
chr20	27123279	27123281	pmex
chr20	27124627	27124629	plat
chr20	27238324	27238326	pmex
chr20	27265094	27265096	pmex
chr20	27291045	27291047	pmex
chr20	27291046	27291048	pmex
chr20	27312638	27312640	mix
chr20	27312648	27312650	mix
chr20	27312688	27312690	pmex
chr20	27312689	27312691	pmex
chr20	27316755	27316757	pmex
chr20	27317703	27317705	plat
chr20	27335218	27335220	pmex
chr20	27340318	27340320	pmex
chr20	27350267	27350269	pmex
chr20	27360481	27360483	plat
chr20	27466121	27466123	plat
chr20	27507779	27507781	pmex
chr20	27552623	27552625	pmex
chr20	27555840	27555842	pmex
chr20	27698689	27698691	pmex
chr20	27741772	27741774	pmex
chr20	27745699	27745701	plat
chr20	27815901	27815903	plat
chr20	27908405	27908407	pmex
chr20	27913856	27913858	pmex
chr20	27913866	27913868	pmex
chr20	27935363	27935365	pmex
chr20	27941296	27941298	plat
chr20	27974670	27974672	pmex
chr20	27989307	27989309	plat
chr20	28005800	28005802	plat
chr20	28093934	28093936	pmex
chr20	28099134	28099136	pmex
chr20	28116047	28116049	pmex
chr20	28118602	28142192	pmex
chr20	28155239	28155241	plat
chr20	28240431	28240433	plat
chr20	28335271	28335273	plat
chr20	28584684	28584686	pmex
chr20	28584685	28584687	pmex
chr20	28722592	28722594	pmex
chr20	28804870	28804872	pmex
chr20	28811357	28811903	pmex
chr20	28876474	28876476	plat
chr20	29031551	29031553	plat
chr20	29135765	29135767	pmex
chr20	29195845	29195847	pmex
chr20	29227066	29227068	pmex
chr20	29325967	29325969	pmex
chr20	29358564	29368970	pmex
chr20	29381322	29381324	pmex
chr20	29381328	29381330	pmex
chr20	29398592	29398594	plat
chr20	29449846	29449848	pmex
chr20	29535169	29535171	pmex
chr20	29541851	29541853	pmex
chr20	29556972	29556974	plat
chr20	29575003	29575005	plat
chr20	29589055	29589060	pmex
chr20	29589199	29589201	pmex
chr20	29664128	29664130	mix
chr20	29669556	29669558	plat
chr20	29703281	29703283	pmex
chr20	29790260	29790262	pmex
chr20	29809444	29809446	pmex
chr20	29815853	29815855	plat
chr20	29839364	29839366	plat
chr20	29895814	29895816	plat
